name,genericName,description,category,price,stockQuantity,manufacturer,dosage,form,prescriptionRequired
gilimac-m2 tablet pr,gilimac-m2,Treatment of Type 2 diabetes mellitus,ANTI,89,237,Torrent,100mg,tablet,true
glisen vm 2/0.3 tablet,glisen,Treatment of Type 2 diabetes mellitus,ANTI,184,372,Sun Pharma,200mg,capsule,false
givecef sb 1.5gm injection,givecef,Treatment of Bacterial infections,ANTI,57,395,Abbott,100mg,capsule,true
gmt 1mg/500mg tablet sr,gmt,Treatment of Type 2 diabetes mellitus,ANTI,58,376,Zydus,1mg,capsule,false
gerciclox dc capsule,gerciclox,Treatment of Bacterial infections,ANTI,195,441,Torrent,100mg,injection,false
galfegra 120mg tablet,galfegra,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,178,293,Abbott,120mg,syrup,false
gastrolac 40mg injection,gastrolac,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,170,279,Cipla,40mg,capsule,false
glimzen-m2 fotre tablet sr,glimzen-m2,Treatment of Type 2 diabetes mellitus,ANTI,169,492,Alkem,200mg,capsule,false
gentor 10mg tablet,gentor,High cholesterol,CARDIAC,74,325,Dr Reddy,10mg,syrup,false
glimiace m 1mg/500mg tablet,glimiace,Treatment of Type 2 diabetes mellitus,ANTI,35,177,Torrent,1mg,injection,true
getheal d tablet,getheal,Pain relief,PAIN,176,159,Lupin,100mg,injection,true
gliclize 60 mr tablet,gliclize,Treatment of Type 2 diabetes mellitus,ANTI,45,440,Cipla,250mg,capsule,true
gamune-m tablet,gamune-m,Treatment of Neuropathic pain,NEURO,147,330,Abbott,250mg,injection,true
gestobet tablet,gestobet,Hypertension (high blood pressure),CARDIAC,179,204,Alkem,200mg,syrup,false
gutspas 80mg/250mg tablet,gutspas,Treatment of Abdominal pain,GASTRO,76,63,Cipla,80mg,capsule,true
glycirest-gp 2 tablet er,glycirest-gp,Treatment of Type 2 diabetes mellitus,ANTI,197,419,Dr Reddy,100mg,capsule,false
grandlin  capsule,grandlin,Treatment of Neuropathic pain,NEURO,22,433,Alkem,200mg,injection,true
gloden-m 750mcg/75mg capsule,gloden-m,Treatment of Neuropathic pain,NEURO,52,120,Sun Pharma,75mg,injection,true
goefibro-u tablet,goefibro-u,Uterine fibroids,GYNAECOLOGICAL,54,477,Cipla,200mg,tablet,true
glitura m 2mg/500mg tablet,glitura,Treatment of Type 2 diabetes mellitus,ANTI,78,374,Cipla,2mg,capsule,false
glimper m forte 4mg/1000mg tablet sr,glimper,Treatment of Type 2 diabetes mellitus,ANTI,70,320,Sun Pharma,4mg,injection,true
g2 kof syrup,g2,Cough,RESPIRATORY,131,475,Dr Reddy,500mg,tablet,false
glucorin dm tablet,glucorin,Arthralgia (joint pain),PAIN,187,451,Abbott,650mg,capsule,false
gliz-m tablet,gliz-m,Treatment of Type 2 diabetes mellitus,ANTI,176,324,Mankind,100mg,capsule,true
glimisil-mv 1.2 tablet sr,glimisil-mv,Treatment of Type 2 diabetes mellitus,ANTI,129,496,Dr Reddy,250mg,syrup,false
glycisave g 2 tablet,glycisave,Treatment of Type 2 diabetes mellitus,ANTI,146,464,Abbott,100mg,tablet,false
gabapen 300mg tablet,gabapen,Treatment of Neuropathic pain,NEURO,50,336,Sun Pharma,300mg,syrup,false
g clox 500mg tablet,g,Treatment of Bacterial infections,OPHTHAL,94,423,Cipla,500mg,injection,false
galamer od 4mg tablet,galamer,Alzheimer's disease,NEURO,137,85,Sun Pharma,4mg,syrup,false
gempan 40mg tablet,gempan,Treatment of Heartburn,GASTRO,123,74,Cipla,40mg,tablet,false
glowcare forte cream,glowcare,Treatment of Melasma,DERMA,175,112,Torrent,500mg,tablet,true
gemdrin 5 tablet,gemdrin,Parkinson's disease,NEURO,126,391,Alkem,100mg,tablet,true
gcet  lm 5mg/10mg tablet,gcet,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,33,444,Torrent,5mg,tablet,true
grisoral od 375mg tablet,grisoral,Fungal infections,ANTI,153,232,Mankind,375mg,syrup,false
glion m 2mg/500mg tablet,glion,Treatment of Type 2 diabetes mellitus,ANTI,43,414,Lupin,2mg,tablet,true
glocof syrup,glocof,Dry cough,RESPIRATORY,88,479,Alkem,650mg,tablet,true
gm pio 2mg/500mg/15mg tablet,gm,Treatment of Type 2 diabetes mellitus,ANTI,66,145,Cipla,2mg,capsule,true
gabaris 100mg tablet,gabaris,Treatment of Neuropathic pain,NEURO,131,394,Dr Reddy,100mg,injection,false
grace drugs & pharmaceuticals tadalafil 20mg tablet,grace,Treatment of Erectile dysfunction,SEX,85,380,Abbott,20mg,capsule,true
glynova-m 2 tablet sr,glynova-m,Treatment of Type 2 diabetes mellitus,ANTI,24,65,Sun Pharma,500mg,tablet,false
gabimax-n 400mg/10mg tablet,gabimax-n,Treatment of Neuropathic pain,NEURO,132,159,Torrent,400mg,capsule,true
grankof-plus tablet,grankof-plus,Treatment of Common cold,RESPIRATORY,185,320,Abbott,200mg,tablet,false
gestoxen 200mg tablet sr,gestoxen,Hormone replacement therapy,GYNAECOLOGICAL,99,181,Abbott,200mg,syrup,true
gatiaid-f eye drop,gatiaid-f,Bacterial eye infections,OPHTHAL,193,454,Lupin,500mg,capsule,false
glyboral 5mg tablet,glyboral,Treatment of Type 2 diabetes mellitus,ANTI,135,192,Sun Pharma,5mg,capsule,false
glurest m 1mg/500mg tablet,glurest,Treatment of Type 2 diabetes mellitus,ANTI,143,392,Abbott,1mg,syrup,true
gagace sp 100 mg/500 mg/15 mg tablet,gagace,Pain relief,PAIN,33,395,Lupin,100 mg,syrup,false
glendan 2mg/5ml syrup,glendan,Treatment of Nausea,GASTRO,162,258,Abbott,2mg,capsule,false
ghm 75iu injection,ghm,Female infertility,GYNAECOLOGICAL,140,305,Mankind,500mg,injection,false
glenpar d tablet,glenpar,Pain relief,PAIN,106,84,Alkem,500mg,tablet,true
graftin 50mg tablet,graftin,Prevention of organ rejection in transplant patients,OPHTHAL,87,409,Zydus,50mg,capsule,true
glirega m 2mg/500mg tablet sr,glirega,Treatment of Type 2 diabetes mellitus,ANTI,199,62,Abbott,2mg,tablet,true
gocet m syrup,gocet,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,196,263,Abbott,650mg,tablet,false
gynorich 200mg capsule,gynorich,Hormone replacement therapy,GYNAECOLOGICAL,195,173,Sun Pharma,200mg,capsule,true
gyn 2% vaginal cream,gyn,Fungal infections of vagina,ANTI,157,110,Mankind,650mg,capsule,false
glime m 1mg/500mg tablet,glime,Treatment of Type 2 diabetes mellitus,ANTI,192,331,Abbott,1mg,tablet,true
glimitos m 0.5mg/500mg tablet pr,glimitos,Treatment of Type 2 diabetes mellitus,ANTI,47,119,Zydus,5mg,syrup,true
glusyn 600 injection,glusyn,Liver  disease,GASTRO,167,420,Dr Reddy,250mg,syrup,false
glez 5mg tablet,glez,Treatment of Type 2 diabetes mellitus,ANTI,84,430,Torrent,5mg,injection,true
gv forlin 1 mg/500 mg/0.2 mg tablet,gv,Treatment of Type 2 diabetes mellitus,ANTI,30,63,Zydus,1 mg,capsule,true
glimiprime m 2 forte tablet,glimiprime,Treatment of Type 2 diabetes mellitus,ANTI,69,318,Dr Reddy,100mg,injection,true
geozen 25mg tablet,geozen,Treatment of Anxiety,RESPIRATORY,95,146,Alkem,25mg,injection,false
geotel 40mg tablet,geotel,Treatment of Hypertension (high blood pressure),CARDIAC,113,324,Zydus,40mg,tablet,true
glybonil plus 5mg/500mg tablet,glybonil,Treatment of Type 2 diabetes mellitus,ANTI,29,163,Mankind,5mg,capsule,false
glowflox 200mg tablet,glowflox,Treatment of Bacterial infections,ANTI,72,434,Zydus,200mg,syrup,true
gemmin 2mg/500mg tablet,gemmin,Treatment of Type 2 diabetes mellitus,ANTI,23,249,Torrent,2mg,tablet,false
gutcross oral suspension,gutcross,Treatment of Constipation,GASTRO,139,281,Dr Reddy,250mg,syrup,false
glybir plus g1 tablet sr,glybir,Treatment of Type 2 diabetes mellitus,ANTI,112,233,Cipla,650mg,injection,true
gzor m forte 1mg/1000mg tablet,gzor,Treatment of Type 2 diabetes mellitus,ANTI,127,107,Lupin,1mg,injection,true
glimfirst 2mg tablet,glimfirst,Treatment of Type 2 diabetes mellitus,ANTI,173,236,Dr Reddy,2mg,capsule,false
gemcite 200mg injection,gemcite,Non-small cell lung cancer,ANTI,163,187,Torrent,200mg,capsule,true
glavin-m1 tablet,glavin-m1,Treatment of Type 2 diabetes mellitus,ANTI,197,193,Lupin,100mg,tablet,false
gem q 300mg tablet,gem,Malaria,ANTI,76,256,Torrent,300mg,tablet,false
geclop 75mg tablet,geclop,Prevention of heart attack and stroke,BLOOD,197,152,Mankind,75mg,tablet,false
gempride 1mg tablet,gempride,Treatment of Type 2 diabetes mellitus,ANTI,76,264,Cipla,1mg,capsule,false
gini cl 200mg/125mg tablet,gini,Treatment of Bacterial infections,ANTI,26,449,Cipla,200mg,syrup,false
genilopram 10mg tablet,genilopram,Treatment of Depression,NEURO,194,200,Dr Reddy,10mg,syrup,true
gabamet m 300mg/500mcg capsule,gabamet,Treatment of Neuropathic pain,NEURO,112,62,Sun Pharma,300mg,syrup,false
glimiace m 2mg/500mg tablet,glimiace,Treatment of Type 2 diabetes mellitus,ANTI,139,249,Mankind,2mg,injection,true
glazit 500mg tablet,glazit,Treatment of Bacterial infections,ANTI,93,342,Torrent,500mg,syrup,false
genericart amlodipine+hydrochlorothiazide 5mg/12.5mg tablet,genericart,Hypertension (high blood pressure),CARDIAC,57,134,Zydus,5mg,syrup,true
gemett mp 2mg/500mg/15mg tablet,gemett,Treatment of Type 2 diabetes mellitus,ANTI,191,348,Lupin,2mg,syrup,true
glupred 16mg tablet,glupred,Treatment of Rheumatic disorder,HORMONES,122,300,Cipla,16mg,capsule,true
gabahit n 400mg/10mg tablet,gabahit,Treatment of Neuropathic pain,NEURO,78,190,Alkem,400mg,tablet,true
gabrica capsule sr,gabrica,Treatment of Neuropathic pain,NEURO,76,61,Mankind,100mg,capsule,true
gamcef 500mg tablet,gamcef,Treatment of Bacterial infections,ANTI,20,356,Lupin,500mg,syrup,true
goefibro-m 10 tablet,goefibro-m,Medical abortion,GYNAECOLOGICAL,160,249,Sun Pharma,500mg,tablet,false
gexib mr 60mg/4mg tablet,gexib,Treatment of Pain due to muscle spasm,PAIN,167,268,Abbott,60mg,tablet,true
gabacent nt 100mg/10mg tablet,gabacent,Treatment of Neuropathic pain,NEURO,153,318,Zydus,100mg,syrup,true
genericart etoricoxib+thiocolchicoside 60mg/4mg tablet,genericart,Treatment of Pain due to muscle spasm,PAIN,178,378,Cipla,60mg,syrup,false
glyxer m 2 tablet sr,glyxer,Treatment of Type 2 diabetes mellitus,ANTI,197,317,Cipla,650mg,syrup,false
glimidac-mv2 tablet sr,glimidac-mv2,Treatment of Type 2 diabetes mellitus,ANTI,125,123,Alkem,200mg,capsule,false
glimzen-mv2 forte tablet sr,glimzen-mv2,Treatment of Type 2 diabetes mellitus,ANTI,178,230,Cipla,650mg,syrup,false
gasohit o oral suspension,gasohit,Treatment of Acidity,GASTRO,191,62,Alkem,650mg,injection,false
gzor mp 2mg/500mg/15mg tablet,gzor,Treatment of Type 2 diabetes mellitus,ANTI,31,128,Dr Reddy,2mg,injection,false
glimith-mf 2mg/500mg tablet sr,glimith-mf,Treatment of Type 2 diabetes mellitus,ANTI,84,465,Abbott,2mg,injection,true
glimilex m1 tablet sr,glimilex,Treatment of Type 2 diabetes mellitus,ANTI,50,330,Sun Pharma,200mg,injection,false
glenvirax 800mg tablet,glenvirax,Herpes Simplex Virus Infections,ANTI,34,153,Sun Pharma,800mg,syrup,true
gemclav lb tablet,gemclav,Bacterial infections,ANTI,31,281,Torrent,200mg,injection,true
glimtab-m1 tablet sr,glimtab-m1,Treatment of Type 2 diabetes mellitus,ANTI,131,234,Alkem,200mg,capsule,true
gliminyle mp 2 tablet,gliminyle,Treatment of Type 2 diabetes mellitus,ANTI,99,404,Cipla,100mg,capsule,false
genoflam sp 100mg/325mg/15mg tablet,genoflam,Pain relief,PAIN,147,232,Sun Pharma,100mg,capsule,false
glenmedryl syrup,glenmedryl,Cough,RESPIRATORY,89,469,Dr Reddy,100mg,tablet,false
gogo 500mg/125mg tablet,gogo,Treatment of Bacterial infections,ANTI,24,313,Zydus,500mg,injection,false
gt-spas mf tablet,gt-spas,Treatment of Abdominal pain,GASTRO,123,249,Sun Pharma,100mg,injection,true
gesic-sp tablet,gesic-sp,Pain relief,PAIN,161,115,Abbott,100mg,injection,false
glimter mf 2mg/500mg tablet sr,glimter,Treatment of Type 2 diabetes mellitus,ANTI,26,441,Cipla,2mg,injection,false
gabty-m capsule,gabty-m,Treatment of Neuropathic pain,NEURO,141,442,Zydus,200mg,injection,true
glyvas 10 tablet,glyvas,Treatment of High cholesterol,CARDIAC,188,280,Cipla,500mg,injection,false
glucobeat 500mg tablet xr,glucobeat,Treatment of Type 2 diabetes mellitus,ANTI,140,162,Zydus,500mg,injection,true
grid 1mg tablet,grid,Treatment of Type 2 diabetes mellitus,ANTI,67,286,Cipla,1mg,capsule,false
genolac 200mg tablet dt,genolac,Treatment of Bacterial infections,ANTI,81,351,Lupin,200mg,injection,false
glipibee sr-pm-1 tablet,glipibee,Treatment of Type 2 diabetes mellitus,ANTI,168,338,Mankind,250mg,injection,true
glive m 80mg/500mg tablet,glive,Treatment of Type 2 diabetes mellitus,ANTI,115,263,Abbott,80mg,syrup,true
g cet plus 5mg/60mg tablet,g,Treatment of Cough,RESPIRATORY,169,123,Dr Reddy,5mg,syrup,false
genericart metformin hydrochloride 850mg tablet,genericart,Treatment of Type 2 diabetes mellitus,ANTI,168,379,Lupin,850mg,tablet,true
gloret 10mg tablet,gloret,Treatment of Acne,DERMA,139,458,Torrent,10mg,tablet,true
g gard d 30mg/20mg capsule sr,g,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,25,430,Alkem,30mg,capsule,true
gossip 20mg tablet,gossip,Gastroesophageal reflux disease (Acid reflux),GASTRO,33,162,Cipla,20mg,capsule,true
glimcor m forte 2mg/1000mg tablet er,glimcor,Treatment of Type 2 diabetes mellitus,ANTI,44,217,Cipla,2mg,syrup,false
gasofree syrup sugar free,gasofree,Acidity,GASTRO,155,435,Alkem,100mg,injection,true
gabistrol-nt tablet,gabistrol-nt,Treatment of Neuropathic pain,NEURO,29,168,Lupin,250mg,capsule,false
glimicure m 4mg/500mg tablet,glimicure,Treatment of Type 2 diabetes mellitus,ANTI,128,83,Torrent,4mg,syrup,false
glimerin-m 1mg/500 mg tablet,glimerin-m,Treatment of Type 2 diabetes mellitus,ANTI,199,119,Zydus,1mg,capsule,true
gesry 200mg capsule,gesry,Hormone replacement therapy,GYNAECOLOGICAL,42,311,Zydus,200mg,tablet,true
gempar 300mg capsule,gempar,High cholesterol,CARDIAC,107,378,Zydus,300mg,tablet,false
gertac injection 2ml,gertac,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,177,75,Sun Pharma,200mg,injection,true
goodoxime 200mg tablet,goodoxime,Treatment of Bacterial infections,ANTI,85,92,Lupin,200mg,injection,false
gladmet vg 2mg/500mg/0.2mg tablet,gladmet,Treatment of Type 2 diabetes mellitus,ANTI,119,399,Mankind,2mg,syrup,true
ginkod3-pvb tablet,ginkod3-pvb,Meniere's disease,NEURO,74,259,Sun Pharma,200mg,tablet,false
genericart olmesartan medoxomil 20mg tablet,genericart,Hypertension (high blood pressure),CARDIAC,68,433,Lupin,20mg,syrup,false
gitok husk powder orange sugar free,gitok,Constipation,GASTRO,84,156,Dr Reddy,500mg,syrup,false
gericalm 10mg tablet,gericalm,Treatment of Depression,NEURO,106,196,Alkem,10mg,injection,true
gemaben lotion,gemaben,Scabies,DERMA,29,483,Mankind,500mg,injection,true
gastro-p 40mg tablet,gastro-p,Treatment of Heartburn,GASTRO,97,160,Cipla,40mg,syrup,false
glucobose 50mg tablet,glucobose,Treatment of Type 2 diabetes mellitus,ANTI,104,68,Lupin,50mg,syrup,true
glilar m 1 tablet er,glilar,Treatment of Type 2 diabetes mellitus,ANTI,108,407,Sun Pharma,650mg,injection,true
gutfit o oral suspension,gutfit,Treatment of Acidity,GASTRO,110,155,Cipla,500mg,tablet,false
gaxim tablet,gaxim,Treatment of Bacterial infections,ANTI,53,417,Abbott,100mg,syrup,true
glimper m forte 1mg/1000mg tablet sr,glimper,Treatment of Type 2 diabetes mellitus,ANTI,164,335,Mankind,1mg,injection,false
glusamin tablet,glusamin,Osteoarthritis,PAIN,47,152,Zydus,200mg,tablet,true
glimgold mv 1mg tablet,glimgold,Treatment of Type 2 diabetes mellitus,ANTI,24,272,Dr Reddy,1mg,syrup,false
glycebose gm 2.3 tablet,glycebose,Treatment of Type 2 diabetes mellitus,ANTI,49,331,Torrent,500mg,injection,false
gestone 100mg capsule,gestone,Hormone replacement therapy,GYNAECOLOGICAL,29,190,Sun Pharma,100mg,capsule,false
glimfirst-m2 forte tablet sr,glimfirst-m2,Treatment of Type 2 diabetes mellitus,ANTI,148,186,Abbott,200mg,tablet,true
grosafe 1gm injection,grosafe,Treatment of Bacterial infections,ANTI,194,430,Zydus,100mg,tablet,true
glutamet 500mg tablet sr,glutamet,Treatment of Type 2 diabetes mellitus,ANTI,127,333,Cipla,500mg,injection,false
gamadox forte tablet,gamadox,Treatment of Bacterial infections,ANTI,65,190,Abbott,500mg,injection,true
glizato od 30mg tablet,glizato,Treatment of Type 2 diabetes mellitus,ANTI,144,297,Lupin,30mg,syrup,true
g tuss syrup,g,Cough,RESPIRATORY,131,158,Dr Reddy,650mg,capsule,true
gliplite m 2mg/500mg tablet pr,gliplite,Treatment of Type 2 diabetes mellitus,ANTI,44,52,Abbott,2mg,syrup,true
grita 200mg capsule,grita,Treatment of Fungal infections,OPHTHAL,26,429,Sun Pharma,200mg,tablet,false
gedopan-dsr capsule,gedopan-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,135,492,Cipla,100mg,tablet,true
goldmet 1000mg tablet sr,goldmet,Treatment of Type 2 diabetes mellitus,ANTI,74,326,Dr Reddy,1000mg,injection,false
gabagal 300mg capsule,gabagal,Treatment of Neuropathic pain,NEURO,68,461,Cipla,300mg,capsule,false
glimy m forte 4mg/1000mg tablet,glimy,Treatment of Type 2 diabetes mellitus,ANTI,136,321,Cipla,4mg,injection,false
glynor m forte 80mg/500mg tablet,glynor,Treatment of Type 2 diabetes mellitus,ANTI,47,62,Dr Reddy,80mg,injection,false
gelofast gel,gelofast,Pain relief,DERMA,192,67,Alkem,250mg,syrup,false
gatsun-p eye drop,gatsun-p,Treatment of Bacterial eye infections,OPHTHAL,196,306,Lupin,250mg,capsule,true
genticare injection,genticare,Treatment of Bacterial infections,OPHTHAL,120,152,Dr Reddy,250mg,syrup,false
grankof am syrup,grankof,Cough,RESPIRATORY,91,90,Torrent,500mg,syrup,false
glucosam 500mg tablet,glucosam,Osteoarthritis,PAIN,164,74,Sun Pharma,500mg,syrup,true
geszon-dsr capsule,geszon-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,142,464,Lupin,200mg,injection,false
glim mp 2mg/500mg/15mg tablet,glim,Treatment of Type 2 diabetes mellitus,ANTI,184,318,Lupin,2mg,tablet,false
gasopain d 10mg/40mg tablet,gasopain,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,188,266,Torrent,10mg,syrup,true
genericart levetiracetam 500mg tablet,genericart,Treatment of Epilepsy/Seizures,NEURO,141,228,Dr Reddy,500mg,injection,true
genericart warfarin 2mg tablet,genericart,Prevention of Blood clots,CARDIAC,106,384,Lupin,2mg,capsule,true
glowid l 1% cream,glowid,Treatment of Fungal skin infections,DERMA,188,221,Alkem,500mg,injection,false
gzor mp 1mg/500mg/15mg tablet,gzor,Treatment of Type 2 diabetes mellitus,ANTI,88,111,Dr Reddy,1mg,injection,false
gabizen m 300mg/500mcg tablet,gabizen,Treatment of Neuropathic pain,NEURO,179,352,Cipla,300mg,injection,false
glujoint plus 50mg/750mg/250mg tablet,glujoint,Osteoarthritis,PAIN,34,335,Torrent,50mg,injection,false
glitaid m 500mg/20mg tablet,glitaid,Treatment of Type 2 diabetes mellitus,ANTI,160,374,Lupin,500mg,capsule,false
glicrite 30mg tablet er,glicrite,Treatment of Type 2 diabetes mellitus,ANTI,72,314,Zydus,30mg,syrup,false
glimicut mp 1mg/500mg/15mg tablet sr,glimicut,Treatment of Type 2 diabetes mellitus,ANTI,120,300,Abbott,1mg,syrup,false
gabasin 750mcg/75mg tablet,gabasin,Treatment of Neuropathic pain,NEURO,46,157,Alkem,75mg,syrup,true
glicastar-m 60/500 tablet,glicastar-m,Treatment of Type 2 diabetes mellitus,ANTI,46,460,Torrent,500mg,injection,false
glimsay m2 forte tablet pr,glimsay,Treatment of Type 2 diabetes mellitus,ANTI,155,126,Dr Reddy,200mg,injection,false
gabamab nt 400mg/10mg tablet,gabamab,Treatment of Neuropathic pain,NEURO,180,51,Alkem,400mg,syrup,true
glorimet pg 1 tablet sr,glorimet,Treatment of Type 2 diabetes mellitus,ANTI,144,463,Torrent,100mg,capsule,true
glibetic 5mg tablet,glibetic,Treatment of Type 2 diabetes mellitus,ANTI,175,164,Lupin,5mg,syrup,true
glaucom eye drop,glaucom,Ocular hypertension,OPHTHAL,148,314,Sun Pharma,200mg,injection,false
glimilife m 1mg/500mg tablet,glimilife,Treatment of Type 2 diabetes mellitus,ANTI,186,369,Mankind,1mg,tablet,false
glofty-cf tablet,glofty-cf,Treatment of Bacterial infections,ANTI,106,488,Lupin,500mg,syrup,false
glice m 80mg/500mg tablet,glice,Treatment of Type 2 diabetes mellitus,ANTI,188,273,Mankind,80mg,syrup,false
glimitel-m 1 tablet er,glimitel-m,Treatment of Type 2 diabetes mellitus,ANTI,154,381,Mankind,100mg,injection,false
glimifon m2 tablet pr,glimifon,Treatment of Type 2 diabetes mellitus,ANTI,186,274,Dr Reddy,250mg,injection,false
gladyclav 228.5 dry syrup,gladyclav,Treatment of Resistance Tuberculosis (TB),ANTI,130,236,Abbott,250mg,syrup,false
glimton mf 1 tablet,glimton,Treatment of Type 2 diabetes mellitus,ANTI,115,202,Torrent,100mg,injection,false
geneglim mp 2mg/500mg/7.5mg tablet,geneglim,Treatment of Type 2 diabetes mellitus,ANTI,153,405,Alkem,2mg,tablet,false
gabafil 400 tablet,gabafil,Treatment of Neuropathic pain,NEURO,156,63,Abbott,250mg,syrup,false
glimed mf 3mg/1000mg tablet sr,glimed,Treatment of Type 2 diabetes mellitus,ANTI,138,106,Mankind,3mg,injection,true
gag spas tablet,gag,Treatment of Abdominal pain,GASTRO,151,307,Sun Pharma,200mg,capsule,true
granac p 100mg/325mg tablet,granac,Pain relief,PAIN,190,342,Zydus,100mg,injection,false
galitra 200 capsule,galitra,Treatment of Fungal infections,OPHTHAL,109,164,Alkem,200mg,tablet,true
gabaphyll-nt 100 tablet,gabaphyll-nt,Treatment of Neuropathic pain,NEURO,96,296,Torrent,200mg,injection,true
gesicare th 100mg/8mg tablet,gesicare,Treatment of Pain due to muscle spasm,PAIN,187,115,Alkem,100mg,injection,true
glimstin m 2 tablet pr,glimstin,Treatment of Type 2 diabetes mellitus,ANTI,140,88,Torrent,100mg,capsule,false
glimkar-m 1 tablet,glimkar-m,Treatment of Type 2 diabetes mellitus,ANTI,84,371,Sun Pharma,200mg,tablet,true
glista m 2mg/500mg tablet,glista,Treatment of Type 2 diabetes mellitus,ANTI,150,179,Torrent,2mg,syrup,false
glizid total p  7.5 tablet,glizid,Treatment of Type 2 diabetes mellitus,ANTI,134,152,Dr Reddy,250mg,syrup,false
gamaderm p 5% cream,gamaderm,Scabies,DERMA,187,351,Zydus,650mg,syrup,true
glucomate g 1 mg/1000 mg tablet,glucomate,Treatment of Type 2 diabetes mellitus,ANTI,64,404,Abbott,1 mg,capsule,false
guficol 2miu injection,guficol,Severe bacterial infections,GASTRO,52,228,Cipla,500mg,capsule,false
gemex cl 200 mg/125 mg tablet,gemex,Treatment of Bacterial infections,ANTI,72,67,Sun Pharma,200 mg,capsule,false
glamit 80mg/500mg tablet,glamit,Treatment of Type 2 diabetes mellitus,ANTI,44,221,Abbott,80mg,syrup,true
gludrop eye drop,gludrop,Glaucoma,OPHTHAL,115,119,Alkem,100mg,capsule,false
glad p 4mg/325mg tablet,glad,Pain relief,PAIN,139,362,Torrent,4mg,injection,false
gabiver 100mg tablet,gabiver,Treatment of Neuropathic pain,NEURO,72,218,Dr Reddy,100mg,syrup,true
g gesic-at tablet,g,Treatment of Muscular pain,PAIN,141,480,Dr Reddy,500mg,syrup,false
gross 200mg tablet,gross,Treatment of Bacterial infections,ANTI,81,295,Dr Reddy,200mg,capsule,true
gasotus oral gel,gasotus,Treatment of Acidity,GASTRO,112,391,Cipla,100mg,syrup,false
gbcard 600mg tablet sr,gbcard,Treatment of Neuropathic pain,NEURO,184,161,Alkem,600mg,syrup,true
glyciray m 2mg/500mg tablet,glyciray,Treatment of Type 2 diabetes mellitus,ANTI,168,235,Abbott,2mg,syrup,true
