name,genericName,description,category,price,stockQuantity,manufacturer,dosage,form,prescriptionRequired
alurid 100mg tablet,alurid,Treatment of Gout,PAIN,117,190,Dr Reddy,100mg,syrup,false
akmin 250mg injection,akmin,Bacterial infections,OPHTHAL,55,51,Torrent,250mg,injection,false
avostat 20 tablet,avostat,High cholesterol,CARDIAC,101,428,Sun Pharma,250mg,capsule,true
alnavas f 10mg/10mg tablet,alnavas,Treatment of High cholesterol,CARDIAC,197,442,Lupin,10mg,injection,false
anifen p oral suspension,anifen,Treatment of Fever,PAIN,178,325,Mankind,100mg,tablet,false
arniclav 500mg/125mg tablet,arniclav,Treatment of Bacterial infections,ANTI,66,321,Dr Reddy,500mg,injection,true
azilord 500mg tablet,azilord,Treatment of Bacterial infections,ANTI,97,93,Torrent,500mg,syrup,true
aceclozil p 100mg/325mg tablet,aceclozil,Pain relief,PAIN,69,185,Torrent,100mg,syrup,true
artetum 1500mg injection,artetum,Treatment of Bacterial infections,ANTI,115,354,Cipla,1500mg,syrup,false
actam 500 injection,actam,Treatment of Bacterial infections,ANTI,199,475,Dr Reddy,100mg,syrup,true
aftercold ax syrup,aftercold,Cough with mucus,RESPIRATORY,152,175,Sun Pharma,500mg,syrup,false
actorab d 10mg/20mg tablet,actorab,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,179,83,Abbott,10mg,injection,true
aclonova-p tablet,aclonova-p,Pain relief,PAIN,94,316,Lupin,650mg,syrup,true
aldoclox lb 250mg/250mg capsule,aldoclox,Bacterial infections,ANTI,38,81,Lupin,250mg,injection,false
azivern 500mg tablet,azivern,Treatment of Bacterial infections,ANTI,60,215,Abbott,500mg,tablet,true
azisar 200mg oral suspension,azisar,Treatment of Bacterial infections,ANTI,130,300,Lupin,200mg,tablet,true
azikast l kid 2.5mg/5mg tablet,azikast,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,103,346,Zydus,5mg,injection,false
azigo 100mg oral suspension,azigo,Treatment of Bacterial infections,ANTI,47,175,Mankind,100mg,tablet,false
azidal 500mg tablet,azidal,Treatment of Bacterial infections,ANTI,53,417,Dr Reddy,500mg,syrup,false
antidoz-kid oral suspension,antidoz-kid,Common cold,RESPIRATORY,122,253,Mankind,200mg,syrup,true
acublast mr 100mg/325mg/250mg tablet,acublast,Treatment of Muscular pain,PAIN,176,378,Cipla,100mg,tablet,true
alprest 0.5 tablet,alprest,Treatment of Anxiety,NEURO,123,105,Torrent,250mg,capsule,true
axalur 100 tablet,axalur,Treatment of Gout,PAIN,76,394,Alkem,650mg,injection,true
ampiliv 5 tablet,ampiliv,Treatment of Allergic conditions,RESPIRATORY,42,285,Abbott,250mg,capsule,true
amopenem 500 injection,amopenem,Severe bacterial infections,ANTI,66,165,Sun Pharma,650mg,syrup,true
acegrot 200 sr tablet,acegrot,Pain relief,PAIN,137,114,Sun Pharma,200mg,injection,true
amo at 5mg/50mg tablet,amo,Treatment of Hypertension (high blood pressure),CARDIAC,21,354,Dr Reddy,5mg,capsule,true
azigaur 250mg tablet,azigaur,Treatment of Bacterial infections,ANTI,112,225,Lupin,250mg,capsule,false
aziluk 250 tablet,aziluk,Treatment of Bacterial infections,ANTI,36,207,Alkem,200mg,injection,true
avgesic pg 200mg/75mg tablet,avgesic,Treatment of Neuropathic pain,PAIN,107,261,Sun Pharma,200mg,capsule,false
abixim-of tablet,abixim-of,Treatment of Bacterial infections,ANTI,65,257,Sun Pharma,250mg,tablet,false
azlus 500mg tablet,azlus,Treatment of Bacterial infections,ANTI,82,202,Dr Reddy,500mg,capsule,true
acorzone 250mg injection,acorzone,Treatment of Bacterial infections,ANTI,197,301,Torrent,250mg,syrup,false
axivolt 200 tablet,axivolt,Treatment of Bacterial infections,ANTI,159,312,Lupin,650mg,tablet,true
azimcin 200mg oral suspension,azimcin,Treatment of Bacterial infections,ANTI,22,403,Lupin,200mg,syrup,false
auctiroz f 145mg/10mg tablet,auctiroz,Treatment of High cholesterol,CARDIAC,159,381,Mankind,145mg,injection,false
amikrit 25 tablet,amikrit,Treatment of Depression,NEURO,116,323,Alkem,100mg,syrup,true
aece-s tablet,aece-s,Pain relief,PAIN,64,265,Lupin,250mg,syrup,false
addine 10mg tablet,addine,Treatment of Allergic conditions,RESPIRATORY,146,360,Alkem,10mg,syrup,true
adimox cv oral suspension,adimox,Treatment of Resistance Tuberculosis (TB),ANTI,105,339,Mankind,200mg,tablet,false
aclofen t 100mg/4mg tablet,aclofen,Treatment of Pain due to muscle spasm,PAIN,94,210,Abbott,100mg,syrup,false
ampi x 250mg/250mg injection,ampi,Treatment of Bacterial infections,ANTI,126,96,Alkem,250mg,capsule,true
aleric 250mg tablet,aleric,Treatment of Bacterial infections,ANTI,87,420,Lupin,250mg,syrup,false
abicid 20 capsule,abicid,Treatment of Heartburn,GASTRO,53,110,Alkem,200mg,injection,false
abistat 250 tablet,abistat,Bleeding,BLOOD,134,452,Abbott,650mg,syrup,true
acontop d 10mg/40mg tablet,acontop,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,48,242,Alkem,10mg,injection,true
andoset-md tablet,andoset-md,Treatment of Nausea,GASTRO,192,159,Dr Reddy,100mg,tablet,false
aziraj 100 oral suspension,aziraj,Treatment of Bacterial infections,ANTI,76,419,Torrent,500mg,tablet,true
amortin-dx capsule,amortin-dx,Bacterial infections,ANTI,87,352,Cipla,100mg,injection,false
acebrovin lm 10mg/5mg/200mg tablet,acebrovin,Asthma,RESPIRATORY,186,427,Sun Pharma,10mg,capsule,false
antoz dm sr capsule,antoz,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,45,128,Lupin,250mg,tablet,true
aiwodac d 30mg/40mg capsule,aiwodac,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,126,485,Lupin,30mg,capsule,true
apopride m 1mg/500mg tablet,apopride,Treatment of Type 2 diabetes mellitus,ANTI,135,179,Torrent,1mg,syrup,false
azivens xl 200mg oral suspension,azivens,Treatment of Bacterial infections,ANTI,29,298,Dr Reddy,200mg,tablet,true
atorvance 20mg tablet,atorvance,High cholesterol,CARDIAC,35,478,Alkem,20mg,capsule,true
azivesta 250mg tablet,azivesta,Treatment of Bacterial infections,ANTI,168,325,Torrent,250mg,injection,false
acloript th 100mg/4mg tablet,acloript,Treatment of Pain due to muscle spasm,PAIN,119,87,Mankind,100mg,capsule,false
asys pth 4mg/100mg/325mg tablet,asys,Treatment of Muscular pain,PAIN,116,103,Dr Reddy,4mg,syrup,false
apocort 6 tablet,apocort,Treatment of Inflammatory conditions,HORMONES,107,269,Dr Reddy,650mg,capsule,false
ayodol-th 100mg/4mg tablet,ayodol-th,Treatment of Pain due to muscle spasm,PAIN,161,342,Sun Pharma,100mg,capsule,true
aziall 200mg oral suspension,aziall,Treatment of Bacterial infections,ANTI,173,53,Dr Reddy,200mg,injection,true
acsobon-p tablet,acsobon-p,Pain relief,PAIN,33,228,Cipla,500mg,tablet,false
agextim 250 tablet,agextim,Treatment of Bacterial infections,ANTI,195,491,Sun Pharma,100mg,injection,true
adpaxil 300mg injection,adpaxil,Breast cancer,ANTI,192,280,Mankind,300mg,syrup,false
amlojack 10mg tablet,amlojack,Treatment of Hypertension (high blood pressure),CARDIAC,37,424,Lupin,10mg,syrup,true
acyclomax 200mg tablet,acyclomax,Herpes Simplex Virus Infections,ANTI,23,62,Dr Reddy,200mg,tablet,false
aclovin d 80mg/100mg tablet,aclovin,Treatment of Abdominal pain,GASTRO,108,430,Cipla,80mg,injection,false
azifed 500 tablet,azifed,Treatment of Bacterial infections,ANTI,179,337,Torrent,100mg,syrup,false
acigod ds 1000mg tablet,acigod,Treatment of Indigestion,GASTRO,67,110,Mankind,1000mg,injection,false
azop 400mg tablet,azop,Treatment of Parasitic infections,ANTI,83,249,Abbott,400mg,capsule,false
astoxy 250mg tablet dt,astoxy,Treatment of Bacterial infections,ANTI,117,283,Zydus,250mg,tablet,false
asof oz 200mg/500mg tablet,asof,Treatment of Bacterial & parasitic infections,GASTRO,25,254,Zydus,200mg,capsule,true
ambizith 250mg tablet,ambizith,Treatment of Bacterial infections,ANTI,188,77,Mankind,250mg,tablet,true
appime t 500mg/62.5mg injection,appime,Bacterial infections,ANTI,99,257,Abbott,500mg,injection,false
acezip 200mg tablet sr,acezip,Pain relief,PAIN,109,394,Alkem,200mg,injection,true
azineo 500 tablet,azineo,Treatment of Bacterial infections,ANTI,153,256,Alkem,250mg,tablet,true
alzox-aq 75mg injection,alzox-aq,Pain relief,PAIN,58,441,Dr Reddy,75mg,tablet,false
avitacef-ox tablet,avitacef-ox,Treatment of Bacterial infections,ANTI,39,95,Dr Reddy,100mg,injection,true
azikare 500mg tablet,azikare,Treatment of Bacterial infections,ANTI,154,277,Alkem,500mg,injection,false
acezoc-4t tablet,acezoc-4t,Treatment of Pain due to muscle spasm,PAIN,56,415,Lupin,250mg,injection,true
aincort 40mg injection,aincort,Treatment of Rheumatoid arthritis,DERMA,101,83,Sun Pharma,40mg,syrup,false
alevac-m syrup,alevac-m,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,41,154,Abbott,500mg,syrup,false
avopact oral suspension,avopact,Treatment of Fever,PAIN,73,85,Cipla,100mg,injection,true
albina 500mg injection,albina,Bacterial infections,OPHTHAL,78,356,Dr Reddy,500mg,syrup,true
adrolone 50mg injection,adrolone,Treatment of Post menopausal osteoporosis,HORMONES,67,220,Torrent,50mg,syrup,true
ampiwal 250mg capsule,ampiwal,Bacterial infections,ANTI,105,341,Alkem,250mg,capsule,false
ablevo 5 tablet,ablevo,Treatment of Allergic conditions,RESPIRATORY,49,254,Mankind,100mg,syrup,true
amicelo 10mg injection,amicelo,Treatment of Rheumatoid arthritis,DERMA,140,76,Zydus,10mg,capsule,false
appimer syrup,appimer,Appetite stimulant,VITAMINS,191,287,Zydus,100mg,syrup,false
altracil 50mg dry syrup,altracil,Treatment of Bacterial infections,ANTI,136,313,Lupin,50mg,tablet,true
azilzure 40 tablet,azilzure,Hypertension (high blood pressure),CARDIAC,68,299,Abbott,650mg,capsule,false
atoreen 20mg tablet,atoreen,High cholesterol,CARDIAC,85,328,Sun Pharma,20mg,capsule,true
alynol 5mg tablet,alynol,Treatment of Premature Labor,GYNAECOLOGICAL,101,107,Zydus,5mg,tablet,true
acebromed 100mg capsule,acebromed,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,134,493,Torrent,100mg,syrup,true
appetus syrup,appetus,Appetite stimulant,VITAMINS,151,134,Mankind,250mg,capsule,true
astagest 200mg soft gelatin capsule,astagest,Hormone replacement therapy,GYNAECOLOGICAL,56,333,Cipla,200mg,injection,false
almactine a 6mg/400mg tablet,almactine,Treatment of Worm infections,ANTI,53,398,Cipla,6mg,tablet,false
amikant 250mg injection,amikant,Bacterial infections,OPHTHAL,106,247,Sun Pharma,250mg,tablet,false
aspodix cv forte dry syrup,aspodix,Treatment of Respiratory tract infection,ANTI,194,481,Zydus,250mg,injection,false
agscab lotion,agscab,Scabies,DERMA,91,286,Sun Pharma,500mg,syrup,true
amitola 500mg injection,amitola,Bacterial infections,OPHTHAL,68,93,Abbott,500mg,capsule,true
azimine 500mg tablet,azimine,Treatment of Bacterial infections,ANTI,162,86,Torrent,500mg,syrup,false
azistay 200mg oral suspension,azistay,Treatment of Bacterial infections,ANTI,75,114,Abbott,200mg,tablet,true
azeedaz 250mg tablet,azeedaz,Treatment of Bacterial infections,ANTI,51,97,Alkem,250mg,tablet,false
accazi 250 tablet,accazi,Treatment of Bacterial infections,ANTI,53,474,Cipla,200mg,capsule,true
artidel 60mg injection,artidel,Malaria,ANTI,47,119,Dr Reddy,60mg,injection,false
anderm 250 tablet,anderm,Fungal infections,ANTI,87,499,Alkem,650mg,syrup,false
amizom 500mg injection,amizom,Bacterial infections,OPHTHAL,33,328,Torrent,500mg,syrup,true
avcort injection,avcort,Severe allergic reactions,RESPIRATORY,93,293,Torrent,100mg,syrup,true
athoclav lb 500mg/125mg tablet,athoclav,Bacterial infections,ANTI,169,454,Abbott,500mg,syrup,false
atoride a 10mg/150mg tablet,atoride,Treatment of Prevention of heart attack and stroke,CARDIAC,177,412,Lupin,10mg,syrup,false
askuff ls syrup,askuff,Treatment of Cough with mucus,RESPIRATORY,192,87,Dr Reddy,200mg,capsule,false
atortrue 20mg tablet,atortrue,High cholesterol,CARDIAC,84,280,Torrent,20mg,syrup,false
adnilon 16mg tablet,adnilon,Treatment of Rheumatic disorder,HORMONES,129,246,Zydus,16mg,injection,false
albiclid 25mg tablet,albiclid,Parkinson's disease,NEURO,59,123,Torrent,25mg,injection,false
azila 500mg tablet,azila,Treatment of Bacterial infections,ANTI,146,489,Cipla,500mg,syrup,true
aurich 100mg capsule,aurich,Hormone replacement therapy,GYNAECOLOGICAL,141,250,Lupin,100mg,injection,false
articering 50 mg/750 mg tablet,articering,Osteoarthritis,PAIN,65,458,Zydus,50 mg,capsule,true
acfac 100mg tablet,acfac,Pain relief,PAIN,117,493,Lupin,100mg,injection,true
addcefurox cv 500mg/125mg tablet,addcefurox,Treatment of Bacterial infections,ANTI,130,474,Lupin,500mg,syrup,true
addclav ds dry syrup,addclav,Treatment of Resistant Tuberculosis (TB),ANTI,115,353,Sun Pharma,200mg,capsule,false
artfen 80mg/480mg tablet,artfen,Treatment of Malaria,ANTI,183,189,Zydus,80mg,syrup,true
auxipar suspension,auxipar,Pain relief,PAIN,171,108,Torrent,200mg,injection,true
ac duo 500mg/125mg tablet,ac,Treatment of Bacterial infections,ANTI,151,91,Alkem,500mg,syrup,false
azimon 250mg tablet,azimon,Treatment of Bacterial infections,ANTI,91,378,Dr Reddy,250mg,tablet,true
augtax 500 mg/250 mg injection,augtax,Treatment of Bacterial infections,ANTI,183,460,Torrent,500 mg,injection,false
angiblock retard 20mg tablet,angiblock,Treatment of Hypertension (high blood pressure),CARDIAC,116,471,Lupin,20mg,tablet,true
abitate 250mg powder for injection,abitate,Prostate cancer,ANTI,154,275,Torrent,250mg,syrup,false
aceft 1000mg injection,aceft,Treatment of Bacterial infections,ANTI,173,260,Alkem,1000mg,tablet,true
aziten 250mg tablet,aziten,Treatment of Bacterial infections,ANTI,26,238,Alkem,250mg,capsule,false
atiday 50mg tablet,atiday,Treatment of Hypertension (high blood pressure),CARDIAC,94,54,Abbott,50mg,syrup,true
axipod 50mg tablet,axipod,Treatment of Bacterial infections,ANTI,26,462,Cipla,50mg,injection,true
ahz 500mg tablet,ahz,Treatment of Bacterial infections,ANTI,42,82,Cipla,500mg,capsule,true
alfio l syrup,alfio,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,61,119,Dr Reddy,200mg,injection,false
aciba 25mg injection,aciba,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,121,349,Dr Reddy,25mg,injection,true
atorno 10 tablet,atorno,High cholesterol,CARDIAC,136,481,Torrent,650mg,capsule,false
axytee 250 injection,axytee,Prevention of Premature Labor,GYNAECOLOGICAL,161,356,Zydus,500mg,capsule,true
astromet trio forte tablet,astromet,Treatment of Type 2 diabetes mellitus,ANTI,50,381,Zydus,650mg,injection,false
auroflox tz 200mg/600mg tablet,auroflox,Diarrhea,GASTRO,157,497,Alkem,200mg,injection,false
acquire 500mg tablet,acquire,Treatment of Bacterial infections,OPHTHAL,174,245,Sun Pharma,500mg,injection,true
apanta 20mg tablet,apanta,Treatment of Heartburn,GASTRO,159,149,Cipla,20mg,capsule,true
ade 50mg injection,ade,Treatment of Post menopausal osteoporosis,HORMONES,21,200,Zydus,50mg,injection,true
arlox 200mg tablet,arlox,Treatment of Bacterial infections,ANTI,30,90,Lupin,200mg,syrup,false
alexi 1000mg/200mg injection,alexi,Treatment of Bacterial infections,ANTI,36,159,Mankind,1000mg,capsule,false
ariban 400mg tablet,ariban,Treatment of Parasitic infections,ANTI,91,113,Abbott,400mg,capsule,true
anim p suspension,anim,Pain relief,PAIN,100,250,Abbott,250mg,capsule,false
avespar 200mg tablet,avespar,Bacterial infections,OPHTHAL,104,248,Mankind,200mg,capsule,true
aof – estra 400mg tablet,aof,Treatment of Bacterial infections,ANTI,40,399,Sun Pharma,400mg,syrup,true
amzeclav 500mg/125mg tablet,amzeclav,Treatment of Bacterial infections,ANTI,45,399,Dr Reddy,500mg,tablet,true
apodrot 80mg/250mg tablet,apodrot,Treatment of Abdominal pain,GASTRO,151,337,Torrent,80mg,syrup,false
anmox 250mg tablet,anmox,Treatment of Bacterial infections,ANTI,136,203,Zydus,250mg,capsule,false
afn sp tablet,afn,Pain relief,PAIN,24,498,Zydus,200mg,capsule,true
acethromb 4mg tablet,acethromb,Treatment and prevention of Blood clots,CARDIAC,198,254,Mankind,4mg,syrup,true
amoxyron 125mg dry syrup,amoxyron,Treatment of Peptic ulcer disease,ANTI,92,400,Sun Pharma,125mg,capsule,false
azita 250mg suspension,azita,Treatment of Bacterial infections,ANTI,36,81,Abbott,250mg,injection,true
alphenicol 250mg capsule,alphenicol,Bacterial infections,OTOLOGICALS,192,163,Mankind,250mg,tablet,false
aeronac ace 100 mg/15 mg tablet,aeronac,Pain relief,PAIN,117,300,Mankind,100 mg,syrup,true
aalcetamol 1000mg infusion,aalcetamol,Pain relief,PAIN,69,358,Alkem,1000mg,injection,true
azyric 500mg tablet,azyric,Treatment of Bacterial infections,ANTI,199,213,Torrent,500mg,injection,true
aldiagram 100 mg/150 mg suspension,aldiagram,Diarrhea,GASTRO,124,51,Dr Reddy,100 mg,syrup,false
artisafe 150mg injection,artisafe,Malaria,ANTI,124,128,Dr Reddy,150mg,syrup,true
avoflox 400mg tablet,avoflox,Treatment of Bacterial infections,ANTI,141,413,Sun Pharma,400mg,tablet,false
artigag 200mg tablet sr,artigag,Pain relief,PAIN,160,277,Abbott,200mg,injection,false
amisten 100 injection,amisten,Bacterial infections,OPHTHAL,100,330,Mankind,250mg,syrup,false
abrocef 250mg tablet,abrocef,Treatment of Bacterial infections,ANTI,200,482,Alkem,250mg,capsule,true
allergifex 180mg tablet,allergifex,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,27,114,Torrent,180mg,syrup,true
amlovib m tablet,amlovib,Treatment of Hypertension (high blood pressure),CARDIAC,171,165,Dr Reddy,500mg,injection,false
aczen-mr tablet,aczen-mr,Treatment of Muscular pain,PAIN,30,66,Cipla,250mg,injection,true
aarlevo 500mg tablet,aarlevo,Treatment of Bacterial infections,OPHTHAL,96,164,Abbott,500mg,injection,true
auricin 250mg tablet,auricin,Treatment of Bacterial infections,ANTI,125,447,Mankind,250mg,syrup,false
azinit 250mg tablet,azinit,Treatment of Bacterial infections,ANTI,25,269,Lupin,250mg,capsule,false
aksin 500mg injection,aksin,Bacterial infections,OPHTHAL,61,456,Abbott,500mg,capsule,true
aceclofia 200mg tablet sr,aceclofia,Pain relief,PAIN,94,91,Dr Reddy,200mg,injection,true
acelro-mr tablet,acelro-mr,Treatment of Muscular pain,PAIN,179,290,Mankind,200mg,capsule,true
azikrypt lb 250mg tablet,azikrypt,Bacterial infections,ANTI,130,317,Torrent,250mg,capsule,false
amthrocin 100mg syrup,amthrocin,Treatment of Bacterial infections,ANTI,136,227,Zydus,100mg,capsule,false
ascefix az 200mg/250mg tablet,ascefix,Bacterial infections,ANTI,27,126,Alkem,200mg,injection,false
ascortisone 100mg injection,ascortisone,Severe allergic reactions,RESPIRATORY,139,73,Sun Pharma,100mg,syrup,true
acetop d 50mg/325mg tablet,acetop,Pain relief,PAIN,155,227,Zydus,50mg,syrup,false
amlovaz 5mg tablet,amlovaz,Treatment of Hypertension (high blood pressure),CARDIAC,128,118,Alkem,5mg,injection,false
aslevast m oral suspension,aslevast,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,96,71,Lupin,100mg,injection,false
asv vir 800mg tablet,asv,Herpes Simplex Virus Infections,ANTI,81,114,Lupin,800mg,tablet,true
alciz am 75mg/5mg/10mg tablet sr,alciz,Treatment of Respiratory tract disorders associated with viscid mucus,RESPIRATORY,174,119,Torrent,75mg,tablet,true
axeze 500 tablet,axeze,Treatment of Bacterial infections,ANTI,31,262,Mankind,500mg,capsule,true
azulike 500mg tablet,azulike,Treatment of Bacterial infections,ANTI,21,485,Zydus,500mg,capsule,false
atoap 20mg tablet,atoap,High cholesterol,CARDIAC,154,65,Mankind,20mg,syrup,true
aznay 250mg tablet,aznay,Treatment of Bacterial infections,ANTI,81,285,Torrent,250mg,tablet,true
aznay 500mg tablet,aznay,Treatment of Bacterial infections,ANTI,50,481,Alkem,500mg,injection,true
astopan d 10mg/40mg tablet,astopan,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,119,291,Alkem,10mg,syrup,false
autorelief tablet,autorelief,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,106,157,Zydus,100mg,injection,true
analevo 250mg tablet,analevo,Treatment of Bacterial infections,OPHTHAL,29,475,Torrent,250mg,capsule,false
auxidol th 100mg/8mg tablet,auxidol,Treatment of Pain due to muscle spasm,PAIN,198,456,Sun Pharma,100mg,injection,false
anemox lb 500mg/125mg tablet,anemox,Bacterial infections,ANTI,144,181,Sun Pharma,500mg,tablet,true
amipimit 1000mg/125mg injection,amipimit,Bacterial infections,ANTI,172,385,Mankind,1000mg,tablet,true
aclovin mr 100mg/325mg/250mg tablet,aclovin,Treatment of Muscular pain,PAIN,69,98,Mankind,100mg,syrup,false
azitrac 100mg tablet dt,azitrac,Treatment of Bacterial infections,ANTI,175,134,Zydus,100mg,capsule,true
alpraday 0.25mg tablet,alpraday,Treatment of Anxiety,NEURO,160,210,Zydus,25mg,tablet,true
aaz-mectin tablet,aaz-mectin,Treatment of Worm infections,ANTI,130,411,Abbott,500mg,tablet,false
almee 1mg tablet,almee,Treatment of Anxiety,NEURO,22,300,Dr Reddy,1mg,tablet,false
acemug 250mg tablet,acemug,Treatment of Bacterial infections,ANTI,159,288,Dr Reddy,250mg,injection,true
affixocold tablet,affixocold,Treatment of Common cold,RESPIRATORY,200,221,Lupin,250mg,syrup,true
aisous 20 soft gelatin capsule,aisous,Treatment of Acne,DERMA,104,73,Abbott,200mg,injection,false
albol 400mg oral suspension,albol,Treatment of Parasitic infections,ANTI,127,97,Zydus,400mg,capsule,false
adpoxime cv dry syrup,adpoxime,Treatment of Respiratory tract infection,ANTI,181,179,Abbott,100mg,injection,false
atol h 25mg/12.5mg tablet,atol,Hypertension (high blood pressure),CARDIAC,97,318,Dr Reddy,25mg,tablet,true
azisym 200mg syrup,azisym,Treatment of Bacterial infections,ANTI,32,355,Torrent,200mg,injection,false
atawis 10mg syrup,atawis,Treatment of Anxiety,RESPIRATORY,89,173,Dr Reddy,10mg,capsule,false
anitex 1000mg injection,anitex,Treatment of Bacterial infections,ANTI,162,429,Dr Reddy,1000mg,capsule,false
azelina 500mg tablet,azelina,Treatment of Bacterial infections,ANTI,36,350,Torrent,500mg,injection,true
anviflox ut 200mg/200mg tablet,anviflox,Treatment of Urinary tract infections (UTIs),ANTI,104,290,Mankind,200mg,injection,false
azidef 500 tablet,azidef,Treatment of Bacterial infections,ANTI,166,239,Lupin,100mg,syrup,true
afast-sp tablet,afast-sp,Pain relief,PAIN,96,348,Sun Pharma,100mg,tablet,false
aripiz 10 tablet,aripiz,Schizophrenia,NEURO,66,491,Sun Pharma,500mg,tablet,true
acfin sp 100mg/325mg/15mg tablet,acfin,Pain relief,PAIN,84,371,Torrent,100mg,tablet,true
antimol 250 oral suspension,antimol,Pain relief,PAIN,28,294,Abbott,650mg,tablet,true
artbase 150mg injection,artbase,Malaria,ANTI,108,111,Alkem,150mg,capsule,true
aceova-sp tablet,aceova-sp,Pain relief,PAIN,154,374,Lupin,250mg,capsule,true
aprof-oz tablet,aprof-oz,Treatment of Bacterial & parasitic infections,GASTRO,104,198,Dr Reddy,500mg,capsule,false
acomuskin 0.5 capsule,acomuskin,Prevention of organ rejection in transplant patients,ANTI,199,267,Zydus,650mg,capsule,true
azithcure 250mg tablet,azithcure,Treatment of Bacterial infections,ANTI,67,229,Dr Reddy,250mg,syrup,true
alopam 0.25mg tablet,alopam,Treatment of Anxiety disorder,NEURO,154,359,Dr Reddy,25mg,capsule,true
allerskin 25mg tablet,allerskin,Treatment of Anxiety,RESPIRATORY,157,414,Mankind,25mg,capsule,false
a flox or 200mg/500mg tablet,a,Treatment of Bacterial & parasitic infections,GASTRO,99,345,Abbott,200mg,capsule,false
aocin oz oral suspension,aocin,Treatment of Bacterial & parasitic infections,GASTRO,63,301,Torrent,200mg,capsule,true
azimov 100mg oral suspension,azimov,Treatment of Bacterial infections,ANTI,46,58,Alkem,100mg,capsule,true
alora 1.5mg tablet sr,alora,Treatment of Anxiety,NEURO,35,89,Alkem,5mg,injection,false
azipel 500 tablet,azipel,Treatment of Bacterial infections,ANTI,158,484,Mankind,500mg,tablet,true
anguil 2.6mg tablet sr,anguil,Treatment of Angina (heart-related chest pain),CARDIAC,73,481,Torrent,6mg,capsule,true
ayracet 5mg tablet,ayracet,Treatment of Allergic conditions,RESPIRATORY,169,257,Zydus,5mg,syrup,true
asochem p 100mg/325mg tablet,asochem,Pain relief,PAIN,147,137,Cipla,100mg,tablet,true
azizit 500 tablet,azizit,Treatment of Bacterial infections,ANTI,136,384,Sun Pharma,500mg,capsule,false
adimox 125mg dry syrup,adimox,Treatment of Peptic ulcer disease,ANTI,77,343,Zydus,125mg,syrup,true
acelomaxx mr 100mg/325mg/250mg tablet,acelomaxx,Treatment of Muscular pain,PAIN,71,78,Mankind,100mg,capsule,true
amoxycare lb 500mg/125mg tablet,amoxycare,Bacterial infections,ANTI,149,337,Alkem,500mg,injection,true
almapan d 30mg/40mg capsule sr,almapan,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,49,159,Abbott,30mg,capsule,true
