name,genericName,description,category,price,stockQuantity,manufacturer,dosage,form,prescriptionRequired
cob-l 2500 injection,cob-l,Vitamin B12 deficiency,VITAMINS,134,320,Sun Pharma,100mg,syrup,false
cefla-cv tablet,cefla-cv,Treatment of Bacterial infections,ANTI,179,184,Mankind,500mg,injection,true
crinocef o 200mg/200mg tablet,crinocef,Treatment of Bacterial infections,ANTI,95,210,Dr Reddy,200mg,capsule,true
ctasorin 100mg tablet,ctasorin,Treatment of Type 2 diabetes mellitus,ANTI,197,229,Cipla,100mg,capsule,true
cyblex mv 0.2 mg/500 mg/30 mg tablet,cyblex,Treatment of Type 2 diabetes mellitus,ANTI,130,345,Abbott,2 mg,injection,false
cepfor 200mg tablet,cepfor,Treatment of Bacterial infections,ANTI,114,80,Dr Reddy,200mg,injection,false
cortilog 4mg tablet,cortilog,Treatment of Rheumatic disorder,HORMONES,148,367,Alkem,4mg,tablet,false
clygan 1.5mg gel,clygan,Cytomegalovirus Infection,OPHTHAL,142,469,Alkem,5mg,injection,false
cholifit-sl tablet,cholifit-sl,Liver  disease,GASTRO,84,311,Torrent,500mg,capsule,true
cfl 200mg tablet dt,cfl,Treatment of Bacterial infections,ANTI,81,317,Dr Reddy,200mg,tablet,false
cefadur ca 500mg tablet,cefadur,Treatment of Bacterial infections,ANTI,148,458,Lupin,500mg,syrup,false
cizcan 10mg injection,cizcan,Ovarian cancer,ANTI,139,300,Dr Reddy,10mg,capsule,true
crixan 125 mg tablet dt,crixan,Treatment of Bacterial infections,ANTI,150,80,Zydus,125 mg,tablet,false
cotrex ointment,cotrex,Treatment of Skin infections,DERMA,119,308,Cipla,250mg,injection,true
clindatec 150mg capsule,clindatec,Treatment of Bacterial infections,ANTI,161,192,Abbott,150mg,syrup,false
cefocef lb tablet,cefocef,Bacterial infections,ANTI,147,206,Mankind,650mg,injection,true
conipred 8mg tablet,conipred,Treatment of Rheumatic disorder,HORMONES,109,457,Dr Reddy,8mg,capsule,true
cronotol 250mg tablet,cronotol,Treatment of Alcohol addiction,NEURO,138,138,Sun Pharma,250mg,capsule,true
cefo az 250 tablet,cefo,Bacterial infections,ANTI,39,337,Mankind,650mg,capsule,true
clearclav 500mg/125mg tablet,clearclav,Treatment of Bacterial infections,ANTI,163,176,Cipla,500mg,injection,true
cetcof br syrup,cetcof,Treatment of Cough,RESPIRATORY,127,190,Abbott,650mg,syrup,false
ciprin 500mg tablet,ciprin,Treatment of Bacterial infections,GASTRO,74,423,Zydus,500mg,tablet,true
cili 20mg tablet,cili,Treatment of Hypertension (high blood pressure),CARDIAC,100,306,Abbott,20mg,tablet,true
clyora-dx syrup,clyora-dx,Treatment of Dry cough,RESPIRATORY,86,430,Lupin,500mg,syrup,true
cofidox 200mg tablet,cofidox,Treatment of Bacterial infections,ANTI,138,54,Cipla,200mg,injection,false
cardiolol 2.5mg tablet,cardiolol,Treatment of Hypertension (high blood pressure),CARDIAC,113,219,Alkem,5mg,tablet,true
coxitor-plus tablet,coxitor-plus,Pain relief,PAIN,157,320,Mankind,650mg,capsule,false
chlordize 10 tablet,chlordize,Severe anxiety,NEURO,55,98,Mankind,250mg,syrup,true
cureformin mc 500mg/750mcg tablet sr,cureformin,Treatment of Type 2 diabetes mellitus,ANTI,162,91,Abbott,500mg,capsule,false
chloraxin 500mg capsule,chloraxin,Bacterial infections,OTOLOGICALS,154,492,Alkem,500mg,capsule,true
cereflo 400mg tablet,cereflo,Alzheimer's disease,NEURO,28,217,Abbott,400mg,capsule,false
ccgesic m tablet,ccgesic,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,113,308,Lupin,100mg,injection,false
colinol 20mg/650mg tablet,colinol,Treatment of Abdominal pain,GASTRO,85,78,Mankind,20mg,capsule,true
carvibeta 6.25 tablet,carvibeta,Treatment of Hypertension (high blood pressure),CARDIAC,191,400,Alkem,500mg,tablet,false
coldciz drop,coldciz,Treatment of Common cold,RESPIRATORY,21,320,Mankind,100mg,injection,true
cildipin t 10mg/40mg tablet,cildipin,Treatment of Hypertension (high blood pressure),CARDIAC,69,185,Mankind,10mg,injection,true
chymocin tablet,chymocin,Pain relief,PAIN,52,294,Zydus,250mg,tablet,true
cytaneon 100mg injection,cytaneon,Blood cancer,ANTI,25,184,Abbott,100mg,syrup,false
corodil 2.6mg tablet,corodil,Treatment of Angina (heart-related chest pain),CARDIAC,120,422,Zydus,6mg,injection,true
cefigem 200mg tablet dt,cefigem,Treatment of Bacterial infections,ANTI,161,276,Dr Reddy,200mg,injection,true
clinispect 10mg tablet,clinispect,Treatment of Hypertension (high blood pressure),CARDIAC,93,263,Lupin,10mg,capsule,false
cefcure lb 200mg tablet,cefcure,Bacterial infections,ANTI,195,83,Torrent,200mg,syrup,false
cefirest 200 tablet dt,cefirest,Treatment of Bacterial infections,ANTI,30,279,Cipla,500mg,injection,true
clevertin 24mg tablet,clevertin,Treatment of Meniere's disease,NEURO,161,400,Dr Reddy,24mg,injection,true
chondrogen gm 50mg/750mg/250mg tablet,chondrogen,Osteoarthritis,PAIN,113,438,Cipla,50mg,tablet,true
ceflon 500mg tablet,ceflon,Treatment of Bacterial infections,ANTI,53,130,Cipla,500mg,syrup,false
coril expectorant,coril,Treatment of Cough,RESPIRATORY,37,125,Lupin,650mg,tablet,false
clinch 300mg capsule,clinch,Treatment of Bacterial infections,ANTI,138,443,Abbott,300mg,syrup,true
clavusave 625 tablet,clavusave,Treatment of Bacterial infections,ANTI,52,448,Abbott,250mg,capsule,false
cefaswift 500mg tablet,cefaswift,Treatment of Bacterial infections,ANTI,166,452,Cipla,500mg,injection,false
creol-hp tablet combikit,creol-hp,Treatment of Peptic ulcer disease,GASTRO,135,429,Dr Reddy,250mg,tablet,true
cefcea 400mg tablet dt,cefcea,Treatment of Bacterial infections,ANTI,168,66,Torrent,400mg,syrup,true
colep tablet,colep,Treatment of Common cold,RESPIRATORY,90,311,Alkem,650mg,syrup,true
chymo-krish tablet,chymo-krish,Pain relief,PAIN,62,349,Alkem,200mg,injection,false
clops pr 0.25mg/20mg tablet,clops,Treatment of Anxiety disorder,NEURO,22,189,Lupin,25mg,tablet,false
c cold oral suspension,c,Treatment of Common cold,RESPIRATORY,182,69,Torrent,200mg,injection,true
coveril-plus tablet,coveril-plus,Hypertension (high blood pressure),CARDIAC,23,60,Dr Reddy,500mg,injection,true
clinitis t 10mg/40mg tablet,clinitis,Treatment of Hypertension (high blood pressure),CARDIAC,38,325,Cipla,10mg,syrup,true
cetriplus 300 mg/10 mg tablet,cetriplus,Filariasis,ANTI,161,222,Zydus,300 mg,injection,true
cetide 0.25mg injection,cetide,Female infertility,HORMONES,50,198,Mankind,25mg,syrup,true
ciprazole 500 mg/600 mg tablet,ciprazole,Treatment of Bacterial & parasitic infections,GASTRO,61,351,Mankind,500 mg,syrup,true
clinscar 300mg capsule,clinscar,Treatment of Bacterial infections,ANTI,164,254,Lupin,300mg,capsule,true
cero 250mg tablet,cero,Treatment of Bacterial infections,ANTI,73,457,Mankind,250mg,tablet,true
cetril 10mg tablet,cetril,Treatment of Allergic conditions,RESPIRATORY,93,375,Sun Pharma,10mg,tablet,true
chirof sf syrup,chirof,Dry cough,RESPIRATORY,132,295,Alkem,650mg,syrup,true
conloss 10gm syrup,conloss,Treatment of Constipation,GASTRO,184,336,Cipla,650mg,injection,true
caboo 150mg injection,caboo,Ovarian cancer,ANTI,51,493,Dr Reddy,150mg,syrup,false
cetocolin pr 500mg/800mg tablet,cetocolin,Stroke,NEURO,73,150,Lupin,500mg,capsule,false
clordise 25mg tablet,clordise,Severe anxiety,NEURO,77,302,Cipla,25mg,injection,false
clovenac p 100mg/325mg tablet,clovenac,Pain relief,PAIN,89,315,Sun Pharma,100mg,injection,false
cutasol fm cream,cutasol,Treatment of Skin infections,DERMA,200,198,Zydus,100mg,syrup,true
cumet 0.1% cream,cumet,Treatment of Skin conditions with inflammation & itching,DERMA,196,449,Dr Reddy,200mg,syrup,true
custat f 160mg/10mg tablet,custat,Treatment of High cholesterol,CARDIAC,139,218,Torrent,160mg,injection,false
cuzoyl 2.5% gel,cuzoyl,Treatment of Acne,DERMA,162,217,Lupin,100mg,capsule,true
clomate 50mg tablet,clomate,Female infertility,GYNAECOLOGICAL,154,309,Lupin,50mg,syrup,false
cofnar syrup,cofnar,Treatment of Dry cough,RESPIRATORY,189,53,Mankind,500mg,tablet,false
carbocid o oral suspension,carbocid,Treatment of Acidity,GASTRO,120,95,Abbott,500mg,syrup,true
cure itra 200mg capsule,cure,Treatment of Fungal infections,OPHTHAL,200,142,Sun Pharma,200mg,syrup,false
clik 250mg tablet,clik,Treatment of Bacterial infections,ANTI,158,320,Alkem,250mg,syrup,true
clarinex 500mg injection,clarinex,Treatment of Bacterial infections,ANTI,70,411,Mankind,500mg,syrup,false
cortico al gel,cortico,Treatment of Skin infections,DERMA,197,50,Zydus,250mg,syrup,false
cfd 200mg tablet,cfd,Treatment of Bacterial infections,ANTI,181,420,Cipla,200mg,syrup,false
cofcodyl dx syrup raspberry,cofcodyl,Treatment of Dry cough,RESPIRATORY,123,440,Sun Pharma,650mg,syrup,true
clonaxyl 0.5 tablet,clonaxyl,Treatment of Anxiety disorder,NEURO,183,466,Dr Reddy,200mg,capsule,true
coriminic qr 2 mg/5 mg tablet,coriminic,Treatment of Common cold,RESPIRATORY,131,181,Dr Reddy,2 mg,tablet,true
comdic 10mg/250mg tablet,comdic,Treatment of Menstrual pain,PAIN,73,159,Cipla,10mg,injection,true
cefurol 500mg tablet,cefurol,Treatment of Bacterial infections,ANTI,184,107,Sun Pharma,500mg,syrup,true
ceftus clav 200mg/125mg tablet,ceftus,Treatment of Bacterial infections,ANTI,149,196,Mankind,200mg,tablet,true
carcef 200mg tablet,carcef,Treatment of Bacterial infections,ANTI,198,479,Lupin,200mg,injection,true
curelite syrup,curelite,Appetite stimulant,VITAMINS,167,212,Dr Reddy,500mg,tablet,true
coldfree capsule,coldfree,Treatment of Common cold,RESPIRATORY,20,393,Torrent,100mg,tablet,true
cetwin m kid 2.5mg/4mg tablet,cetwin,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,116,122,Alkem,5mg,syrup,false
clobee-sp tablet,clobee-sp,Pain relief,PAIN,42,476,Cipla,500mg,tablet,true
combigel 10% gel,combigel,Pain relief,PAIN,59,171,Dr Reddy,200mg,syrup,true
caspino 200mg tablet,caspino,Fungal infections,OPHTHAL,176,216,Cipla,200mg,syrup,true
cefoclick 200mg tablet,cefoclick,Treatment of Bacterial infections,ANTI,50,82,Torrent,200mg,tablet,false
cox sp 60mg/10mg tablet,cox,Pain relief,PAIN,53,311,Abbott,60mg,syrup,true
cortace 30 tablet,cortace,Treatment of Inflammatory conditions,HORMONES,99,367,Cipla,200mg,syrup,false
clobe xl-s ointment,clobe,Treatment of Eczema,DERMA,52,53,Sun Pharma,500mg,syrup,true
cemix h eye ointment,cemix,Treatment of Bacterial eye infections,OPHTHAL,107,363,Cipla,250mg,syrup,false
cerecetam 1200mg tablet,cerecetam,Alzheimer's disease,NEURO,193,372,Torrent,1200mg,tablet,true
citopil 10mg tablet,citopil,Treatment of Depression,NEURO,98,100,Sun Pharma,10mg,capsule,false
calbloc 5mg capsule,calbloc,Treatment of Hypertension (high blood pressure),CARDIAC,46,282,Mankind,5mg,tablet,false
cefiglen 200mg tablet,cefiglen,Treatment of Bacterial infections,ANTI,42,224,Abbott,200mg,capsule,false
cts syrup,cts,Treatment of Allergic conditions,VITAMINS,157,186,Cipla,500mg,injection,false
cipcin 500mg tablet,cipcin,Treatment of Bacterial infections,GASTRO,190,102,Zydus,500mg,tablet,false
chymobid abr tablet,chymobid,Pain relief,PAIN,180,243,Abbott,100mg,capsule,true
canfem 2% vaginal cream,canfem,Fungal infections of vagina,ANTI,67,236,Zydus,200mg,tablet,false
clotrinec b lotion,clotrinec,Treatment of Fungal skin infections,DERMA,82,114,Mankind,100mg,tablet,true
cetrizen a 5mg/75mg tablet,cetrizen,Cough,RESPIRATORY,101,261,Mankind,5mg,injection,false
colent-isr capsule,colent-isr,Treatment of Indigestion,GASTRO,24,174,Torrent,200mg,injection,false
camdox-mr tablet,camdox-mr,Treatment of Pain due to muscle spasm,PAIN,54,219,Mankind,200mg,injection,true
ceron syrup,ceron,Appetite stimulant,VITAMINS,199,233,Zydus,650mg,tablet,false
clono 0.25mg tablet md,clono,Treatment of Anxiety disorder,NEURO,77,227,Dr Reddy,25mg,syrup,false
ceravin 500mg tablet,ceravin,Treatment of Bacterial infections,ANTI,175,226,Lupin,500mg,capsule,false
clat 450mg tablet cr,clat,Mania,NEURO,122,460,Dr Reddy,450mg,injection,true
clintis gel,clintis,Treatment of Acne,DERMA,116,308,Sun Pharma,650mg,syrup,true
citisave p 500mg/800mg tablet,citisave,Stroke,NEURO,87,259,Cipla,500mg,injection,false
ceftiforce 500 injection,ceftiforce,Treatment of Bacterial infections,ANTI,106,480,Abbott,200mg,capsule,false
clarimac 250mg tablet,clarimac,Treatment of Bacterial infections,ANTI,186,219,Lupin,250mg,injection,false
celkast tablet,celkast,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,182,188,Dr Reddy,500mg,injection,false
cloxide plus 10 mg/1 mg tablet,cloxide,Schizophrenia,NEURO,180,89,Abbott,10 mg,tablet,true
carvel 6.25mg tablet,carvel,Treatment of Hypertension (high blood pressure),CARDIAC,46,304,Lupin,25mg,syrup,true
cobaday od tablet,cobaday,Treatment of Pernicious Anemia,VITAMINS,140,480,Sun Pharma,500mg,syrup,false
carebet-clin gel,carebet-clin,Treatment of Acne,DERMA,64,444,Sun Pharma,650mg,syrup,false
cloma 10mg tablet,cloma,Treatment of Epilepsy/Seizures,NEURO,169,444,Cipla,10mg,injection,true
carbolith 450mg tablet sr,carbolith,Mania,NEURO,49,273,Dr Reddy,450mg,syrup,false
cozytab plus tablet,cozytab,Treatment of Common cold,RESPIRATORY,150,239,Zydus,100mg,tablet,false
corflam cold drop,corflam,Treatment of Common cold,RESPIRATORY,52,111,Cipla,250mg,capsule,false
carbatol cr 400 tablet,carbatol,Epilepsy/Seizures,NEURO,37,309,Zydus,500mg,syrup,true
cyclomune 50mg tablet,cyclomune,Prevention of organ rejection in transplant patients,OPHTHAL,191,377,Torrent,50mg,injection,true
copil a 75mg/75mg tablet,copil,Prevention of heart attack and stroke,BLOOD,63,63,Torrent,75mg,injection,true
cetcare 10mg tablet,cetcare,Treatment of Allergic conditions,RESPIRATORY,171,363,Sun Pharma,10mg,syrup,true
cypup tr syrup,cypup,Appetite stimulant,VITAMINS,194,141,Zydus,200mg,capsule,false
cilovas mt 10mg/50mg tablet,cilovas,Hypertension (high blood pressure),CARDIAC,137,427,Zydus,10mg,injection,true
coffix-am syrup,coffix-am,Cough,RESPIRATORY,144,169,Torrent,650mg,capsule,true
clonza 0.25mg tablet md,clonza,Treatment of Anxiety disorder,NEURO,170,86,Dr Reddy,25mg,tablet,false
creol 500mg tablet,creol,Treatment of Bacterial infections,ANTI,127,255,Sun Pharma,500mg,syrup,false
cloniz 0.25mg tablet md,cloniz,Treatment of Anxiety disorder,NEURO,55,318,Mankind,25mg,syrup,false
cypronet syrup,cypronet,Appetite stimulant,VITAMINS,79,498,Zydus,250mg,capsule,false
conimont l syrup,conimont,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,195,164,Cipla,100mg,syrup,true
cefihar 200mg tablet,cefihar,Treatment of Bacterial infections,ANTI,29,348,Abbott,200mg,tablet,true
cefpo 50mg syrup,cefpo,Treatment of Bacterial infections,ANTI,48,458,Dr Reddy,50mg,syrup,false
caprin flush 1000iu injection,caprin,Prevention of Blood clots,BLOOD,110,354,Zydus,100mg,tablet,true
citipride 1mg tablet,citipride,Gastroesophageal reflux disease (Acid reflux),GASTRO,96,270,Mankind,1mg,capsule,true
colina oral drops,colina,Improving Abdominal pain,GASTRO,182,151,Sun Pharma,100mg,injection,true
coxivir 90 tablet,coxivir,Pain relief,PAIN,47,388,Cipla,250mg,capsule,true
captiva d 10mg/20mg tablet,captiva,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,143,338,Zydus,10mg,syrup,true
colcet-m syrup,colcet-m,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,109,209,Dr Reddy,100mg,syrup,false
curipan-dsr capsule,curipan-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,133,173,Torrent,200mg,syrup,true
carmilon liquigel,carmilon,Treatment of Dry eyes,OPHTHAL,169,352,Alkem,500mg,capsule,true
clonogem 0.5mg tablet,clonogem,Treatment of Anxiety disorder,NEURO,98,111,Cipla,5mg,syrup,false
ciplacef 250mg injection,ciplacef,Treatment of Bacterial infections,ANTI,185,325,Lupin,250mg,injection,true
clobetagen cream,clobetagen,Treatment of Allergic skin conditions,DERMA,190,278,Abbott,500mg,tablet,true
cefo a-z 200 tablet,cefo,Treatment of Bacterial infections,ANTI,125,423,Mankind,100mg,syrup,false
crolim power ointment,crolim,Prevention of organ rejection in transplant patients,ANTI,176,254,Torrent,650mg,injection,false
clomid 200mg tablet,clomid,Treatment of Bacterial infections,ANTI,187,181,Sun Pharma,200mg,syrup,true
cefura 500mg tablet,cefura,Treatment of Bacterial infections,ANTI,156,425,Mankind,500mg,injection,false
click 1% gel,click,Treatment of Bacterial infections,ANTI,60,281,Mankind,500mg,injection,false
cyclofit suspension,cyclofit,Treatment of Fever,PAIN,141,245,Cipla,650mg,syrup,true
coldish n tablet,coldish,Treatment of Common cold,RESPIRATORY,87,119,Abbott,200mg,injection,false
cyka forte 100mg/325mg/10mg tablet,cyka,Pain relief,PAIN,87,393,Lupin,100mg,injection,false
c-infinity face serum,c-infinity,Wrinkles,PAIN,148,390,Mankind,650mg,tablet,true
cilaxter 1000mg/1000mg injection,cilaxter,Severe bacterial infections,ANTI,33,62,Alkem,1000mg,syrup,false
carvdol 6.25mg tablet,carvdol,Treatment of Hypertension (high blood pressure),CARDIAC,89,158,Torrent,25mg,injection,false
cadkof dx syrup,cadkof,Treatment of Dry cough,RESPIRATORY,82,283,Mankind,250mg,tablet,true
citinerz-p 500mg/800mg tablet,citinerz-p,Stroke,NEURO,185,86,Sun Pharma,500mg,injection,true
cefume 500 tablet,cefume,Treatment of Bacterial infections,ANTI,177,409,Cipla,200mg,injection,true
cgfin 5mg tablet,cgfin,Treatment of Hair loss,UROLOGY,63,394,Dr Reddy,5mg,injection,true
curaside et 60mg/4mg tablet,curaside,Treatment of Pain due to muscle spasm,PAIN,59,279,Torrent,60mg,syrup,true
cyprowind syrup,cyprowind,Appetite stimulant,VITAMINS,128,381,Mankind,650mg,tablet,false
ciazide m tablet,ciazide,Treatment of Type 2 diabetes mellitus,ANTI,34,411,Dr Reddy,650mg,injection,true
crolimus 1mg capsule,crolimus,Prevention of organ rejection in transplant patients,ANTI,46,94,Zydus,1mg,syrup,true
cytarine 100mg injection,cytarine,Blood cancer,ANTI,20,351,Abbott,100mg,syrup,true
cepy o 50mg dry syrup,cepy,Treatment of Bacterial infections,ANTI,144,258,Lupin,50mg,capsule,true
cefzim 1.5gm injection,cefzim,Treatment of Bacterial infections,ANTI,58,344,Lupin,500mg,syrup,true
clopar plus gel,clopar,Treatment of Pain due to muscle spasm,PAIN,147,251,Lupin,500mg,capsule,false
closed plus 0.5 mg/10 mg tablet,closed,Treatment of Anxiety disorder,NEURO,199,266,Lupin,5 mg,injection,true
cefoseal forte 1.5gm injection,cefoseal,Treatment of Bacterial infections,ANTI,194,476,Cipla,500mg,injection,true
cazithro 500mg tablet,cazithro,Treatment of Bacterial infections,ANTI,33,82,Lupin,500mg,capsule,true
coartrin 20 mg/120 mg tablet,coartrin,Treatment of Malaria,ANTI,104,375,Lupin,20 mg,syrup,false
cefoclox dry syrup,cefoclox,Treatment of Bacterial infections,ANTI,27,355,Mankind,100mg,capsule,false
cefnij 200mg tablet,cefnij,Treatment of Bacterial infections,ANTI,117,348,Alkem,200mg,injection,false
coftex-ag syrup,coftex-ag,Cough,RESPIRATORY,126,294,Torrent,100mg,capsule,true
carnil plus 100mg/500mg tablet,carnil,Pain relief,PAIN,191,189,Abbott,100mg,injection,true
conaz 400mg/600mg tablet,conaz,Treatment of Diarrhea,GASTRO,25,89,Sun Pharma,400mg,injection,true
cyclobid cp 25mg/300mg tablet,cyclobid,Treatment of Abdominal pain,GASTRO,170,221,Zydus,25mg,capsule,true
clobeled gm cream,clobeled,Treatment of Skin infections,DERMA,119,386,Torrent,100mg,injection,true
cefben-cv 200mg/125mg tablet,cefben-cv,Treatment of Bacterial infections,ANTI,39,99,Zydus,200mg,capsule,true
cortem 100mg injection,cortem,Severe allergic reactions,RESPIRATORY,158,392,Abbott,100mg,syrup,false
clarithral 125 oral suspension,clarithral,Treatment of Bacterial infections,ANTI,149,339,Sun Pharma,100mg,capsule,false
cytospas 80mg/250mg tablet,cytospas,Treatment of Abdominal pain,GASTRO,98,75,Zydus,80mg,injection,false
