name,genericName,description,category,price,stockQuantity,manufacturer,dosage,form,prescriptionRequired
dobutam 250mg injection,dobutam,Heart failure,CARDIAC,176,112,Torrent,250mg,syrup,false
dezomac 30mg tablet,dezomac,Treatment of Inflammatory conditions,HORMONES,127,195,Lupin,30mg,injection,true
dotafac m tablet,dotafac,Treatment of Abdominal pain,GASTRO,106,392,Dr Reddy,100mg,injection,true
dicera 50mg/10mg tablet,dicera,Pain relief,PAIN,152,143,Zydus,50mg,injection,false
doxocare ac 400mg/100mg tablet,doxocare,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,154,175,Abbott,400mg,tablet,true
deflatis 6mg tablet,deflatis,Treatment of Inflammatory conditions,HORMONES,129,377,Zydus,6mg,capsule,false
d3-cast softgel capsule,d3-cast,Treatment of Vitamin D deficiency,VITAMINS,65,461,Abbott,200mg,injection,false
diclogen sp 50mg/10mg tablet,diclogen,Pain relief,PAIN,173,354,Cipla,50mg,tablet,false
dysurine o 200mg/200mg tablet,dysurine,Treatment of Urinary tract infections (UTIs),ANTI,133,326,Alkem,200mg,capsule,false
dermahealth cream,dermahealth,Skin infections,DERMA,183,232,Abbott,250mg,syrup,false
diplowax ointment,diplowax,Treatment of Eczema,DERMA,65,388,Cipla,200mg,capsule,false
dolocrat plus tablet,dolocrat,Pain relief,PAIN,40,480,Lupin,650mg,capsule,true
diclac mr tablet,diclac,Treatment of Pain due to muscle spasm,PAIN,37,225,Zydus,100mg,injection,true
dliv lm 5mg/10mg tablet,dliv,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,85,423,Zydus,5mg,capsule,true
doxiverge injection,doxiverge,Treatment of Bacterial infections,ANTI,121,224,Sun Pharma,250mg,tablet,true
doxyzom injection,doxyzom,Treatment of Bacterial infections,ANTI,100,236,Torrent,250mg,syrup,true
dexim o 200mg tablet,dexim,Treatment of Bacterial infections,ANTI,143,328,Sun Pharma,200mg,injection,true
deflamed 6mg tablet,deflamed,Treatment of Inflammatory conditions,HORMONES,76,167,Abbott,6mg,tablet,false
dazolin 50mg tablet,dazolin,Treatment of Depression,NEURO,74,295,Lupin,50mg,injection,true
davafen sp 100mg/325mg/15mg tablet,davafen,Pain relief,PAIN,120,382,Abbott,100mg,capsule,true
divex 500 er tablet,divex,Treatment of Epilepsy/Seizures,NEURO,193,263,Lupin,200mg,syrup,false
demac forte tablet,demac,Pain relief,PAIN,134,167,Cipla,200mg,capsule,true
desoft 0.05% lotion,desoft,Skin conditions with inflammation & itching,DERMA,60,304,Lupin,250mg,injection,false
dolopar cc tablet,dolopar,Treatment of Common cold,RESPIRATORY,22,386,Torrent,200mg,injection,true
dioxim 200mg tablet,dioxim,Treatment of Bacterial infections,ANTI,96,495,Alkem,200mg,syrup,true
domipen suspension,domipen,Treatment of Indigestion,GASTRO,26,268,Dr Reddy,250mg,tablet,true
desolee 0.02mg/0.15mg tablet,desolee,Contraception,GYNAECOLOGICAL,35,132,Abbott,02mg,injection,false
dopin 75mg tablet,dopin,Treatment of Anxiety disorder,NEURO,159,269,Sun Pharma,75mg,injection,false
doveran m 80mg/250mg tablet,doveran,Treatment of Abdominal pain,GASTRO,184,83,Alkem,80mg,injection,true
declan p 50mg/325mg tablet,declan,Pain relief,PAIN,73,423,Sun Pharma,50mg,capsule,true
dutaszen 0.5mg tablet,dutaszen,Benign prostatic hyperplasia,UROLOGY,100,474,Cipla,5mg,syrup,true
dimple contraceptive injection,dimple,Treatment of Abnormal uterine bleeding,GYNAECOLOGICAL,75,58,Lupin,650mg,capsule,true
dione 30mg tablet,dione,Treatment of Type 2 diabetes mellitus,ANTI,28,74,Lupin,30mg,injection,true
dizigo forte 75mg tablet,dizigo,Treatment of Motion sickness,NEURO,184,308,Zydus,75mg,tablet,true
dersidic b cream,dersidic,Skin infections,DERMA,163,214,Zydus,100mg,syrup,true
dosul 75mg tablet,dosul,Treatment of Anxiety disorder,NEURO,174,404,Abbott,75mg,capsule,true
dexem 50mcg injection,dexem,Sedative,NEURO,185,250,Torrent,650mg,tablet,true
dlc 30mg tablet,dlc,Treatment of Inflammatory conditions,HORMONES,64,187,Dr Reddy,30mg,injection,true
decolic 10 mg/40 mg suspension,decolic,Treatment of Irritable bowel syndrome,GASTRO,138,401,Sun Pharma,10 mg,capsule,true
domperi 10mg tablet dt,domperi,Treatment of Indigestion,GASTRO,48,75,Zydus,10mg,tablet,true
deflox 200mg tablet,deflox,Treatment of Bacterial infections,ANTI,96,137,Abbott,200mg,syrup,false
diclones-sp tablet,diclones-sp,Pain relief,PAIN,173,123,Abbott,200mg,tablet,true
desh tablet,desh,Pain relief,PAIN,182,261,Cipla,200mg,tablet,true
desla 50mg tablet er,desla,Depression,NEURO,153,351,Mankind,50mg,capsule,false
drolex tablet,drolex,Treatment of Abdominal pain,GASTRO,92,286,Alkem,650mg,syrup,false
dolentia mr 8 mg/50 mg tablet,dolentia,Pain due to muscle spasm,PAIN,189,342,Zydus,8 mg,tablet,true
derinide 100 inhaler cfc free,derinide,Asthma,RESPIRATORY,83,120,Zydus,250mg,syrup,false
dolocrat 100 mg/500 mg tablet,dolocrat,Pain relief,PAIN,61,96,Dr Reddy,100 mg,capsule,false
delsone 20mg tablet,delsone,Treatment of Severe allergic reactions,OPHTHAL,23,478,Zydus,20mg,syrup,true
droxiget 500mg capsule,droxiget,Head and neck cancer,ANTI,64,54,Cipla,500mg,tablet,true
dromred 80mg/250mg tablet,dromred,Treatment of Abdominal pain,GASTRO,180,438,Dr Reddy,80mg,syrup,true
danavish telmisartan+amlodipine 40mg/5mg tablet,danavish,Treatment of Hypertension (high blood pressure),CARDIAC,141,220,Cipla,40mg,capsule,false
doloact 50mg tablet dt,doloact,Pain relief,PAIN,92,383,Alkem,50mg,capsule,false
domez 10 mg/20 mg capsule,domez,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,120,296,Mankind,10 mg,syrup,true
dalvo-m syrup,dalvo-m,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,36,346,Abbott,650mg,injection,true
doxtil 200 tablet,doxtil,Treatment of Bacterial infections,ANTI,66,97,Zydus,200mg,syrup,false
deflage 6mg tablet,deflage,Treatment of Inflammatory conditions,HORMONES,103,418,Sun Pharma,6mg,injection,true
donzinol 5mg tablet,donzinol,Alzheimer's disease,NEURO,114,148,Sun Pharma,5mg,capsule,false
desomag cream,desomag,Skin conditions with inflammation & itching,DERMA,111,304,Cipla,200mg,capsule,true
denver 4mg tablet,denver,Treatment of Nausea,GASTRO,40,182,Mankind,4mg,tablet,true
diaflex tablet,diaflex,Osteoarthritis,PAIN,153,468,Abbott,200mg,syrup,true
deflac 6mg tablet,deflac,Treatment of Inflammatory conditions,HORMONES,20,214,Torrent,6mg,capsule,false
daily 10mg tablet,daily,Treatment of Allergic conditions,RESPIRATORY,80,446,Dr Reddy,10mg,syrup,true
dort m 80mg/250mg tablet,dort,Treatment of Abdominal pain,GASTRO,189,265,Lupin,80mg,tablet,false
dromox-dm eye drop,dromox-dm,Bacterial eye infections,OPHTHAL,40,254,Alkem,500mg,injection,false
davaindia methylcobalamin+pregabalin 1500mcg/75mg tablet sr,davaindia,Treatment of Neuropathic pain,NEURO,147,204,Mankind,75mg,tablet,true
dilonez 600mg tablet,dilonez,Treatment of Severe bacterial infections,ANTI,89,466,Sun Pharma,600mg,syrup,false
dapaxim 10mg tablet,dapaxim,Treatment of Type 2 diabetes mellitus,ANTI,146,344,Dr Reddy,10mg,syrup,false
danavish rosuvastatin+aspirin 10mg/75mg capsule,danavish,Treatment of Prevention of heart attack and stroke,CARDIAC,179,220,Dr Reddy,10mg,tablet,true
domel 10mg tablet,domel,Treatment of Indigestion,GASTRO,190,311,Torrent,10mg,tablet,false
dromis m 80 mg/250 mg tablet,dromis,Treatment of Abdominal pain,GASTRO,75,198,Dr Reddy,80 mg,injection,true
doxopil-m tablet,doxopil-m,Treatment and prevention of Asthma,RESPIRATORY,141,363,Cipla,250mg,syrup,false
dilot 20 tablet,dilot,Treatment of Depression,NEURO,27,342,Lupin,100mg,tablet,true
dicef 250 dt tablet,dicef,Treatment of Bacterial infections,ANTI,85,53,Sun Pharma,100mg,syrup,false
drogesic m 80mg/250mg tablet,drogesic,Treatment of Abdominal pain,GASTRO,132,292,Zydus,80mg,capsule,false
duzen 20mg tablet,duzen,Treatment of Depression,NEURO,69,79,Zydus,20mg,tablet,true
divozant 500 tablet,divozant,Treatment of Epilepsy/Seizures,NEURO,155,309,Mankind,650mg,injection,true
dilona 100mg tablet sr,dilona,Pain relief,PAIN,41,198,Mankind,100mg,injection,false
diabend-mex 60 tablet er,diabend-mex,Treatment of Type 2 diabetes mellitus,ANTI,60,102,Torrent,250mg,tablet,true
decoril dx 5mg/10mg/5mg syrup,decoril,Dry cough,RESPIRATORY,21,351,Mankind,5mg,capsule,false
divadar er 250mg tablet,divadar,Treatment of Epilepsy/Seizures,NEURO,20,468,Abbott,250mg,injection,false
dxn plus capsule,dxn,Treatment of Bacterial infections,ANTI,197,226,Zydus,100mg,syrup,true
dermiat 0.1% lotion,dermiat,Treatment of Skin conditions with inflammation & itching,DERMA,56,88,Mankind,100mg,injection,false
dianorm 40mg tablet,dianorm,Treatment of Type 2 diabetes mellitus,ANTI,49,153,Lupin,40mg,injection,true
dubagest 300 soft gelatin capsule,dubagest,Hormone replacement therapy,GYNAECOLOGICAL,74,371,Zydus,250mg,syrup,false
deplam s 10mg tablet,deplam,Treatment of Depression,NEURO,147,344,Abbott,10mg,tablet,true
dexacort n eye ointment,dexacort,Treatment of Bacterial eye infections,OPHTHAL,21,450,Sun Pharma,500mg,tablet,true
dermasalic cream,dermasalic,Psoriasis,DERMA,42,149,Mankind,200mg,syrup,true
doxipreg od 20mg/20mg tablet,doxipreg,Treatment of Nausea and vomiting in pregnancy,GASTRO,62,470,Lupin,20mg,capsule,true
dulojoy 30mg tablet,dulojoy,Treatment of Depression,NEURO,156,94,Sun Pharma,30mg,injection,true
doxofil 400mg tablet,doxofil,Treatment and prevention of Chronic obstructive pulmonary disease (COPD),RESPIRATORY,92,415,Dr Reddy,400mg,syrup,true
duoset rotacap,duoset,Treatment of Chronic obstructive pulmonary disease (COPD),RESPIRATORY,94,408,Zydus,500mg,syrup,true
davaindia aceclofenac 200mg tablet sr,davaindia,Pain relief,PAIN,135,202,Mankind,200mg,tablet,false
davaindia cefuroxime 500mg tablet,davaindia,Treatment of Bacterial infections,ANTI,76,257,Dr Reddy,500mg,tablet,false
dapy-m 1000 tablet sr,dapy-m,Treatment of Type 2 diabetes mellitus,ANTI,103,132,Lupin,250mg,tablet,false
dotcam p 0.25mg/20mg tablet,dotcam,Anxiety disorder,NEURO,78,467,Dr Reddy,25mg,capsule,false
dezacortin 6 tablet,dezacortin,Treatment of Inflammatory conditions,HORMONES,193,125,Zydus,250mg,capsule,false
dapnex 30mg tablet,dapnex,Treatment of Premature ejaculation,UROLOGY,64,305,Sun Pharma,30mg,tablet,false
deflamark 6mg tablet,deflamark,Treatment of Inflammatory conditions,HORMONES,120,384,Zydus,6mg,injection,false
dolcuf-ls syrup,dolcuf-ls,Treatment of Cough with mucus,RESPIRATORY,120,334,Torrent,250mg,tablet,false
daslemia 70 tablet,daslemia,Blood cancer (Chronic myeloid leukaemia),ANTI,39,316,Zydus,500mg,syrup,true
desifer 100 tablet,desifer,Treatment of Iron overload,BLOOD,39,243,Dr Reddy,100mg,capsule,true
daradox-m tablet,daradox-m,Treatment of Abdominal pain,GASTRO,25,388,Dr Reddy,500mg,tablet,true
dicmol 50mg/325mg tablet,dicmol,Pain relief,PAIN,172,97,Cipla,50mg,tablet,true
dulcin 30mg tablet,dulcin,Treatment of Depression,NEURO,84,188,Lupin,30mg,capsule,false
danavish ivabradine 5mg tablet,danavish,Treatment of Angina (heart-related chest pain),CARDIAC,119,80,Alkem,5mg,tablet,false
dodila gd 50mg/750mg/250mg tablet,dodila,Osteoarthritis,PAIN,120,59,Dr Reddy,50mg,syrup,false
diapride plus tablet,diapride,Treatment of Type 2 diabetes mellitus,ANTI,57,376,Sun Pharma,650mg,tablet,true
d-fine cream,d-fine,Fungal skin infections,ANTI,61,136,Alkem,100mg,injection,true
delcof syrup,delcof,Treatment of Dry cough,RESPIRATORY,151,147,Alkem,500mg,tablet,true
dulamat 30mg tablet,dulamat,Treatment of Depression,NEURO,184,65,Mankind,30mg,injection,true
dixomox-cv  forte dry syrup,dixomox-cv,Treatment of Resistant Tuberculosis (TB),ANTI,171,445,Abbott,650mg,injection,true
dulaxus 20mg tablet,dulaxus,Treatment of Depression,NEURO,99,352,Alkem,20mg,injection,false
duletin 20mg capsule,duletin,Treatment of Depression,NEURO,58,258,Abbott,20mg,capsule,false
dolopolo 650mg tablet,dolopolo,Pain relief,PAIN,184,152,Mankind,650mg,tablet,false
dorfen spas 10mg/250mg tablet,dorfen,Treatment of Menstrual pain,PAIN,134,245,Zydus,10mg,injection,false
deen 6 tablet,deen,Treatment of Inflammatory conditions,HORMONES,93,410,Mankind,500mg,syrup,false
dynatel h 40mg/12.5mg tablet,dynatel,Treatment of Hypertension (high blood pressure),CARDIAC,74,155,Cipla,40mg,capsule,false
donazil m 5mg/5mg tablet,donazil,Alzheimer's disease,NEURO,90,440,Dr Reddy,5mg,syrup,false
denituss dx syrup,denituss,Treatment of Dry cough,RESPIRATORY,156,276,Sun Pharma,650mg,injection,true
distaclor dt 250mg tablet,distaclor,Bacterial infections,ANTI,184,466,Abbott,250mg,syrup,false
diclopam 20 mg/500 mg tablet,diclopam,Treatment of Abdominal pain,GASTRO,121,350,Torrent,20 mg,injection,false
domitin 20mg tablet,domitin,Treatment of Indigestion,GASTRO,89,218,Torrent,20mg,tablet,false
duva 650mg tablet,duva,Pain relief,PAIN,50,309,Zydus,650mg,capsule,false
dipadase-sp tablet,dipadase-sp,Pain relief,PAIN,135,175,Abbott,650mg,tablet,true
dalex 500mg tablet er,dalex,Treatment of Epilepsy/Seizures,NEURO,176,202,Zydus,500mg,tablet,false
dan lc tablet,dan,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,177,64,Torrent,650mg,capsule,true
diclosaid m tablet,diclosaid,Treatment of Pain due to muscle spasm,PAIN,168,173,Cipla,500mg,capsule,true
dvmac-b6 oral solution pineapple,dvmac-b6,Treatment and prevention of Kidney stone,UROLOGY,86,429,Mankind,500mg,injection,true
davaindia dorzolamide+timolol eye drop,davaindia,Treatment of Glaucoma,OPHTHAL,107,213,Alkem,200mg,capsule,false
dollos-p tablet,dollos-p,Pain relief,PAIN,49,177,Lupin,200mg,capsule,true
deploc 30mg tablet,deploc,Treatment of Depression,NEURO,199,413,Abbott,30mg,tablet,false
diomox 500mg/125mg tablet,diomox,Treatment of Bacterial infections,ANTI,61,480,Alkem,500mg,injection,true
dole 40mg tablet,dole,Treatment of Heartburn,GASTRO,58,370,Torrent,40mg,injection,true
dolosafe 37.5mg/325mg tablet,dolosafe,Moderate to severe pain,PAIN,36,211,Zydus,5mg,syrup,false
doxi pro 200mg tablet,doxi,Treatment of Bacterial infections,ANTI,115,385,Mankind,200mg,syrup,true
doxim 100mg tablet,doxim,Treatment of Bacterial infections,ANTI,149,261,Abbott,100mg,injection,true
deflet 6 tablet,deflet,Treatment of Inflammatory conditions,HORMONES,131,106,Torrent,250mg,injection,false
divatrend 500mg tablet,divatrend,Treatment of Epilepsy/Seizures,NEURO,35,368,Lupin,500mg,tablet,false
daneeb d 30mg/20mg capsule sr,daneeb,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,93,419,Sun Pharma,30mg,capsule,false
dent-x toothpaste (medicated),dent-x,Treatment of Dental cavities,STOMATOLOGICALS,114,414,Torrent,100mg,injection,true
diclomint s tablet,diclomint,Pain relief,PAIN,23,460,Mankind,100mg,tablet,true
diltoris 600mg tablet,diltoris,Treatment of Respiratory disease with excessive mucus,PAIN,199,414,Dr Reddy,600mg,tablet,false
dubeta 16 tablet,dubeta,Treatment of Meniere's disease,NEURO,119,269,Abbott,500mg,capsule,true
dolocaf extra tablet,dolocaf,Treatment of Headache,PAIN,98,144,Mankind,200mg,injection,false
dazmont-l tablet,dazmont-l,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,96,318,Torrent,650mg,injection,true
dylosure s 50mg/325mg/15mg tablet,dylosure,Pain relief,PAIN,135,484,Dr Reddy,50mg,capsule,true
dex-pc syrup,dex-pc,Treatment of Dry cough,RESPIRATORY,110,316,Alkem,500mg,tablet,false
dubinac-sr tablet,dubinac-sr,Treatment of Neuropathic pain,PAIN,65,203,Torrent,100mg,tablet,false
descure tablet,descure,Treatment of Allergic conditions,RESPIRATORY,70,102,Dr Reddy,250mg,syrup,false
daprica m10forte tablet er,daprica,Treatment of Type 2 diabetes mellitus,ANTI,187,77,Zydus,650mg,capsule,false
dapute 350mg injection,dapute,Severe bacterial infections,ANTI,166,73,Lupin,350mg,tablet,false
dauneon 20mg injection,dauneon,Blood cancer,ANTI,67,118,Lupin,20mg,tablet,false
diltara 30mg tablet,diltara,Treatment of Hypertension (high blood pressure),CARDIAC,51,96,Zydus,30mg,injection,false
doff sp tablet,doff,Pain relief,PAIN,191,402,Dr Reddy,200mg,syrup,true
dermaquit lotion,dermaquit,Treatment of Allergic skin conditions,DERMA,96,406,Mankind,250mg,capsule,true
