name,genericName,description,category,price,stockQuantity,manufacturer,dosage,form,prescriptionRequired
medobee 500mg tablet,medobee,Treatment of Bleeding,BLOOD,20,234,Alkem,500mg,capsule,false
morvenac sp tablet,morvenac,Pain relief,PAIN,81,124,Mankind,100mg,injection,false
megatil 200mg tablet,megatil,Treatment of Schizophrenia,NEURO,147,308,Sun Pharma,200mg,tablet,true
mofin pg 2 mg/500 mg/15 mg tablet,mofin,Treatment of Type 2 diabetes mellitus,ANTI,60,443,Torrent,2 mg,tablet,true
mio chol injection,mio,Glaucoma,OPHTHAL,60,88,Lupin,100mg,capsule,true
medrofen tablet,medrofen,Treatment of Amenorrhea,GYNAECOLOGICAL,39,53,Lupin,250mg,tablet,false
moodrise 200 tablet,moodrise,Narcolepsy (Uncontrollable daytime sleepiness),NEURO,169,150,Alkem,200mg,injection,true
moxid 250mg tablet dt,moxid,Treatment of Bacterial infections,ANTI,176,388,Mankind,250mg,injection,false
malano 0.6mg injection,malano,Bradycardia,OPHTHAL,134,253,Sun Pharma,6mg,syrup,false
moxydoc cv 500mg/125mg tablet,moxydoc,Treatment of Bacterial infections,ANTI,104,399,Alkem,500mg,injection,true
maxipime 1000mg injection,maxipime,Treatment of Severe bacterial infections,ANTI,108,409,Lupin,1000mg,injection,true
mandrab-dsr capsule,mandrab-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,181,253,Lupin,650mg,tablet,true
micropod dry syrup,micropod,Treatment of Bacterial infections,ANTI,32,70,Alkem,650mg,capsule,false
macrosafe 250 mg tablet,macrosafe,Treatment of Bacterial infections,ANTI,168,439,Dr Reddy,250 mg,tablet,false
metride ds 1 tablet pr,metride,Treatment of Type 2 diabetes mellitus,ANTI,180,362,Zydus,200mg,syrup,false
mpg 1 mg/500 mg/15 mg tablet,mpg,Treatment of Type 2 diabetes mellitus,ANTI,173,440,Cipla,1 mg,capsule,false
methygin 0.125mg tablet,methygin,Post-delivery bleeding,GYNAECOLOGICAL,115,100,Zydus,125mg,syrup,true
mecob injection,mecob,Vitamin B12 deficiency,VITAMINS,135,163,Zydus,650mg,capsule,false
maxicef 100mg tablet dt,maxicef,Treatment of Bacterial infections,ANTI,30,281,Zydus,100mg,capsule,true
mahacold-plus tablet,mahacold-plus,Treatment of Common cold,RESPIRATORY,183,132,Sun Pharma,500mg,syrup,false
montimax lc syrup,montimax,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,110,70,Sun Pharma,500mg,injection,true
mithbin-g tablet,mithbin-g,Treatment of Neuropathic pain,NEURO,78,226,Alkem,100mg,syrup,true
mcet plus 10mg/60mg tablet,mcet,Sneezing and runny nose due to allergies,RESPIRATORY,106,315,Alkem,10mg,tablet,true
montecell syrup,montecell,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,148,494,Cipla,500mg,tablet,false
mycol 500 injection,mycol,Vitamin B12 deficiency,VITAMINS,29,92,Cipla,250mg,tablet,false
mancet m syrup,mancet,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,170,73,Alkem,100mg,capsule,true
mucoraz oral suspension orange,mucoraz,Local anesthesia (Numb tissues in a specific area),GASTRO,94,467,Mankind,200mg,tablet,true
micronac plus 100mg/500mg tablet,micronac,Pain relief,PAIN,44,262,Dr Reddy,100mg,tablet,true
meriwok 1000mg injection,meriwok,Severe bacterial infections,ANTI,184,352,Dr Reddy,1000mg,injection,true
metanorm pg tablet,metanorm,Treatment of Type 2 diabetes mellitus,ANTI,163,137,Zydus,650mg,syrup,true
monteflo tablet,monteflo,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,116,228,Abbott,200mg,capsule,true
mirzap 15 tablet,mirzap,Treatment of Depression,NEURO,194,51,Zydus,250mg,capsule,false
metolaz 5mg tablet,metolaz,Treatment of Hypertension (high blood pressure),CARDIAC,40,80,Lupin,5mg,injection,false
megval 50mg injection,megval,Ovarian cancer,ANTI,161,411,Alkem,50mg,tablet,false
melcyl lotion,melcyl,Vitiligo,DERMA,105,440,Torrent,500mg,syrup,true
mecla 500mcg injection,mecla,Vitamin B12 deficiency,VITAMINS,72,492,Torrent,100mg,capsule,true
megadox 200mg tablet,megadox,Treatment of Bacterial infections,ANTI,106,206,Dr Reddy,200mg,injection,true
m cid plus syrup,m,Treatment of Bacterial & parasitic infections,GASTRO,69,99,Cipla,500mg,syrup,false
medicam injection,medicam,Pain relief,PAIN,108,145,Sun Pharma,200mg,syrup,false
methate 10mg tablet,methate,Treatment of Rheumatoid arthritis,ANTI,165,490,Cipla,10mg,tablet,true
mbrox p syrup,mbrox,Treatment of Cough with mucus,RESPIRATORY,65,97,Cipla,100mg,tablet,true
metacot cream,metacot,Treatment of Skin conditions with inflammation & itching,DERMA,197,402,Zydus,500mg,injection,true
mactax 250mg injection,mactax,Treatment of Bacterial infections,ANTI,77,461,Sun Pharma,250mg,tablet,true
mericobal-g tablet,mericobal-g,Treatment of Neuropathic pain,NEURO,28,384,Dr Reddy,250mg,tablet,false
moxicon p eye drop,moxicon,Treatment of Bacterial infections,OPHTHAL,200,268,Mankind,650mg,capsule,false
moxiqua 0.5% eye drop,moxiqua,Treatment of Bacterial eye infections,OPHTHAL,196,121,Abbott,500mg,capsule,true
macsutra 50 tablet,macsutra,Treatment of Erectile dysfunction,SEX,148,56,Abbott,650mg,injection,true
mapzolide dry syrup,mapzolide,Treatment of Resistant Tuberculosis (TB),ANTI,50,68,Sun Pharma,200mg,syrup,true
montus bl 10 mg/10 mg tablet,montus,Treatment of Asthma,RESPIRATORY,163,238,Abbott,10 mg,tablet,true
m-vac vaccine,m-vac,Prevention of Measles,VACCINES,142,114,Dr Reddy,250mg,injection,true
migrecure 5mg tablet,migrecure,Prevention of Migraine,NEURO,90,93,Mankind,5mg,injection,false
meridol 100mg injection,meridol,Moderate to severe pain,PAIN,89,85,Zydus,100mg,syrup,false
monobid 20mg tablet,monobid,Prevention of Angina (heart-related chest pain),CARDIAC,189,460,Cipla,20mg,tablet,true
metaday 1000 tablet er,metaday,Treatment of Type 2 diabetes mellitus,ANTI,66,242,Cipla,500mg,syrup,false
mika 500mg injection,mika,Bacterial infections,OPHTHAL,176,138,Abbott,500mg,tablet,true
moldic-sp tablet,moldic-sp,Pain relief,PAIN,127,303,Dr Reddy,650mg,injection,true
mirapex 1.5mg tablet er,mirapex,Parkinson's disease,NEURO,53,278,Dr Reddy,5mg,tablet,true
mupirich ointment,mupirich,Treatment of Bacterial skin infections,DERMA,81,78,Torrent,100mg,syrup,true
mathidol p 100mg/325mg tablet,mathidol,Pain relief,PAIN,137,195,Dr Reddy,100mg,syrup,false
magnarab-lsr capsule,magnarab-lsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,96,295,Dr Reddy,100mg,capsule,false
mefigic-p tablet,mefigic-p,Pain relief,PAIN,84,146,Abbott,500mg,injection,false
moxinext 0.5% eye drop,moxinext,Treatment of Bacterial eye infections,OPHTHAL,81,314,Mankind,250mg,tablet,false
megout 40mg tablet,megout,Treatment of Gout,PAIN,166,282,Zydus,40mg,tablet,true
mepecon 1000mg injection,mepecon,Severe bacterial infections,ANTI,39,163,Alkem,1000mg,tablet,false
medimol f tablet,medimol,Pain relief,PAIN,182,386,Lupin,250mg,syrup,false
myspas p syrup,myspas,Pain relief,PAIN,164,471,Zydus,650mg,capsule,false
mefi o 200mg/200mg tablet,mefi,Treatment of Bacterial infections,ANTI,83,313,Sun Pharma,200mg,syrup,true
medlone 4 tablet,medlone,Treatment of Rheumatic disorder,HORMONES,188,131,Lupin,650mg,tablet,false
milast-m tablet,milast-m,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,91,345,Abbott,650mg,injection,true
migralaxis tablet sr,migralaxis,Prevention of Migraine,CARDIAC,73,123,Lupin,200mg,capsule,true
montizen fx 10mg/120mg tablet,montizen,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,63,147,Alkem,10mg,syrup,true
montisan 2.5mg/4mg tablet,montisan,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,194,459,Abbott,5mg,tablet,true
mupigram ointment,mupigram,Treatment of Bacterial skin infections,DERMA,187,111,Cipla,250mg,syrup,true
meroza xp injection,meroza,Severe bacterial infections,ANTI,138,346,Zydus,100mg,capsule,false
miprogen forte 100mg injection,miprogen,Hormone replacement therapy,GYNAECOLOGICAL,30,300,Mankind,100mg,capsule,false
mold 5mg tablet,mold,Treatment of Hypertension (high blood pressure),CARDIAC,47,121,Torrent,5mg,tablet,false
mxd 5 topical solution,mxd,Treatment of Hair loss,DERMA,38,369,Dr Reddy,500mg,syrup,false
mtm 500mg/250mg tablet,mtm,Treatment of Heavy menstrual bleeding,BLOOD,78,217,Mankind,500mg,tablet,false
moxicaid eye drop,moxicaid,Treatment of Bacterial eye infections,OPHTHAL,29,145,Cipla,500mg,injection,false
mildox 200mg tablet dt,mildox,Treatment of Bacterial infections,ANTI,112,422,Dr Reddy,200mg,syrup,true
medi live 500mg tablet,medi,Treatment of Bacterial infections,OPHTHAL,130,303,Mankind,500mg,capsule,true
modon 100 tablet,modon,Narcolepsy (Uncontrollable daytime sleepiness),NEURO,197,245,Lupin,650mg,tablet,true
muscoact 4mg capsule,muscoact,Muscle relaxation,PAIN,151,94,Dr Reddy,4mg,tablet,false
metopil 50mg tablet,metopil,Treatment of Hypertension (high blood pressure),CARDIAC,24,333,Sun Pharma,50mg,tablet,true
monocold-ds syrup,monocold-ds,Treatment of Common cold,RESPIRATORY,27,159,Alkem,100mg,tablet,false
montepine-l tablet,montepine-l,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,27,317,Dr Reddy,100mg,tablet,false
most ointment,most,Treatment of Skin conditions with inflammation & itching,DERMA,48,275,Dr Reddy,200mg,tablet,false
montego 100mg tablet dt,montego,Treatment of Bacterial infections,ANTI,168,383,Alkem,100mg,tablet,true
manicarb 300mg tablet sr,manicarb,Mania,NEURO,42,392,Alkem,300mg,syrup,true
montikool-lc tablet,montikool-lc,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,195,369,Zydus,200mg,syrup,true
maglid suspension,maglid,Acidity,GASTRO,61,268,Abbott,200mg,injection,false
mentra 5mg tablet,mentra,Alzheimer's disease,NEURO,52,75,Torrent,5mg,syrup,false
multiderm cream,multiderm,Skin infections,DERMA,44,412,Alkem,100mg,syrup,true
mavicon forte capsule,mavicon,Treatment of Fungal infections,OPHTHAL,135,215,Dr Reddy,200mg,tablet,true
m clav 500mg/125mg tablet,m,Treatment of Bacterial infections,ANTI,55,396,Abbott,500mg,injection,false
mt 4 syrup,mt,Cough with mucus,RESPIRATORY,199,225,Torrent,200mg,capsule,false
mesavin 1200mg tablet,mesavin,Ulcerative colitis,GASTRO,151,134,Lupin,1200mg,syrup,false
micef o 50mg syrup,micef,Treatment of Bacterial infections,ANTI,139,369,Zydus,50mg,syrup,true
monled 10.5 tablet,monled,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,54,221,Cipla,250mg,tablet,false
macox 450mg capsule,macox,Tuberculosis (TB),ANTI,163,464,Mankind,450mg,injection,true
methywell tablet,methywell,Treatment of Neuropathic pain,VITAMINS,98,456,Torrent,250mg,injection,false
methest 7.5mg tablet,methest,Treatment of Rheumatoid arthritis,ANTI,22,324,Sun Pharma,5mg,injection,true
milcef 1.5gm injection,milcef,Treatment of Bacterial infections,ANTI,58,326,Cipla,650mg,capsule,false
megatil 25mg tablet,megatil,Treatment of Schizophrenia,NEURO,75,223,Cipla,25mg,tablet,false
mefast p tablet,mefast,Pain relief,PAIN,21,163,Mankind,650mg,tablet,false
mentadem 5mg tablet,mentadem,Alzheimer's disease,NEURO,40,163,Cipla,5mg,capsule,true
medizole 0.25mg tablet,medizole,Treatment of Anxiety,NEURO,46,158,Lupin,25mg,syrup,true
metofid tm 40mg/25mg tablet er,metofid,Treatment of Hypertension (high blood pressure),CARDIAC,111,332,Dr Reddy,40mg,capsule,false
mycon 200mg tablet,mycon,Fungal infections,OPHTHAL,32,269,Mankind,200mg,tablet,true
mini 100mg tablet md,mini,Pain relief,PAIN,29,330,Abbott,100mg,syrup,false
moxifit 500mg/125mg tablet,moxifit,Treatment of Bacterial infections,ANTI,141,402,Mankind,500mg,capsule,false
mucova d syrup,mucova,Treatment of Dry cough,RESPIRATORY,75,393,Alkem,250mg,syrup,true
monit od 50mg tablet,monit,Prevention of Angina (heart-related chest pain),CARDIAC,194,498,Cipla,50mg,injection,true
montif-l tablet,montif-l,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,121,114,Dr Reddy,500mg,injection,false
metclav 625 duo tablet,metclav,Treatment of Bacterial infections,ANTI,22,236,Alkem,650mg,injection,true
micardis 80mg tablet,micardis,Treatment of Hypertension (high blood pressure),CARDIAC,112,313,Zydus,80mg,injection,true
mecever np 75mg/10mg/1500mcg tablet,mecever,Treatment of Neuropathic pain,NEURO,121,500,Alkem,75mg,injection,true
montihill 5 tablet,montihill,Treatment of Allergic conditions,RESPIRATORY,94,167,Torrent,650mg,capsule,true
mucimen ab 50mg/600mg tablet,mucimen,Treatment of Chronic obstructive pulmonary disease (COPD),RESPIRATORY,149,275,Zydus,50mg,tablet,false
mnova 2.5mg tablet,mnova,Treatment of Breast cancer,ANTI,92,219,Mankind,5mg,tablet,true
moxicot-cv tablet,moxicot-cv,Treatment of Bacterial infections,ANTI,68,281,Lupin,200mg,tablet,true
montelux lc tablet,montelux,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,46,413,Mankind,650mg,injection,true
mepin 50mg tablet,mepin,Treatment of Schizophrenia,NEURO,41,470,Zydus,50mg,syrup,true
monobrite xl 500mg tablet,monobrite,Treatment of Bacterial infections,ANTI,164,490,Lupin,500mg,tablet,true
melaret cream,melaret,Pain relief,PAIN,49,130,Lupin,100mg,capsule,true
micropenam 500mg injection,micropenam,Severe bacterial infections,ANTI,134,245,Abbott,500mg,injection,true
maptum 500mg tablet,maptum,Treatment of Bacterial infections,ANTI,152,284,Torrent,500mg,tablet,true
mocast fx 10mg/120mg tablet,mocast,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,176,248,Torrent,10mg,injection,false
metanac-mr tablet,metanac-mr,Treatment of Muscular pain,PAIN,140,233,Lupin,250mg,injection,true
megagesic p 100mg/500mg tablet,megagesic,Pain relief,PAIN,152,313,Alkem,100mg,injection,false
myalside 4mg capsule,myalside,Muscle relaxation,PAIN,31,74,Dr Reddy,4mg,injection,false
morium-dsr capsule,morium-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,71,340,Dr Reddy,100mg,injection,true
multilem syrup,multilem,Acidity,GASTRO,49,466,Torrent,650mg,syrup,true
macsoralen lotion,macsoralen,Vitiligo,DERMA,135,354,Abbott,100mg,syrup,true
momefur ht cream,momefur,Treatment of Melasma,DERMA,34,412,Sun Pharma,250mg,injection,true
metafort-g1 cp tablet pr,metafort-g1,Treatment of Type 2 diabetes mellitus,ANTI,38,456,Cipla,650mg,tablet,false
macparin 60mg injection,macparin,Treatment and prevention of Blood clots,BLOOD,182,249,Cipla,60mg,injection,false
multiheal forte tablet,multiheal,Pain relief,PAIN,165,130,Alkem,100mg,capsule,true
myochic pace tablet,myochic,Treatment of Muscular pain,PAIN,73,462,Dr Reddy,650mg,tablet,false
mecophar 500mcg tablet,mecophar,Treatment of Pernicious Anemia,VITAMINS,70,223,Sun Pharma,500mg,injection,true
moxiflow eye drop,moxiflow,Treatment of Bacterial eye infections,OPHTHAL,106,395,Cipla,500mg,injection,false
melin 5mg tablet,melin,Vitiligo,DERMA,162,441,Torrent,5mg,capsule,true
mx duo 625 tablet,mx,Treatment of Bacterial infections,ANTI,93,214,Torrent,500mg,capsule,false
mincin tablet,mincin,Treatment of Common cold,RESPIRATORY,69,343,Abbott,250mg,injection,false
mel od 7.5mg tablet,mel,Pain relief,PAIN,105,415,Zydus,5mg,tablet,true
moxfit cv dry syrup,moxfit,Treatment of Resistance Tuberculosis (TB),ANTI,72,173,Lupin,250mg,injection,true
macova 2.5mg tablet,macova,Treatment of Breast cancer,ANTI,162,489,Sun Pharma,5mg,capsule,true
magnacillin 250 mg/250 mg capsule,magnacillin,Treatment of Bacterial infections,ANTI,195,499,Torrent,250 mg,capsule,false
moto seal ointment,moto,Treatment of Bacterial skin infections,DERMA,53,277,Zydus,650mg,tablet,false
miratryp 100000iu injection,miratryp,Treatment of Severe sepsis,UROLOGY,164,215,Mankind,500mg,injection,true
macber plus 1500mcg/75mg tablet sr,macber,Treatment of Neuropathic pain,NEURO,73,440,Dr Reddy,75mg,tablet,true
mecalfa-pg capsule,mecalfa-pg,Treatment of Neuropathic pain,NEURO,35,191,Alkem,650mg,injection,false
mikopride 4mg tablet,mikopride,Treatment of Rheumatic disorder,HORMONES,200,410,Cipla,4mg,capsule,false
mbc 200 tablet sr,mbc,Treatment of Irritable bowel syndrome,GASTRO,45,121,Mankind,100mg,capsule,false
movoron-s tablet,movoron-s,Pain relief,PAIN,177,262,Mankind,500mg,injection,false
mebidex 100mg tablet,mebidex,Treatment of Parasitic Worm infections,ANTI,161,127,Torrent,100mg,tablet,false
mefron spas 10mg/250mg tablet,mefron,Treatment of Menstrual pain,PAIN,98,445,Torrent,10mg,injection,true
mefvin p oral suspension,mefvin,Pain relief,PAIN,132,450,Abbott,200mg,injection,false
malwa-p tablet,malwa-p,Pain relief,PAIN,145,260,Cipla,250mg,injection,true
metcalf 500mg tablet sr,metcalf,Treatment of Type 2 diabetes mellitus,ANTI,60,236,Mankind,500mg,injection,false
metoheal 25mg tablet xl,metoheal,Treatment of Hypertension (high blood pressure),CARDIAC,30,132,Cipla,25mg,tablet,false
metapride p2 tablet,metapride,Treatment of Type 2 diabetes mellitus,ANTI,156,214,Alkem,200mg,injection,true
megamax nt 75mg/10mg tablet,megamax,Treatment of Neuropathic pain,NEURO,127,225,Torrent,75mg,tablet,false
m fx 10mg/120mg tablet,m,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,182,450,Cipla,10mg,capsule,true
moxkey-cv 625 tablet,moxkey-cv,Bacterial infections,ANTI,54,442,Zydus,200mg,capsule,true
mnc ointment,mnc,Treatment of Skin infections,DERMA,178,65,Alkem,650mg,injection,false
mfl dx eye drop,mfl,Treatment of Bacterial eye infections,OPHTHAL,157,171,Dr Reddy,650mg,syrup,true
mintuss syrup,mintuss,Dry cough,RESPIRATORY,80,409,Zydus,650mg,syrup,false
melose 2% eye gel,melose,Dry eyes,OPHTHAL,163,301,Zydus,250mg,injection,false
migrawave plus 40mg/10mg tablet,migrawave,Prevention of Migraine,CARDIAC,107,157,Torrent,40mg,syrup,false
moxivale-cv 625 tablet,moxivale-cv,Treatment of Bacterial infections,ANTI,73,233,Sun Pharma,250mg,syrup,true
megmalot n 5mg tablet,megmalot,Treatment of Heavy menstrual bleeding,GYNAECOLOGICAL,163,473,Lupin,5mg,capsule,false
manocide 4mg capsule,manocide,Muscle relaxation,PAIN,53,476,Mankind,4mg,tablet,false
montem fx syrup,montem,Treatment of Hay fever,RESPIRATORY,170,462,Zydus,500mg,capsule,true
maxydoq cream,maxydoq,Dry Skin,DERMA,72,363,Alkem,200mg,syrup,false
magnacare-sb injection,magnacare-sb,Treatment of Bacterial infections,ANTI,57,377,Mankind,650mg,injection,true
menarif 400mg tablet,menarif,Treatment of Hepatic encephalopathy,GASTRO,48,333,Alkem,400mg,injection,false
m zap 15mg tablet,m,Treatment of Depression,NEURO,43,51,Abbott,15mg,syrup,false
mezapin-xr 200mg tablet,mezapin-xr,Epilepsy/Seizures,NEURO,81,368,Cipla,200mg,syrup,true
melo 20mg capsule,melo,Treatment of Heartburn,GASTRO,192,457,Dr Reddy,20mg,capsule,true
moxponat lb 625mg tablet,moxponat,Bacterial infections,ANTI,146,368,Mankind,625mg,tablet,true
mepen 1000mg injection,mepen,Severe bacterial infections,ANTI,172,195,Lupin,1000mg,capsule,false
meritus expectorant,meritus,Cough with mucus,RESPIRATORY,30,384,Mankind,100mg,tablet,false
