name,genericName,description,category,price,stockQuantity,manufacturer,dosage,form,prescriptionRequired
pgab ntm 75mg/10mg/1500mcg tablet,pgab,Treatment of Neuropathic pain,NEURO,32,95,Lupin,75mg,capsule,true
proact capsule,proact,Treatment of Heartburn,GASTRO,160,258,Dr Reddy,650mg,injection,false
pipzol 20mg tablet,pipzol,Treatment of Heartburn,GASTRO,123,498,Zydus,20mg,tablet,true
penfen  eye drop,penfen,Treatment of Eye pain,OPHTHAL,57,379,Lupin,250mg,capsule,true
preganza 50mg capsule,preganza,Treatment of Neuropathic pain,NEURO,177,108,Torrent,50mg,injection,true
percent 200mg tablet,percent,Hormone replacement therapy,GYNAECOLOGICAL,188,287,Lupin,200mg,tablet,false
predol-sp tablet,predol-sp,Pain relief,PAIN,69,346,Abbott,250mg,injection,false
pantalol dsr 30mg/40mg capsule,pantalol,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,187,408,Sun Pharma,30mg,injection,true
panolic-dsr capsule,panolic-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,82,176,Dr Reddy,100mg,capsule,true
pregaonce m 1500mcg/75mg tablet,pregaonce,Treatment of Neuropathic pain,NEURO,140,146,Dr Reddy,75mg,capsule,true
p-joint tablet,p-joint,Osteoarthritis,PAIN,186,310,Mankind,650mg,injection,true
posanat 300mg injection,posanat,Severe fungal infections,ANTI,155,340,Mankind,300mg,injection,false
primcyv 125mg capsule,primcyv,Breast cancer,ANTI,42,248,Torrent,125mg,tablet,false
polyclav 125mg/31.25mg dry syrup,polyclav,Treatment of Resistant Tuberculosis (TB),ANTI,193,158,Sun Pharma,125mg,injection,false
pany d tablet,pany,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,191,469,Mankind,250mg,syrup,false
prohale 200 injection,prohale,Hormone replacement therapy,GYNAECOLOGICAL,135,315,Cipla,100mg,syrup,false
pantocip 40mg tablet,pantocip,Treatment of Heartburn,GASTRO,54,451,Mankind,40mg,capsule,false
pipra a 15mg tablet,pipra,Schizophrenia,NEURO,157,79,Dr Reddy,15mg,syrup,false
prothiobin 250mg tablet,prothiobin,Tuberculosis (TB),ANTI,154,248,Dr Reddy,250mg,tablet,true
pantahill-dsr 30mg/40mg capsule,pantahill-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,51,369,Dr Reddy,30mg,capsule,true
proact d 10mg/20mg capsule,proact,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,167,478,Mankind,10mg,syrup,false
pydox 100mg tablet,pydox,Treatment of Bacterial infections,ANTI,50,277,Mankind,100mg,injection,false
paxit 10mg tablet,paxit,Treatment of Depression,NEURO,179,166,Sun Pharma,10mg,injection,true
predison 8mg tablet,predison,Treatment of Rheumatic disorder,HORMONES,74,299,Mankind,8mg,tablet,false
panora d 10mg/40mg tablet,panora,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,37,333,Cipla,10mg,injection,true
peptrack 40mg tablet,peptrack,Treatment of Heartburn,GASTRO,52,359,Alkem,40mg,tablet,false
pantocise d capsule pr,pantocise,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,152,57,Sun Pharma,250mg,capsule,true
pentra 40mg tablet,pentra,Treatment of Heartburn,GASTRO,49,112,Cipla,40mg,injection,true
primecet plus tablet,primecet,Common cold,RESPIRATORY,142,75,Lupin,250mg,injection,false
prenew m 750mcg/75mg capsule,prenew,Treatment of Neuropathic pain,NEURO,119,183,Torrent,75mg,syrup,true
panlist 40mg tablet,panlist,Treatment of Heartburn,GASTRO,193,422,Cipla,40mg,capsule,true
panchill 40mg tablet,panchill,Treatment of Heartburn,GASTRO,82,142,Dr Reddy,40mg,capsule,false
pentaluc-d capsule sr,pentaluc-d,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,111,392,Abbott,100mg,syrup,true
pantocent dsr capsule,pantocent,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,198,310,Torrent,250mg,syrup,false
prazopol 2.5 tablet,prazopol,Treatment of Hypertension (high blood pressure),CARDIAC,159,280,Sun Pharma,500mg,tablet,false
povistop gargle mint,povistop,Treatment of Mouth infection,OPHTHAL,184,79,Torrent,250mg,tablet,false
papan-dsr capsule,papan-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,142,413,Cipla,250mg,capsule,false
polyfate o oral suspension,polyfate,Treatment of Acidity,GASTRO,41,374,Cipla,650mg,tablet,true
preganet n 75mg/10mg tablet,preganet,Treatment of Neuropathic pain,NEURO,146,427,Abbott,75mg,syrup,false
pilogo cream,pilogo,Treatment of Piles,DERMA,30,479,Lupin,200mg,capsule,false
physito-brd tablet,physito-brd,Pain relief,PAIN,36,414,Alkem,650mg,tablet,false
psypin 100 tablet,psypin,Schizophrenia,NEURO,156,267,Dr Reddy,250mg,tablet,true
pre aldonil od 150 mg/150 mg tablet,pre,Neuropathic pain,ANTI,186,229,Torrent,150 mg,capsule,false
psynil 100mg tablet,psynil,Treatment of Schizophrenia,NEURO,30,61,Mankind,100mg,capsule,true
panzip 40mg tablet,panzip,Treatment of Heartburn,GASTRO,59,223,Sun Pharma,40mg,injection,false
pogo 50mg dry syrup,pogo,Treatment of Bacterial infections,ANTI,138,146,Sun Pharma,50mg,syrup,false
panef dsr capsule,panef,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,79,228,Abbott,650mg,injection,true
pacizox tablet,pacizox,Treatment of Pain due to muscle spasm,PAIN,154,497,Dr Reddy,500mg,capsule,true
panterio dsr 30mg/40mg capsule,panterio,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,182,452,Sun Pharma,30mg,injection,false
ps 10mg tablet,ps,Treatment of Severe allergic reactions,OPHTHAL,152,273,Alkem,10mg,tablet,true
pandale 40mg tablet,pandale,Treatment of Heartburn,GASTRO,72,240,Alkem,40mg,tablet,false
parizol-d tablet,parizol-d,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,78,85,Cipla,250mg,tablet,true
pruto 2 tablet,pruto,Constipation,GASTRO,78,385,Sun Pharma,200mg,injection,false
predone 20mg tablet,predone,Treatment of Severe allergic reactions,OPHTHAL,49,60,Alkem,20mg,injection,false
pansum d 10mg/40mg tablet,pansum,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,26,259,Zydus,10mg,tablet,false
pranzy 40mg tablet,pranzy,Treatment of Heartburn,GASTRO,178,429,Lupin,40mg,syrup,false
prolin + 200 sr tablet,prolin,Hormone replacement therapy,GYNAECOLOGICAL,22,170,Mankind,250mg,tablet,true
pileca 10 tablet,pileca,High cholesterol,CARDIAC,51,194,Cipla,650mg,injection,false
polostan 2mg tablet,polostan,Treatment of Allergic conditions,RESPIRATORY,62,112,Zydus,2mg,capsule,true
pole 40mg tablet,pole,Treatment of Heartburn,GASTRO,82,467,Dr Reddy,40mg,injection,true
panto-d 10mg/40mg tablet,panto-d,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,174,380,Dr Reddy,10mg,syrup,false
peptinex dp tablet,peptinex,Pain relief,PAIN,65,366,Cipla,200mg,tablet,true
parazin c 10mg/1mg tablet,parazin,Schizophrenia,NEURO,187,404,Mankind,10mg,injection,false
perclin cream,perclin,Scabies,DERMA,143,339,Abbott,650mg,injection,true
promig 5mg tablet,promig,Prevention of Migraine,NEURO,59,400,Torrent,5mg,syrup,true
pragnix-n tablet,pragnix-n,Treatment of Neuropathic pain,NEURO,97,377,Abbott,100mg,syrup,false
pipmed 4000mg/500mg injection,pipmed,Bacterial infections,ANTI,105,113,Torrent,4000mg,syrup,false
panguard-dsr capsule,panguard-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,118,144,Torrent,100mg,injection,false
phybrolin 100mg capsule,phybrolin,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,200,326,Torrent,100mg,capsule,false
pancredos tablet,pancredos,Indigestion,GASTRO,67,358,Alkem,100mg,syrup,true
pentalink-d 10mg/40mg tablet,pentalink-d,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,80,302,Cipla,10mg,tablet,false
pymol 500mg tablet,pymol,Pain relief,PAIN,157,401,Cipla,500mg,capsule,false
powergen cream,powergen,Bacterial skin infections,DERMA,93,289,Mankind,200mg,tablet,false
paliris 9mg tablet,paliris,Schizophrenia,NEURO,77,292,Mankind,9mg,syrup,true
placentone 200mg tablet,placentone,Hormone replacement therapy,GYNAECOLOGICAL,180,210,Zydus,200mg,capsule,false
poweroxime 500mg tablet,poweroxime,Treatment of Bacterial infections,ANTI,134,138,Sun Pharma,500mg,syrup,true
pardryl syrup,pardryl,Treatment of Dry cough,RESPIRATORY,150,336,Cipla,100mg,tablet,true
precap m 750mcg/75mg capsule,precap,Treatment of Neuropathic pain,NEURO,31,257,Abbott,75mg,capsule,true
piranerve 800 tablet,piranerve,Alzheimer's disease,NEURO,195,81,Sun Pharma,500mg,syrup,false
pervite lotion,pervite,Scabies,DERMA,138,348,Dr Reddy,650mg,capsule,true
pantec 20mg tablet,pantec,Treatment of Heartburn,GASTRO,117,58,Alkem,20mg,injection,false
prokrab-l 75mg/20mg capsule sr,prokrab-l,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,147,222,Mankind,75mg,tablet,true
pmg 2 tablet pr,pmg,Treatment of Type 2 diabetes mellitus,ANTI,31,352,Cipla,200mg,injection,true
perolight 12.5mg tablet,perolight,Treatment of Depression,NEURO,83,248,Mankind,5mg,injection,false
polimod tablet,polimod,Diseases of respiratory tract,ANTI,189,274,Sun Pharma,250mg,tablet,true
pantoglen d 30mg/40mg capsule sr,pantoglen,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,94,454,Lupin,30mg,tablet,true
pantage 40 tablet,pantage,Treatment of Heartburn,GASTRO,132,238,Alkem,650mg,capsule,false
perigesic tablet,perigesic,Pain relief,PAIN,98,110,Cipla,100mg,syrup,true
paratas 650mg tablet,paratas,Pain relief,PAIN,56,134,Cipla,650mg,capsule,false
pheril 100mg syrup,pheril,Treatment of Allergic conditions,RESPIRATORY,185,184,Cipla,100mg,syrup,true
payoz dsr 30mg/40mg capsule,payoz,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,28,273,Sun Pharma,30mg,capsule,false
pantru d tablet,pantru,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,91,299,Dr Reddy,500mg,syrup,true
pansoral  teething gel,pansoral,Treatment of Mouth ulcers,STOMATOLOGICALS,168,78,Dr Reddy,100mg,syrup,true
p-cef-az 200mg/250mg tablet,p-cef-az,Bacterial infections,ANTI,82,476,Cipla,200mg,capsule,false
parogen plus 12.5mg/0.25mg tablet cr,parogen,Depression,NEURO,110,203,Lupin,5mg,syrup,true
pv 750mcg/75mg capsule,pv,Treatment of Neuropathic pain,NEURO,199,470,Cipla,75mg,injection,false
panret 40mg tablet,panret,Treatment of Heartburn,GASTRO,67,244,Abbott,40mg,capsule,true
picoliss oral solution,picoliss,Treatment of Constipation,GASTRO,137,114,Lupin,200mg,injection,true
panlop 40mg tablet,panlop,Treatment of Heartburn,GASTRO,180,110,Cipla,40mg,syrup,true
pox 40mg tablet,pox,Treatment of Heartburn,GASTRO,57,419,Dr Reddy,40mg,capsule,true
penroc 40 tablet,penroc,Treatment of Heartburn,GASTRO,191,471,Sun Pharma,500mg,injection,true
prevzole capsule,prevzole,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,52,105,Torrent,500mg,injection,false
psorisome gel,psorisome,Psoriasis,DERMA,152,347,Torrent,650mg,syrup,true
prozoten 2.5mg tablet,prozoten,Treatment of Hypertension (high blood pressure),CARDIAC,192,127,Dr Reddy,5mg,tablet,false
panz od 40mg tablet,panz,Treatment of Heartburn,GASTRO,50,316,Zydus,40mg,tablet,true
parish 200mg tablet,parish,Bacterial infections,OPHTHAL,104,253,Cipla,200mg,injection,false
panson-dsr 30mg/40mg tablet,panson-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,78,254,Abbott,30mg,injection,false
pipnex 4000mg/500mg injection,pipnex,Bacterial infections,ANTI,150,167,Abbott,4000mg,tablet,false
pra d 30mg/40mg capsule,pra,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,22,477,Zydus,30mg,tablet,false
poltop dsr 30mg/40mg capsule,poltop,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,30,203,Lupin,30mg,injection,false
pregajan m 750mcg/75mg tablet,pregajan,Treatment of Neuropathic pain,NEURO,71,464,Zydus,75mg,capsule,true
prilon 4 tablet,prilon,Treatment of Rheumatic disorder,HORMONES,142,168,Dr Reddy,650mg,tablet,true
panex 40mg tablet,panex,Treatment of Depression,NEURO,109,215,Zydus,40mg,tablet,false
pavonib-d tablet,pavonib-d,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,96,160,Cipla,500mg,injection,false
pridopru 2mg tablet,pridopru,Constipation,GASTRO,27,268,Zydus,2mg,tablet,false
pilitra 100mg capsule,pilitra,Treatment of Fungal infections,OPHTHAL,75,57,Cipla,100mg,syrup,false
pantaril d 10 mg/40 mg tablet,pantaril,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,171,299,Zydus,10 mg,capsule,true
pemnat 100mg injection,pemnat,Non-small cell lung cancer,ANTI,158,296,Cipla,100mg,syrup,true
panzo dm tablet,panzo,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,101,109,Alkem,500mg,tablet,false
pregron tablet,pregron,Treatment of Nausea and vomiting in pregnancy,GASTRO,122,464,Torrent,100mg,capsule,false
ppizole 40 injection,ppizole,Treatment of Heartburn,GASTRO,121,338,Dr Reddy,650mg,injection,false
podicef 200 tablet dt,podicef,Treatment of Bacterial infections,ANTI,151,190,Zydus,100mg,capsule,false
phylosafe am 400mg/30mg tablet,phylosafe,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,182,400,Sun Pharma,400mg,syrup,false
pankav-dsr capsule,pankav-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,92,359,Abbott,100mg,syrup,true
perol 100mg tablet md,perol,Pain relief,PAIN,109,114,Lupin,100mg,injection,false
pandov.cr capsule,pandov.cr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,61,344,Zydus,200mg,tablet,false
panflux 40mg tablet,panflux,Treatment of Heartburn,GASTRO,77,199,Alkem,40mg,injection,true
ppa 40mg tablet,ppa,Treatment of Heartburn,GASTRO,21,66,Sun Pharma,40mg,tablet,false
pitava 1mg tablet,pitava,High cholesterol,CARDIAC,136,125,Alkem,1mg,injection,true
pensyn 500 mg/125 mg tablet,pensyn,Treatment of Bacterial infections,ANTI,36,478,Abbott,500 mg,capsule,false
proteoz 2mg injection,proteoz,Multiple myeloma,ANTI,35,470,Dr Reddy,2mg,syrup,true
pamem 40mg tablet,pamem,Treatment of Heartburn,GASTRO,145,106,Torrent,40mg,syrup,true
pantomarc d 10mg/40mg tablet,pantomarc,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,22,220,Torrent,10mg,capsule,true
psoriex plus ointment,psoriex,Psoriasis,DERMA,67,126,Mankind,500mg,injection,true
praxo 10mg tablet,praxo,Treatment of Depression,NEURO,93,347,Dr Reddy,10mg,syrup,true
prereb dsr capsule,prereb,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,81,455,Abbott,500mg,syrup,false
povizox 10% ointment,povizox,Treatment and prevention of Wound infection,OPHTHAL,148,289,Abbott,100mg,capsule,true
proxyl 250mg capsule,proxyl,Bacterial infections,ANTI,128,428,Alkem,250mg,capsule,false
protomark 50mg injection,protomark,Treatment of Post menopausal osteoporosis,HORMONES,165,472,Torrent,50mg,syrup,true
podom 200mg tablet,podom,Treatment of Bacterial infections,ANTI,135,360,Dr Reddy,200mg,syrup,true
pepsicaine oral suspension,pepsicaine,Acidity,GASTRO,183,214,Abbott,250mg,capsule,true
pantolite d 10mg/40mg tablet,pantolite,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,164,396,Cipla,10mg,injection,true
pregadol nt 75mg/10mg tablet,pregadol,Treatment of Neuropathic pain,NEURO,181,331,Torrent,75mg,injection,false
prami 0.25mg tablet,prami,Parkinson's disease,NEURO,167,298,Dr Reddy,25mg,syrup,true
piconext liquid sugar free,piconext,Treatment of Constipation,GASTRO,141,175,Zydus,200mg,capsule,true
prewave-nt tablet,prewave-nt,Treatment of Neuropathic pain,NEURO,99,70,Torrent,650mg,injection,true
pyxin kid tablet,pyxin,Treatment of Malaria,ANTI,162,215,Zydus,650mg,syrup,true
povi 10 powder,povi,Wound infection,DERMA,128,395,Abbott,200mg,capsule,false
peaceoxide 25mg tablet,peaceoxide,Severe anxiety,NEURO,36,277,Zydus,25mg,tablet,false
primafen plus tablet,primafen,Pain relief,PAIN,174,151,Dr Reddy,250mg,syrup,false
penbus-o 40mg/4mg tablet,penbus-o,Nausea,GASTRO,58,414,Cipla,40mg,syrup,true
pental-dsr 30mg/40mg capsule,pental-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,126,284,Sun Pharma,30mg,syrup,true
peblin m 500mcg/75mg tablet,peblin,Treatment of Neuropathic pain,NEURO,151,249,Alkem,75mg,injection,false
paxquit-cr 25 tablet,paxquit-cr,Treatment of Depression,NEURO,28,68,Zydus,500mg,injection,false
pisful 20mg capsule,pisful,Treatment of Epilepsy/Seizures,NEURO,82,379,Abbott,20mg,tablet,true
pronant 200 soft gelatin capsule,pronant,Hormone replacement therapy,GYNAECOLOGICAL,138,436,Lupin,250mg,syrup,false
pedaflu dx syrup,pedaflu,Treatment of Dry cough,RESPIRATORY,21,178,Abbott,200mg,syrup,true
panspeed 40mg tablet,panspeed,Treatment of Heartburn,GASTRO,93,350,Sun Pharma,40mg,tablet,true
podinour 100 oral suspension,podinour,Treatment of Bacterial infections,ANTI,39,95,Torrent,250mg,tablet,false
pregava m 750mcg/75mg capsule,pregava,Treatment of Neuropathic pain,NEURO,188,89,Dr Reddy,75mg,syrup,false
pataone-kt eye drop,pataone-kt,Treatment of Allergic conjunctivitis,OPHTHAL,128,343,Dr Reddy,650mg,tablet,true
pokecef 200mg tablet,pokecef,Treatment of Bacterial infections,ANTI,181,339,Abbott,200mg,capsule,false
prucalshil 2mg orally disintegrating strip,prucalshil,Constipation,GASTRO,187,480,Abbott,2mg,tablet,false
panwatch 40mg tablet,panwatch,Treatment of Heartburn,GASTRO,85,268,Alkem,40mg,tablet,true
pea 40mg tablet,pea,Treatment of Heartburn,GASTRO,38,103,Cipla,40mg,injection,false
pulmowin 400mg tablet,pulmowin,Treatment and prevention of Chronic obstructive pulmonary disease (COPD),RESPIRATORY,185,470,Torrent,400mg,tablet,true
pregasim m 750mcg/75mg capsule,pregasim,Treatment of Neuropathic pain,NEURO,78,224,Dr Reddy,75mg,tablet,false
panfree 40mg tablet,panfree,Treatment of Heartburn,GASTRO,51,365,Lupin,40mg,syrup,false
pedaflu ls syrup,pedaflu,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,178,324,Sun Pharma,650mg,tablet,true
pantopan 40mg tablet,pantopan,Treatment of Heartburn,GASTRO,69,355,Lupin,40mg,tablet,true
pantophase d 30mg/40mg capsule sr,pantophase,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,49,234,Lupin,30mg,injection,true
prestigesic tablet,prestigesic,Pain relief,PAIN,137,468,Sun Pharma,650mg,injection,true
patric 40 tablet,patric,Treatment of Heartburn,GASTRO,102,344,Cipla,200mg,tablet,false
pantapace 40mg tablet,pantapace,Treatment of Heartburn,GASTRO,73,470,Abbott,40mg,capsule,true
pantajet d 10mg/40mg tablet,pantajet,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,144,437,Dr Reddy,10mg,capsule,false
paramine 2mg/125mg syrup,paramine,Common cold,RESPIRATORY,75,190,Sun Pharma,2mg,syrup,true
polergy 5mg tablet,polergy,Treatment of Allergic conditions,RESPIRATORY,52,215,Dr Reddy,5mg,injection,true
pax 1mg tablet,pax,Treatment of Anxiety,NEURO,151,299,Lupin,1mg,injection,false
panrox 500mg tablet,panrox,Treatment of Bacterial infections,ANTI,153,289,Alkem,500mg,capsule,true
pen 20mg capsule,pen,Treatment of Heartburn,GASTRO,107,194,Alkem,20mg,syrup,false
precobin capsule,precobin,Treatment of Neuropathic pain,NEURO,148,489,Zydus,650mg,capsule,false
pg safe 200mg tablet,pg,Hormone replacement therapy,GYNAECOLOGICAL,23,476,Mankind,200mg,injection,true
premalin nt 75mg/10mg/1500mcg tablet,premalin,Treatment of Neuropathic pain,NEURO,115,126,Cipla,75mg,capsule,false
pincold total tablet,pincold,Treatment of Common cold,RESPIRATORY,139,69,Mankind,500mg,syrup,false
pure 650mg tablet,pure,Pain relief,PAIN,53,470,Torrent,650mg,injection,false
panex 20mg tablet,panex,Treatment of Depression,NEURO,47,478,Abbott,20mg,tablet,true
parafizz 650 mg tablet,parafizz,Pain relief,PAIN,107,382,Abbott,650 mg,tablet,false
primezole dsr 30mg/40mg capsule,primezole,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,133,469,Lupin,30mg,syrup,true
primal 7.5mg tablet,primal,Malaria,ANTI,145,227,Alkem,5mg,capsule,true
prisox-sr tablet,prisox-sr,Treatment of Premature Labor,GYNAECOLOGICAL,158,154,Dr Reddy,500mg,tablet,false
pregabica-mc ds 1500mcg/150mg tablet,pregabica-mc,Treatment of Neuropathic pain,NEURO,196,198,Zydus,150mg,tablet,false
panbest-d sr 30mg/40mg capsule,panbest-d,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,94,334,Torrent,30mg,capsule,false
parocen 12.5mg tablet er,parocen,Treatment of Depression,NEURO,51,371,Zydus,5mg,capsule,true
pox 500mg tablet,pox,Treatment of Bacterial infections,GASTRO,185,356,Cipla,500mg,tablet,true
piza 20mg tablet,piza,Treatment of Heartburn,GASTRO,70,238,Mankind,20mg,capsule,true
pantovil dsr capsule,pantovil,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,48,387,Lupin,250mg,injection,true
pantoxy d 30mg/40mg capsule sr,pantoxy,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,155,330,Mankind,30mg,tablet,true
pantovag 40 tablet,pantovag,Treatment of Heartburn,GASTRO,119,232,Zydus,100mg,injection,false
pride 200mg tablet,pride,Schizophrenia,NEURO,179,367,Torrent,200mg,injection,false
p-aqua eye drop,p-aqua,Treatment of Dry eyes,OPHTHAL,190,238,Sun Pharma,650mg,capsule,true
pedicol oral drops,pedicol,Improving Abdominal pain,GASTRO,170,128,Abbott,200mg,tablet,false
pinkuf am syrup,pinkuf,Cough,RESPIRATORY,73,377,Alkem,500mg,syrup,false
podoglen 50 dry syrup,podoglen,Treatment of Bacterial infections,ANTI,181,233,Alkem,500mg,capsule,true
phoxelon 500mg injection,phoxelon,Cancer,ANTI,58,454,Cipla,500mg,tablet,false
prigasur me 750mcg/75mg tablet,prigasur,Treatment of Neuropathic pain,NEURO,160,316,Dr Reddy,75mg,syrup,false
panplus 20 tablet,panplus,Treatment of Heartburn,GASTRO,82,417,Cipla,500mg,syrup,false
proz 20mg tablet,proz,Treatment of Heartburn,GASTRO,35,79,Sun Pharma,20mg,injection,false
poviderm solution,poviderm,Treatment and prevention of Wound infection,OPHTHAL,168,431,Cipla,200mg,tablet,false
priom 20mg tablet,priom,Treatment of Heartburn,GASTRO,121,96,Lupin,20mg,capsule,true
proclav 500mg/125mg tablet,proclav,Treatment of Bacterial infections,ANTI,154,93,Abbott,500mg,syrup,false
panzia-dsr capsule,panzia-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,173,155,Sun Pharma,500mg,tablet,false
paronix-th 4 tablet,paronix-th,Treatment of Pain due to muscle spasm,PAIN,36,366,Dr Reddy,500mg,tablet,false
prorem 4 tablet,prorem,Treatment of Rheumatic disorder,HORMONES,109,335,Zydus,100mg,syrup,true
pgnerv-nm tablet sr,pgnerv-nm,Treatment of Neuropathic pain,NEURO,102,395,Torrent,250mg,tablet,false
prosartan 40mg tablet,prosartan,Treatment of Hypertension (high blood pressure),CARDIAC,190,475,Mankind,40mg,tablet,true
perfree 5% lotion,perfree,Scabies,DERMA,178,498,Zydus,500mg,syrup,false
parx-dsr capsule,parx-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,142,269,Sun Pharma,250mg,tablet,true
painrelax tablet,painrelax,Treatment of Pain due to muscle spasm,PAIN,123,472,Alkem,650mg,injection,false
pelcof plus tablet,pelcof,Common cold,RESPIRATORY,159,284,Sun Pharma,500mg,syrup,true
pack-dsr capsule,pack-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,199,177,Mankind,200mg,syrup,false
pred 16mg tablet,pred,Treatment of Rheumatic disorder,HORMONES,197,349,Zydus,16mg,capsule,false
