name,genericName,description,category,price,stockQuantity,manufacturer,dosage,form,prescriptionRequired
besturab d 30mg/20mg capsule,besturab,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,85,121,Dr Reddy,30mg,capsule,true
borzomed 2mg injection,borzomed,Multiple myeloma,ANTI,49,204,Lupin,2mg,tablet,false
bioamika 500mg injection,bioamika,Bacterial infections,OPHTHAL,27,106,Lupin,500mg,injection,true
baciflox 200mg tablet,baciflox,Treatment of Bacterial infections,ANTI,43,85,Dr Reddy,200mg,capsule,true
bactor 250mg tablet,bactor,Treatment of Bacterial infections,GASTRO,46,56,Mankind,250mg,tablet,false
budvent 100mcg easecaps,budvent,Asthma,GASTRO,148,308,Torrent,500mg,injection,true
biosim 20mg tablet,biosim,High cholesterol,CARDIAC,105,193,Alkem,20mg,syrup,false
bactol 250mg capsule,bactol,Treatment of Bacterial infections,ANTI,75,443,Zydus,250mg,capsule,true
biorubin 10mg injection,biorubin,Cancer,ANTI,62,392,Zydus,10mg,syrup,false
bacimox new 250 mg/250 mg capsule,bacimox,Treatment of Bacterial infections,ANTI,117,221,Torrent,250 mg,capsule,true
bioclot 5000iu injection,bioclot,Prevention of Blood clots,BLOOD,94,158,Sun Pharma,100mg,tablet,true
brukol 400mg/325mg tablet,brukol,Pain relief,PAIN,38,455,Mankind,400mg,capsule,false
bactoma b ointment,bactoma,Treatment of Fungal skin infections,DERMA,77,220,Dr Reddy,500mg,syrup,true
brodcillin 250mg/250mg tablet,brodcillin,Bacterial infections,ANTI,156,276,Zydus,250mg,capsule,false
betamet 50mg tablet,betamet,Treatment of Hypertension (high blood pressure),CARDIAC,149,211,Abbott,50mg,injection,false
bioac 200 sr tablet,bioac,Pain relief,PAIN,43,292,Dr Reddy,650mg,injection,true
benzispot 5% gel,benzispot,Treatment of Acne,DERMA,154,117,Sun Pharma,500mg,capsule,true
bleowel 15iu injection,bleowel,Cervical cancer,ANTI,64,184,Mankind,650mg,capsule,true
brespas 20mg/250mg tablet,brespas,Treatment of Menstrual pain,PAIN,79,489,Cipla,20mg,injection,false
blastoplatin 450mg injection,blastoplatin,Ovarian cancer,ANTI,173,422,Alkem,450mg,tablet,false
byetus dx syrup,byetus,Treatment of Dry cough,RESPIRATORY,25,110,Abbott,200mg,injection,true
benpot 40 tablet,benpot,Treatment of Heartburn,GASTRO,67,463,Zydus,650mg,tablet,false
bonmol n 100mg/325mg tablet,bonmol,Pain relief,PAIN,182,287,Abbott,100mg,injection,true
blisdox 200mg tablet,blisdox,Treatment of Bacterial infections,ANTI,93,129,Mankind,200mg,capsule,false
bronfyl 200mg tablet sr,bronfyl,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,62,335,Torrent,200mg,syrup,true
betaprime am 5mg/50mg tablet pr,betaprime,Treatment of Hypertension (high blood pressure),CARDIAC,178,65,Zydus,5mg,capsule,false
belofate-lc oral solution,belofate-lc,Treatment of Constipation,GASTRO,72,101,Torrent,500mg,syrup,false
boxital 150mg tablet,boxital,Epilepsy/Seizures,NEURO,27,250,Dr Reddy,150mg,injection,true
brt 80mg/480mg tablet,brt,Treatment of Malaria,ANTI,154,332,Dr Reddy,80mg,capsule,true
balpod 50mg syrup,balpod,Treatment of Bacterial infections,ANTI,189,148,Torrent,50mg,tablet,false
beridil ls syrup,beridil,Treatment of Cough with mucus,RESPIRATORY,109,232,Lupin,500mg,injection,false
broncofyline 400mg tablet,broncofyline,Treatment and prevention of Chronic obstructive pulmonary disease (COPD),RESPIRATORY,181,264,Torrent,400mg,injection,true
bericort 6mg syrup,bericort,Treatment of Inflammatory conditions,HORMONES,173,328,Abbott,6mg,tablet,true
bitamox 500mg capsule,bitamox,Treatment of Bacterial infections,ANTI,29,281,Abbott,500mg,tablet,false
betapro 80mg capsule sr,betapro,Treatment of Pheochromocytoma,CARDIAC,76,404,Sun Pharma,80mg,capsule,false
beprin 500iu injection,beprin,Prevention of Blood clots,BLOOD,34,90,Cipla,100mg,capsule,false
beta h3 8 tablet,beta,Treatment of Meniere's disease,NEURO,86,494,Torrent,200mg,injection,true
bacipro 500mg tablet,bacipro,Treatment of Bacterial infections,GASTRO,104,426,Alkem,500mg,injection,true
barec 20mg tablet,barec,Gastroesophageal reflux disease (Acid reflux),GASTRO,24,170,Dr Reddy,20mg,injection,true
blocksure-xl 50 tablet,blocksure-xl,Treatment of Hypertension (high blood pressure),CARDIAC,162,332,Zydus,200mg,injection,false
beelyco injection,beelyco,Nutritional deficiencies,VITAMINS,124,162,Cipla,250mg,tablet,false
biodase 10mg tablet,biodase,Pain relief,PAIN,111,382,Zydus,10mg,injection,true
bbbest-r 50mg/5mg tablet,bbbest-r,Hypertension (high blood pressure),CARDIAC,160,500,Alkem,50mg,capsule,false
berberal 20 mg/500 mg tablet,berberal,Treatment of Abdominal pain,GASTRO,72,425,Torrent,20 mg,injection,true
benitec 10mg tablet,benitec,Hypertension (high blood pressure),CARDIAC,174,398,Mankind,10mg,injection,true
bvert od 32mg tablet,bvert,Treatment of Meniere's disease,NEURO,80,292,Torrent,32mg,tablet,false
brepod cv 200mg/125mg tablet,brepod,Treatment of Respiratory tract infection,ANTI,170,312,Alkem,200mg,tablet,true
bremox lb 500mg capsule,bremox,Bacterial infections,ANTI,127,487,Mankind,500mg,capsule,true
banshel tablet,banshel,Treatment and prevention of Calcium deficiency,VITAMINS,190,395,Lupin,250mg,tablet,false
bolofen 25mg tablet,bolofen,Muscle relaxation,PAIN,195,118,Sun Pharma,25mg,injection,true
b cristine 1mg injection,b,Breast cancer,ANTI,75,63,Lupin,1mg,injection,false
baciclav-lb 500mg/125mg/60million spores tablet,baciclav-lb,Bacterial infections,ANTI,38,391,Dr Reddy,500mg,syrup,true
betran 16mg tablet,betran,Treatment of Meniere's disease,NEURO,165,297,Alkem,16mg,syrup,true
benkos ointment,benkos,Skin infections,DERMA,109,53,Lupin,100mg,injection,true
bmont fx 10mg/120mg tablet,bmont,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,22,191,Cipla,10mg,syrup,false
budirik 400 capsule,budirik,Treatment of Chronic obstructive pulmonary disease (COPD),RESPIRATORY,115,117,Cipla,500mg,tablet,false
betaxy h 8 tablet,betaxy,Treatment of Meniere's disease,NEURO,130,375,Mankind,500mg,syrup,true
binex cv dry syrup mango,binex,Treatment of Bacterial infections,ANTI,187,338,Zydus,500mg,capsule,false
biodroxy-h 500 injection,biodroxy-h,Prevention of Premature Labor,GYNAECOLOGICAL,130,335,Mankind,100mg,injection,true
bevaro 100mg injection,bevaro,Cancer of colon and rectum,ANTI,175,445,Sun Pharma,100mg,injection,true
bioten m 500mg/20mg tablet,bioten,Treatment of Type 2 diabetes mellitus,ANTI,49,419,Alkem,500mg,injection,false
brmont l 5mg/10mg tablet,brmont,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,74,186,Lupin,5mg,capsule,false
briwin 50mg tablet,briwin,Epilepsy/Seizures,NEURO,98,241,Sun Pharma,50mg,syrup,true
brumox cv 500mg/125mg tablet,brumox,Treatment of Bacterial infections,ANTI,57,170,Mankind,500mg,injection,false
bactocin 250mg tablet,bactocin,Treatment of Bacterial infections,GASTRO,59,326,Abbott,250mg,tablet,true
blupod ds 100mg dry syrup,blupod,Treatment of Bacterial infections,ANTI,151,382,Alkem,100mg,injection,true
brentor 200mg injection,brentor,Alzheimer's disease,NEURO,143,91,Lupin,200mg,injection,false
betagreen 16mg tablet,betagreen,Treatment of Meniere's disease,NEURO,149,192,Lupin,16mg,syrup,true
broxin 100mg tablet,broxin,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,187,128,Sun Pharma,100mg,tablet,true
bactocef 1000mg/500mg injection,bactocef,Treatment of Bacterial infections,ANTI,187,409,Alkem,1000mg,capsule,true
bactxim tablet dt,bactxim,Treatment of Bacterial infections,ANTI,148,457,Zydus,650mg,capsule,false
beclin 300mg injection,beclin,Treatment of Bacterial infections,ANTI,68,377,Lupin,300mg,injection,true
b2cox 90mg tablet,b2cox,Pain relief,PAIN,185,400,Torrent,90mg,capsule,true
boxer tz 500 mg/600 mg tablet,boxer,Treatment of Bacterial & parasitic infections,GASTRO,115,486,Cipla,500 mg,injection,true
betafyllin 400mg tablet,betafyllin,Treatment and prevention of Chronic obstructive pulmonary disease (COPD),RESPIRATORY,21,363,Mankind,400mg,syrup,false
biladrive m 20mg/10mg tablet,biladrive,Treatment of Allergic conditions,RESPIRATORY,189,463,Dr Reddy,20mg,syrup,false
bivamax 250mg injection,bivamax,Treatment and prevention of Blood clots,CARDIAC,138,287,Dr Reddy,250mg,tablet,true
brossil p syrup,brossil,Treatment of Cough,RESPIRATORY,114,445,Abbott,500mg,capsule,false
bevocef tablet,bevocef,Bacterial infections,ANTI,72,117,Torrent,100mg,capsule,true
balpod 200mg tablet,balpod,Treatment of Bacterial infections,ANTI,137,429,Torrent,200mg,capsule,true
bicerin 50mg capsule,bicerin,Osteoarthritis,PAIN,105,106,Sun Pharma,50mg,tablet,true
bpdin 5 tablet,bpdin,Treatment of Hypertension (high blood pressure),CARDIAC,54,141,Sun Pharma,650mg,injection,true
brepenta-dm 10mg/40mg tablet,brepenta-dm,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,100,74,Abbott,10mg,injection,false
busulmax 2mg tablet,busulmax,Blood cancer (Chronic myeloid leukaemia),ANTI,143,203,Zydus,2mg,capsule,false
brophy 100mg capsule,brophy,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,75,160,Zydus,100mg,capsule,true
biaxe 250mg tablet,biaxe,Treatment of Bacterial infections,ANTI,106,328,Mankind,250mg,syrup,false
bactiflex 500mg tablet,bactiflex,Treatment of Bacterial infections,ANTI,165,470,Cipla,500mg,capsule,true
balokem 200mg tablet,balokem,Bacterial infections,ANTI,57,354,Dr Reddy,200mg,capsule,false
benzydol p 10mg tablet,benzydol,Schizophrenia,NEURO,115,147,Zydus,10mg,capsule,true
bentor eye drop,bentor,Treatment of Bacterial eye infections,OPHTHAL,115,482,Abbott,500mg,syrup,true
blupine 5mg tablet,blupine,Treatment of Hypertension (high blood pressure),CARDIAC,57,74,Abbott,5mg,syrup,false
biohist 16mg tablet,biohist,Treatment of Meniere's disease,NEURO,157,465,Abbott,16mg,injection,true
bioprim 800mg/160mg tablet,bioprim,Treatment of Bacterial infections,ANTI,57,181,Dr Reddy,800mg,tablet,false
biopect 500mg injection,biopect,Severe bacterial infections,ANTI,168,101,Zydus,500mg,capsule,true
bactxim az 200mg/250mg tablet,bactxim,Treatment of Bacterial infections,ANTI,99,311,Torrent,200mg,tablet,false
bipnolol 20mg tablet,bipnolol,Treatment of Pheochromocytoma,CARDIAC,180,113,Cipla,20mg,injection,true
brofem 100mg tablet,brofem,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,71,324,Sun Pharma,100mg,injection,true
bectiflox 200mg tablet,bectiflox,Treatment of Bacterial infections,ANTI,158,286,Mankind,200mg,tablet,true
brenkof-d syrup,brenkof-d,Treatment of Dry cough,RESPIRATORY,113,378,Cipla,650mg,capsule,false
bitkof at syrup,bitkof,Cough,RESPIRATORY,99,294,Cipla,200mg,injection,false
bactsone cream,bactsone,Treatment of Skin infections,DERMA,154,195,Abbott,250mg,syrup,true
blazex d 10mg/40mg tablet,blazex,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,167,130,Cipla,10mg,capsule,false
betayard 16mg tablet,betayard,Treatment of Meniere's disease,NEURO,121,185,Torrent,16mg,tablet,false
be 20mg injection,be,Gastroesophageal reflux disease (Acid reflux),GASTRO,173,252,Torrent,20mg,capsule,true
bancol 30mg/4mg/325mg/5mg tablet,bancol,Treatment of Common cold,RESPIRATORY,143,110,Dr Reddy,30mg,syrup,false
bigatra 150mg tablet,bigatra,Treatment and prevention of Blood clots,CARDIAC,21,75,Alkem,150mg,capsule,true
broxin oral drops,broxin,Treatment of Bacterial infections,ANTI,175,500,Lupin,200mg,syrup,false
bilactam 100mg tablet dt,bilactam,Treatment of Bacterial infections,ANTI,73,224,Alkem,100mg,syrup,true
but-ease oral suspension mint sugar free,but-ease,Constipation,GASTRO,41,231,Lupin,250mg,tablet,true
bettor 10mg tablet,bettor,High cholesterol,CARDIAC,69,338,Cipla,10mg,capsule,false
bile-forte 150 tablet,bile-forte,Treatment of Primary biliary cirrhosis,GASTRO,112,201,Alkem,200mg,injection,true
bencomet 2.5mg/500mg tablet,bencomet,Treatment of Type 2 diabetes mellitus,ANTI,134,350,Lupin,5mg,tablet,true
brazo 20mg tablet,brazo,Gastroesophageal reflux disease (Acid reflux),GASTRO,130,101,Lupin,20mg,injection,false
bullzo 600mg tablet,bullzo,Treatment of Severe bacterial infections,ANTI,49,478,Cipla,600mg,tablet,true
bluclav forte dry syrup,bluclav,Treatment of Resistant Tuberculosis (TB),ANTI,177,491,Abbott,200mg,injection,false
bluclox 250 mg/250 mg capsule,bluclox,Treatment of Bacterial infections,ANTI,197,460,Lupin,250 mg,injection,false
biolsar 40 hs tablet,biolsar,Hypertension (high blood pressure),CARDIAC,25,176,Sun Pharma,650mg,capsule,true
belycool dsr 30mg/40mg capsule,belycool,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,158,466,Abbott,30mg,syrup,true
britisan eye drop,britisan,Treatment of Ocular hypertension,OPHTHAL,64,356,Cipla,500mg,syrup,false
bactob 80mg injection,bactob,Treatment of Bacterial eye infections,OPHTHAL,166,184,Lupin,80mg,injection,false
bleocol 15iu injection,bleocol,Cervical cancer,ANTI,73,493,Abbott,650mg,tablet,true
betamet 50mg tablet er,betamet,Treatment of Hypertension (high blood pressure),CARDIAC,171,375,Mankind,50mg,capsule,false
biotran-m 500mg/250mg tablet,biotran-m,Treatment of Heavy menstrual bleeding,BLOOD,143,436,Dr Reddy,500mg,syrup,true
bactimycin 150mg tablet,bactimycin,Treatment of Bacterial infections,ANTI,50,206,Torrent,150mg,syrup,true
boxstar 40 tablet,boxstar,Treatment of Gout,PAIN,54,487,Alkem,650mg,tablet,true
benim 100mg tablet,benim,Pain relief,PAIN,119,110,Alkem,100mg,syrup,true
biozox k 250mg/50mg/325mg tablet,biozox,Treatment of Pain due to muscle spasm,PAIN,52,280,Alkem,250mg,capsule,true
b pam s 0.5mg/10mg tablet,b,Treatment of Anxiety disorder,NEURO,197,399,Dr Reddy,5mg,injection,false
betacypro plus syrup,betacypro,Appetite stimulant,VITAMINS,36,474,Torrent,500mg,capsule,true
brezone 1000mg injection,brezone,Treatment of Bacterial infections,ANTI,23,340,Sun Pharma,1000mg,tablet,true
baseican 2% shampoo,baseican,Treatment of Fungal infections,OPHTHAL,31,402,Mankind,500mg,capsule,true
bypsin d tablet,bypsin,Pain relief,PAIN,79,422,Lupin,500mg,tablet,true
bampzis 25mg tablet,bampzis,Treatment of Anxiety,RESPIRATORY,194,201,Mankind,25mg,syrup,false
bepan 40mg injection,bepan,Treatment of Heartburn,GASTRO,97,435,Zydus,40mg,syrup,false
bzol d 10mg/20mg capsule,bzol,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,114,289,Abbott,10mg,capsule,true
beatsart 20mg tablet,beatsart,Treatment of Hypertension (high blood pressure),CARDIAC,97,439,Torrent,20mg,syrup,false
brikmox cl bd dry syrup,brikmox,Treatment of Resistance Tuberculosis (TB),ANTI,72,145,Mankind,650mg,injection,false
biopod o 200mg/200mg tablet,biopod,Bacterial infections,ANTI,47,303,Alkem,200mg,tablet,false
bactoquin 250mg tablet,bactoquin,Treatment of Bacterial infections,GASTRO,70,177,Mankind,250mg,syrup,true
baxofin oz 200mg/500mg tablet,baxofin,Treatment of Bacterial & parasitic infections,GASTRO,165,243,Zydus,200mg,syrup,true
bactirob az 200mg/250mg tablet,bactirob,Treatment of Bacterial infections,ANTI,54,107,Alkem,200mg,tablet,false
binax 250mg tablet,binax,Fungal infections,ANTI,172,146,Abbott,250mg,capsule,true
blufen p syrup,blufen,Treatment of Fever,PAIN,77,387,Torrent,100mg,syrup,false
betagesic dp 50mg/325mg tablet,betagesic,Pain relief,PAIN,135,301,Abbott,50mg,capsule,true
bitof oz 200mg/500mg infusion,bitof,Treatment of Bacterial & parasitic infections,ANTI,95,416,Sun Pharma,200mg,injection,false
brumol 250mg oral suspension,brumol,Pain relief,PAIN,155,116,Sun Pharma,250mg,syrup,false
brawnem 1gm injection,brawnem,Severe bacterial infections,ANTI,75,147,Abbott,200mg,injection,true
brikamol oral suspension,brikamol,Pain relief,PAIN,75,92,Dr Reddy,100mg,tablet,true
benimox 500 capsule,benimox,Treatment of Bacterial infections,ANTI,118,389,Dr Reddy,100mg,syrup,false
betcef o 200mg/200mg tablet,betcef,Treatment of Bacterial infections,ANTI,184,356,Lupin,200mg,injection,false
baxtel 40 tablet,baxtel,Treatment of Hypertension (high blood pressure),CARDIAC,81,436,Cipla,650mg,syrup,false
biopime 500mg injection,biopime,Treatment of Severe bacterial infections,ANTI,168,117,Mankind,500mg,tablet,true
briocold oral suspension,briocold,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,37,262,Torrent,200mg,syrup,true
beclospas 10mg/250mg tablet,beclospas,Treatment of Menstrual pain,PAIN,123,377,Dr Reddy,10mg,syrup,false
bardo 2mg syrup,bardo,Treatment of Allergic conditions,VITAMINS,174,210,Alkem,2mg,capsule,false
bygocef 100mg tablet,bygocef,Treatment of Bacterial infections,ANTI,95,493,Zydus,100mg,syrup,false
bronocef 100mg tablet dt,bronocef,Treatment of Bacterial infections,ANTI,161,325,Zydus,100mg,tablet,false
b tax 50mg syrup,b,Treatment of Bacterial infections,ANTI,124,372,Cipla,50mg,injection,true
bekpod 200mg tablet,bekpod,Treatment of Bacterial infections,ANTI,99,60,Mankind,200mg,tablet,true
bicaprol 50mg tablet,bicaprol,Prostate cancer,ANTI,54,477,Cipla,50mg,syrup,true
bekly nc cream,bekly,Treatment of Skin infections,DERMA,71,432,Alkem,650mg,tablet,false
biokalm 1mg tablet,biokalm,Treatment of Short term anxiety,RESPIRATORY,132,253,Cipla,1mg,tablet,false
brupa plus tablet,brupa,Pain relief,PAIN,164,473,Zydus,100mg,capsule,false
b pod 100mg tablet,b,Treatment of Bacterial infections,ANTI,97,433,Lupin,100mg,injection,false
bric 200mg tablet dt,bric,Treatment of Bacterial infections,ANTI,107,451,Sun Pharma,200mg,syrup,false
bioglyc 2.6 tablet cr,bioglyc,Treatment of Angina (heart-related chest pain),CARDIAC,93,258,Mankind,100mg,injection,true
begoderm cream,begoderm,Treatment of Skin infections,DERMA,41,86,Sun Pharma,250mg,injection,true
bontor 20mg tablet,bontor,High cholesterol,CARDIAC,173,110,Alkem,20mg,injection,false
buefen 10mg tablet,buefen,Muscle relaxation,PAIN,161,331,Dr Reddy,10mg,injection,true
btcet-m syrup,btcet-m,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,151,436,Torrent,250mg,tablet,false
bromox 250mg capsule,bromox,Treatment of Bacterial infections,ANTI,198,244,Torrent,250mg,capsule,true
bact oz 200mg/500mg tablet,bact,Treatment of Bacterial & parasitic infections,GASTRO,70,468,Sun Pharma,200mg,syrup,false
broxin m 200mg/10mg tablet,broxin,Treatment and prevention of Chronic obstructive pulmonary disease (COPD),RESPIRATORY,137,484,Mankind,200mg,injection,true
bleflox oz oral suspension,bleflox,Treatment of Bacterial & parasitic infections,GASTRO,184,483,Abbott,650mg,injection,false
btcet 5 tablet,btcet,Treatment of Allergic conditions,RESPIRATORY,118,418,Lupin,500mg,tablet,false
biorox 25mg tablet md,biorox,Treatment of Bacterial infections,ANTI,189,292,Zydus,25mg,syrup,true
biodec 25mg injection,biodec,Treatment of Post menopausal osteoporosis,HORMONES,62,210,Abbott,25mg,capsule,false
belrin-lm kid 2.5mg/4mg tablet,belrin-lm,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,164,68,Lupin,5mg,injection,false
broxtid syrup,broxtid,Cough,RESPIRATORY,164,474,Mankind,250mg,injection,false
brutrax 1mg tablet,brutrax,Breast cancer,ANTI,29,295,Sun Pharma,1mg,capsule,true
betamet 100mg tablet xl,betamet,Treatment of Hypertension (high blood pressure),CARDIAC,30,139,Torrent,100mg,syrup,true
barofol 1500mcg injection,barofol,Vitamin B12 deficiency,VITAMINS,48,272,Dr Reddy,100mg,syrup,true
bromolin 125 mg/4 mg tablet dt,bromolin,Treatment of Respiratory tract infection,ANTI,55,148,Zydus,125 mg,injection,true
biomycin syrup,biomycin,Treatment of Bacterial infections,ANTI,44,298,Alkem,500mg,syrup,false
betmox cv 500mg/125mg tablet,betmox,Treatment of Bacterial infections,ANTI,116,320,Torrent,500mg,tablet,false
brexrab 20 tablet,brexrab,Gastroesophageal reflux disease (Acid reflux),GASTRO,137,256,Sun Pharma,500mg,injection,false
boglee plus tablet sr,boglee,Treatment of Type 2 diabetes mellitus,ANTI,94,260,Dr Reddy,650mg,injection,true
bid 125mg tablet,bid,Treatment of Bacterial infections,ANTI,192,381,Dr Reddy,125mg,tablet,true
body grow molev f cream,body,Treatment of Skin conditions with inflammation & itching,DERMA,99,374,Mankind,250mg,syrup,true
brypro sr 200 tablet,brypro,Hormone replacement therapy,GYNAECOLOGICAL,119,205,Lupin,500mg,capsule,false
bromline expectorant,bromline,Cough with mucus,RESPIRATORY,41,452,Lupin,650mg,tablet,true
baclopsy 20mg tablet er,baclopsy,Muscle relaxation,PAIN,176,127,Dr Reddy,20mg,injection,true
bisafort 5mg tablet,bisafort,Treatment of Constipation,GASTRO,198,196,Abbott,5mg,capsule,true
bestomax iv injection,bestomax,Treatment of Bacterial infections,ANTI,74,496,Zydus,100mg,capsule,true
bigcef 750mg injection,bigcef,Treatment of Bacterial infections,ANTI,53,336,Alkem,750mg,syrup,false
borteplus 2mg injection,borteplus,Multiple myeloma,ANTI,190,63,Cipla,2mg,capsule,false
benformin h s 5 mg/500 mg tablet,benformin,Treatment of Type 2 diabetes mellitus,ANTI,193,54,Cipla,5 mg,syrup,false
biocip eye/ear drops,biocip,Treatment of Bacterial eye / ear infections,OPHTHAL,68,77,Torrent,200mg,syrup,true
barrister 250mg/125mg tablet,barrister,Treatment of Bacterial infections,ANTI,114,401,Lupin,250mg,injection,false
benzathine 500000iu injection,benzathine,Treatment of Bacterial infections,ANTI,52,342,Abbott,500mg,capsule,true
brimotus eye drop,brimotus,Treatment of Ocular hypertension,OPHTHAL,59,299,Torrent,500mg,tablet,false
bublex capsule,bublex,Bloating,GASTRO,99,112,Cipla,500mg,syrup,true
brocoter 66.65 mg/1.5 mg syrup,brocoter,Cough,RESPIRATORY,161,182,Zydus,65 mg,tablet,false
b flox fc 200mg tablet,b,Treatment of Bacterial infections,ANTI,39,107,Abbott,200mg,tablet,true
betmox 500mg tablet,betmox,Treatment of Bacterial infections,ANTI,100,279,Lupin,500mg,tablet,true
biolevo 500mg tablet,biolevo,Treatment of Bacterial infections,OPHTHAL,73,263,Cipla,500mg,tablet,true
beetoc shampoo,beetoc,Treatment of Dandruff,DERMA,142,419,Alkem,100mg,tablet,true
b tax 50mg tablet,b,Treatment of Bacterial infections,ANTI,191,92,Torrent,50mg,syrup,true
baxim-lb oral suspension,baxim-lb,Treatment of Bacterial infections,ANTI,55,387,Alkem,500mg,capsule,true
bezral 2% soap,bezral,Fungal skin infections,DERMA,70,379,Abbott,200mg,tablet,false
biolomin 50mg tablet,biolomin,Obsessive-compulsive disorder,NEURO,76,156,Alkem,50mg,syrup,true
betahexa 16mg tablet,betahexa,Treatment of Meniere's disease,NEURO,84,493,Zydus,16mg,syrup,false
biomet gp 1mg/500mg tablet sr,biomet,Treatment of Type 2 diabetes mellitus,ANTI,42,490,Torrent,1mg,capsule,true
beclozenate cg cream,beclozenate,Treatment of Skin infections,DERMA,70,447,Mankind,650mg,tablet,false
breaze 10mg tablet,breaze,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,21,208,Torrent,10mg,injection,false
bactofix 400mg tablet dt,bactofix,Treatment of Bacterial infections,ANTI,79,312,Zydus,400mg,injection,true
brenkof-ax syrup,brenkof-ax,Cough,RESPIRATORY,102,99,Sun Pharma,650mg,injection,true
