name,genericName,description,category,price,stockQuantity,manufacturer,dosage,form,prescriptionRequired
encetam 200mg injection,encetam,Alzheimer's disease,NEURO,172,402,Alkem,200mg,capsule,true
ermect 12mg tablet,ermect,Treatment of Parasitic infections,ANTI,85,208,Alkem,12mg,capsule,true
enatome 750mg tablet,enatome,Treatment of Bacterial infections,OPHTHAL,75,408,Mankind,750mg,capsule,true
empox 500mg/500mg injection,empox,Treatment of Bacterial infections,ANTI,71,199,Alkem,500mg,capsule,false
ezirest 0.5mg tablet md,ezirest,Treatment of Anxiety disorder,NEURO,116,310,Lupin,5mg,injection,true
esamlovin 1.25mg tablet,esamlovin,Treatment of Hypertension (high blood pressure),CARDIAC,155,398,Lupin,25mg,tablet,false
efepime 500mg injection,efepime,Treatment of Severe bacterial infections,ANTI,64,263,Mankind,500mg,capsule,false
econim-p 100mg/325mg tablet,econim-p,Pain relief,PAIN,196,102,Sun Pharma,100mg,tablet,false
establish plus 0.5mg/10mg tablet,establish,Treatment of Anxiety disorder,NEURO,42,220,Mankind,5mg,capsule,true
emfix 50mg syrup,emfix,Treatment of Bacterial infections,ANTI,164,282,Torrent,50mg,tablet,true
econocycline 500mg capsule,econocycline,Bacterial infections,ANTI,190,217,Mankind,500mg,injection,true
entechlor suspension,entechlor,Bacterial infections,OTOLOGICALS,98,127,Mankind,500mg,tablet,false
emazole 30mg injection,emazole,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,175,482,Alkem,30mg,capsule,false
equff a syrup,equff,Cough,RESPIRATORY,194,64,Dr Reddy,500mg,syrup,false
evopraz capsule,evopraz,Treatment of Heartburn,GASTRO,181,421,Abbott,200mg,tablet,false
elrime 500 tablet,elrime,Treatment of Bacterial infections,ANTI,38,322,Mankind,250mg,capsule,false
etonet 120mg tablet,etonet,Pain relief,PAIN,56,155,Abbott,120mg,capsule,false
evapod 50mg syrup,evapod,Treatment of Bacterial infections,ANTI,63,168,Mankind,50mg,capsule,false
exipan 40mg tablet,exipan,Treatment of Heartburn,GASTRO,159,139,Lupin,40mg,tablet,false
evoce 5mg tablet,evoce,Treatment of Allergic conditions,RESPIRATORY,163,435,Abbott,5mg,injection,true
epsirab 20mg tablet,epsirab,Gastroesophageal reflux disease (Acid reflux),GASTRO,99,132,Torrent,20mg,injection,true
etizit-es tablet,etizit-es,Depression,NEURO,26,233,Abbott,100mg,tablet,false
eteez 1mg tablet,eteez,Treatment of Short term anxiety,NEURO,92,402,Zydus,1mg,capsule,false
etovix 90mg tablet,etovix,Pain relief,PAIN,144,145,Mankind,90mg,capsule,false
electa gp 300mg/500mcg tablet,electa,Treatment of Neuropathic pain,NEURO,195,396,Mankind,300mg,capsule,true
escimax 5mg tablet,escimax,Treatment of Depression,NEURO,41,168,Mankind,5mg,tablet,true
ellcef-cv dry syrup,ellcef-cv,Treatment of Respiratory tract infection,ANTI,51,480,Abbott,200mg,tablet,false
eromid 2mg tablet,eromid,Diarrhea,GASTRO,97,98,Zydus,2mg,tablet,true
eutam d 0.4mg/0.5mg tablet,eutam,Treatment of Benign prostatic hyperplasia,UROLOGY,102,147,Abbott,4mg,capsule,false
enzocas forte 180mg/96mg/200mg tablet,enzocas,Pain relief,PAIN,59,121,Zydus,180mg,syrup,true
elox 400 tablet,elox,Treatment of Bacterial infections,ANTI,190,376,Dr Reddy,100mg,capsule,false
estix 0.5mg/10mg tablet,estix,Schizophrenia,NEURO,132,396,Zydus,5mg,tablet,false
enapan 40mg injection,enapan,Treatment of Heartburn,GASTRO,22,66,Alkem,40mg,syrup,true
escitaloz 5mg tablet,escitaloz,Treatment of Depression,NEURO,138,443,Mankind,5mg,capsule,false
ebamic 20mg tablet,ebamic,Allergic conditions,RESPIRATORY,62,420,Torrent,20mg,capsule,true
exsanclav 500mg/125mg tablet,exsanclav,Treatment of Bacterial infections,ANTI,105,231,Alkem,500mg,syrup,true
esnopan 40 tablet,esnopan,Treatment of Heartburn,GASTRO,122,69,Lupin,500mg,syrup,true
evorent 200mg tablet sr,evorent,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,168,182,Dr Reddy,200mg,syrup,true
etiluk-e tablet,etiluk-e,Depression,NEURO,198,337,Torrent,200mg,syrup,false
ezicold-c2 oral suspension,ezicold-c2,Treatment of Common cold,RESPIRATORY,31,489,Torrent,500mg,injection,false
ebarol d 30mg/20mg capsule sr,ebarol,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,116,442,Sun Pharma,30mg,capsule,true
etrayard capsule,etrayard,Treatment of Fungal infections,OPHTHAL,154,476,Cipla,250mg,injection,false
esover l 75mg/40mg capsule sr,esover,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,143,310,Cipla,75mg,tablet,false
eripod cv dry syrup,eripod,Treatment of Respiratory tract infection,ANTI,36,372,Alkem,650mg,injection,true
etoriwind 90mg tablet,etoriwind,Pain relief,PAIN,87,184,Cipla,90mg,tablet,true
estop 4mg tablet md,estop,Treatment of Nausea,GASTRO,34,110,Torrent,4mg,syrup,true
etoripen 90mg tablet,etoripen,Pain relief,PAIN,67,395,Zydus,90mg,tablet,true
elivish 10mg tablet,elivish,Treatment of Depression,NEURO,26,222,Zydus,10mg,capsule,true
eliminator ds dry syrup strawberry,eliminator,Treatment of Resistant Tuberculosis (TB),ANTI,116,166,Mankind,650mg,capsule,true
europan 40mg injection,europan,Treatment of Heartburn,GASTRO,61,214,Alkem,40mg,tablet,true
esolynn pro l capsule sr,esolynn,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,37,172,Alkem,500mg,tablet,false
eldocort 30mg tablet,eldocort,Treatment of Inflammatory conditions,HORMONES,107,461,Torrent,30mg,syrup,true
eldoflam 120mg tablet,eldoflam,Pain relief,PAIN,113,454,Sun Pharma,120mg,injection,false
elpime 500mg injection,elpime,Treatment of Severe bacterial infections,ANTI,96,314,Dr Reddy,500mg,injection,false
effy 100mg tablet,effy,Treatment of Bacterial infections,ANTI,102,226,Dr Reddy,100mg,syrup,false
emgraf 0.5mg capsule,emgraf,Prevention of organ rejection in transplant patients,ANTI,39,143,Dr Reddy,5mg,syrup,false
escirise lmf 10mg/7.5mg tablet,escirise,Depression,NEURO,51,491,Alkem,10mg,capsule,true
enoxalin 60mg injection,enoxalin,Treatment and prevention of Blood clots,BLOOD,119,82,Abbott,60mg,capsule,false
es-que 50mg tablet sr,es-que,Treatment of Schizophrenia,NEURO,161,139,Mankind,50mg,capsule,false
endcid 480mg/20mg oral suspension,endcid,Acidity,GASTRO,33,335,Torrent,480mg,injection,false
esmegen 40mg injection,esmegen,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,139,237,Dr Reddy,40mg,capsule,false
ef z 150mg capsule,ef,Treatment of Fungal infections,ANTI,103,494,Sun Pharma,150mg,injection,true
emzole 40 injection,emzole,Treatment of Heartburn,GASTRO,52,491,Abbott,200mg,capsule,true
esomzole tablet,esomzole,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,20,260,Abbott,650mg,tablet,true
epicent 50mg tablet,epicent,Treatment and prevention of Epilepsy/Seizures,NEURO,37,133,Alkem,50mg,injection,true
eminaz 2mg tablet,eminaz,Treatment of Anxiety disorder,NEURO,139,456,Zydus,2mg,capsule,true
emrox 50mg tablet,emrox,Treatment of Bacterial infections,ANTI,158,196,Dr Reddy,50mg,syrup,false
edefix 200mg tablet,edefix,Treatment of Bacterial infections,ANTI,175,331,Sun Pharma,200mg,capsule,true
edox 50mg dry syrup,edox,Treatment of Bacterial infections,ANTI,139,494,Alkem,50mg,tablet,false
endrip syrup,endrip,Common cold,RESPIRATORY,197,104,Lupin,100mg,capsule,true
eroxy 150mg tablet,eroxy,Treatment of Bacterial infections,ANTI,113,459,Torrent,150mg,injection,true
enavib 5mg tablet,enavib,Treatment of Hypertension (high blood pressure),CARDIAC,152,476,Sun Pharma,5mg,syrup,true
etojen 200mg capsule,etojen,Treatment of Fungal infections,OPHTHAL,87,358,Dr Reddy,200mg,capsule,true
estpro 100mg tablet,estpro,Hormone replacement therapy,GYNAECOLOGICAL,59,171,Zydus,100mg,injection,false
encold t tablet,encold,Treatment of Common cold,RESPIRATORY,160,452,Zydus,650mg,capsule,false
ezyclav 500mg/125mg tablet,ezyclav,Treatment of Bacterial infections,ANTI,158,87,Abbott,500mg,injection,false
elenem 1000mg injection,elenem,Severe bacterial infections,ANTI,20,425,Abbott,1000mg,injection,false
edelcort 40mg injection,edelcort,Treatment of Rheumatoid arthritis,DERMA,200,415,Abbott,40mg,injection,false
extrum 50mg dry syrup,extrum,Treatment of Bacterial infections,ANTI,169,422,Cipla,50mg,injection,false
exnim tizi 100mg/2mg tablet,exnim,Treatment of Pain due to muscle spasm,PAIN,49,158,Alkem,100mg,syrup,true
etizorix 0.25mg tablet,etizorix,Treatment of Short term anxiety,NEURO,196,111,Dr Reddy,25mg,capsule,true
endopain sp tablet,endopain,Pain relief,PAIN,114,119,Cipla,500mg,tablet,false
esadic p 50mg/325mg tablet,esadic,Pain relief,PAIN,114,263,Mankind,50mg,tablet,false
eubolin 50mg injection,eubolin,Treatment of Post menopausal osteoporosis,HORMONES,124,220,Torrent,50mg,tablet,false
eliflox 50mg oral suspension,eliflox,Treatment of Bacterial infections,ANTI,110,268,Abbott,50mg,tablet,false
etomail 0.5mg tablet,etomail,Treatment of Short term anxiety,NEURO,102,201,Abbott,5mg,capsule,false
ellfo 200 tablet,ellfo,Treatment of Bacterial infections,ANTI,118,361,Abbott,100mg,capsule,true
ethyfix 200mg tablet,ethyfix,Treatment of Bacterial infections,ANTI,75,415,Zydus,200mg,tablet,true
enhancin 200mg/28.5mg tablet dt,enhancin,Treatment of Resistance Tuberculosis (TB),ANTI,56,148,Lupin,200mg,capsule,false
ebotat 80mg tablet,ebotat,Treatment of Gout,PAIN,160,155,Cipla,80mg,injection,true
etrosol 90 tablet,etrosol,Pain relief,PAIN,164,221,Torrent,500mg,syrup,false
emeron injection,emeron,Treatment of Nausea,GASTRO,111,50,Dr Reddy,250mg,tablet,false
elfodox 200 tablet dt,elfodox,Treatment of Bacterial infections,ANTI,123,299,Lupin,500mg,syrup,true
enhancin ds 400mg/57mg tablet,enhancin,Treatment of Resistant Tuberculosis (TB),ANTI,130,291,Mankind,400mg,capsule,false
episiz 500 tablet,episiz,Treatment of Epilepsy/Seizures,NEURO,192,183,Abbott,250mg,tablet,false
etizlam 0.5mg tablet,etizlam,Treatment of Short term anxiety,NEURO,103,75,Cipla,5mg,capsule,true
ezipod 100mg tablet dt,ezipod,Treatment of Bacterial infections,ANTI,99,129,Sun Pharma,100mg,injection,true
esograp 40mg injection,esograp,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,139,413,Lupin,40mg,tablet,false
eltum 4000mg/500mg injection,eltum,Bacterial infections,ANTI,150,172,Dr Reddy,4000mg,capsule,true
epiletra 750mg tablet,epiletra,Treatment of Epilepsy/Seizures,NEURO,101,348,Lupin,750mg,capsule,false
eurox kid 50mg tablet dt,eurox,Treatment of Bacterial infections,ANTI,111,212,Abbott,50mg,capsule,false
eldyne sp 50mg/325mg/15mg tablet,eldyne,Pain relief,PAIN,89,450,Sun Pharma,50mg,capsule,false
eldonac p 100mg/325mg tablet,eldonac,Pain relief,PAIN,141,279,Alkem,100mg,tablet,false
esoreb d 30mg/40mg capsule sr,esoreb,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,77,311,Dr Reddy,30mg,injection,true
esio plus 0.5mg/10mg tablet,esio,Treatment of Anxiety disorder,NEURO,137,242,Cipla,5mg,injection,false
esvelo 20mg tablet,esvelo,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,163,130,Mankind,20mg,injection,false
edcox 90 tablet,edcox,Pain relief,PAIN,189,241,Torrent,100mg,capsule,false
esozox d 30mg/40mg capsule sr,esozox,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,97,80,Dr Reddy,30mg,capsule,false
encef sb 1000mg/500mg injection,encef,Bacterial infections,ANTI,72,240,Mankind,1000mg,syrup,true
ezeepara 125mg tablet,ezeepara,Pain relief,PAIN,188,79,Lupin,125mg,syrup,true
edycob plus injection,edycob,Nutritional deficiencies,VITAMINS,117,332,Dr Reddy,100mg,capsule,true
evergrin 6mg tablet,evergrin,Treatment of Parasitic infections,ANTI,178,195,Torrent,6mg,capsule,true
epricin 10mg injection,epricin,Cancer,ANTI,159,450,Torrent,10mg,tablet,true
eliscab lotion,eliscab,Scabies,DERMA,94,254,Dr Reddy,650mg,injection,true
epotop 6000iu injection,epotop,Treatment of Anemia due to chronic kidney disease,BLOOD,132,298,Sun Pharma,650mg,tablet,false
elfate suspension,elfate,Treatment of Intestinal ulcers,GASTRO,141,451,Cipla,500mg,injection,true
enzofit-tc tablet,enzofit-tc,Pain relief,PAIN,91,340,Zydus,200mg,injection,true
eudogril 150mg tablet,eudogril,Prevention of heart attack and stroke,BLOOD,154,479,Mankind,150mg,syrup,false
estacin 500mg injection,estacin,Bacterial infections,OPHTHAL,120,339,Mankind,500mg,injection,false
eri-ppi 75mg/20mg capsule,eri-ppi,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,106,83,Dr Reddy,75mg,capsule,true
ecocef 1500mg injection,ecocef,Treatment of Bacterial infections,ANTI,143,213,Lupin,1500mg,syrup,false
egly m 5mg/500mg tablet,egly,Treatment of Type 2 diabetes mellitus,ANTI,178,390,Torrent,5mg,injection,true
ensyp 10mg tablet,ensyp,Pain relief,PAIN,74,442,Lupin,10mg,syrup,true
edopep 4gm/0.5mg injection,edopep,Bacterial infections,ANTI,192,398,Lupin,5mg,tablet,true
emcef 1000mg injection,emcef,Bacterial infections,ANTI,198,399,Cipla,1000mg,injection,true
etuser 40mg tablet,etuser,Treatment of Heartburn,GASTRO,82,284,Lupin,40mg,tablet,false
epiverin injection,epiverin,Pain relief,GASTRO,146,87,Lupin,200mg,syrup,false
emetec spas 20mg/10mg tablet,emetec,Acidity,GASTRO,25,147,Torrent,20mg,syrup,false
elfon 200mg tablet,elfon,Treatment of Bacterial infections,ANTI,186,229,Torrent,200mg,syrup,true
eltrox s 1000mg/500mg injection,eltrox,Bacterial infections,ANTI,157,202,Lupin,1000mg,tablet,false
esotuf injection,esotuf,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,42,390,Zydus,650mg,injection,false
excyto m 80mg/500mg tablet,excyto,Treatment of Type 2 diabetes mellitus,ANTI,64,432,Sun Pharma,80mg,capsule,false
etrorab d 30mg/20mg capsule sr,etrorab,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,71,80,Torrent,30mg,capsule,true
etaviv 1% gel,etaviv,Fungal skin infections,OPHTHAL,93,308,Abbott,500mg,capsule,false
ezymox dry syrup,ezymox,Treatment of Peptic ulcer disease,ANTI,130,481,Lupin,250mg,tablet,true
exista 20mg tablet,exista,Treatment of Depression,NEURO,182,113,Dr Reddy,20mg,capsule,false
exeed-pg plus 30mg/500mg tablet,exeed-pg,Treatment of Type 2 diabetes mellitus,ANTI,144,243,Sun Pharma,30mg,capsule,false
etswift 90mg tablet,etswift,Pain relief,PAIN,131,204,Cipla,90mg,capsule,false
epodox 50mg dry syrup,epodox,Treatment of Bacterial infections,ANTI,111,61,Alkem,50mg,tablet,true
encin 250mg injection,encin,Bacterial infections,OPHTHAL,28,205,Abbott,250mg,capsule,true
evacarb 125mcg injection,evacarb,Post-delivery bleeding,GYNAECOLOGICAL,158,165,Cipla,200mg,capsule,true
eside 100mg injection,eside,Small cell lung cancer,ANTI,177,379,Lupin,100mg,capsule,false
erocyn 250mg tablet,erocyn,Treatment of Bacterial infections,ANTI,71,166,Mankind,250mg,tablet,true
ep-koff capsule,ep-koff,Dry cough,RESPIRATORY,42,129,Abbott,200mg,tablet,true
emizer syrup,emizer,Treatment of Nausea,GASTRO,159,100,Alkem,500mg,syrup,true
erzon sb 1000mg/500mg injection,erzon,Treatment of Bacterial infections,ANTI,102,307,Zydus,1000mg,capsule,false
enlacard 5mg tablet,enlacard,Treatment of Hypertension (high blood pressure),CARDIAC,183,471,Sun Pharma,5mg,injection,false
elticef 200mg tablet,elticef,Treatment of Bacterial infections,ANTI,197,104,Mankind,200mg,tablet,false
epilox 250mg/250mg injection,epilox,Treatment of Bacterial infections,ANTI,55,136,Sun Pharma,250mg,tablet,true
etidale 0.5mg tablet md,etidale,Treatment of Short term anxiety,NEURO,91,489,Alkem,5mg,syrup,true
emepan d 30mg/40mg capsule sr,emepan,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,71,338,Zydus,30mg,injection,true
elone m syrup,elone,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,112,176,Abbott,250mg,syrup,true
ecob p 500mcg/75mg tablet,ecob,Treatment of Neuropathic pain,NEURO,23,76,Abbott,75mg,capsule,false
evorfab 40mg tablet,evorfab,Treatment of Gout,PAIN,162,156,Zydus,40mg,capsule,false
estacef 100 dt tablet,estacef,Treatment of Bacterial infections,ANTI,110,90,Dr Reddy,200mg,tablet,false
esmog 40mg tablet,esmog,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,102,204,Abbott,40mg,tablet,false
ecoxibt th 60mg/4mg tablet,ecoxibt,Treatment of Pain due to muscle spasm,PAIN,83,479,Sun Pharma,60mg,injection,true
ecoxim 50mg dry syrup,ecoxim,Treatment of Bacterial infections,ANTI,134,395,Torrent,50mg,tablet,false
emrab 20mg tablet,emrab,Gastroesophageal reflux disease (Acid reflux),GASTRO,129,428,Torrent,20mg,tablet,false
etozing 90mg tablet,etozing,Pain relief,PAIN,159,52,Zydus,90mg,injection,true
etorgo 60mg tablet,etorgo,Pain relief,PAIN,155,437,Alkem,60mg,tablet,true
erlotirel 100mg tablet,erlotirel,Non-small cell lung cancer,ANTI,173,356,Sun Pharma,100mg,tablet,false
etixo 90 tablet,etixo,Pain relief,PAIN,121,124,Abbott,250mg,tablet,true
es doce 20mg injection,es,Breast cancer,ANTI,74,105,Zydus,20mg,injection,true
eltrax s 500mg/250mg injection,eltrax,Bacterial infections,ANTI,63,424,Dr Reddy,500mg,injection,false
extragesic 37.5mg/375mg tablet,extragesic,Moderate to severe pain,PAIN,154,344,Dr Reddy,5mg,capsule,false
eurox 150mg tablet,eurox,Treatment of Bacterial infections,ANTI,21,460,Alkem,150mg,syrup,true
etahist 8mg tablet,etahist,Treatment of Meniere's disease,NEURO,155,309,Sun Pharma,8mg,tablet,false
eviflox 200 tablet,eviflox,Treatment of Bacterial infections,ANTI,140,458,Torrent,500mg,capsule,true
ezycain gel mango sugar free,ezycain,Acidity,GASTRO,48,82,Sun Pharma,100mg,capsule,true
etorvas 40mg tablet,etorvas,High cholesterol,CARDIAC,99,339,Abbott,40mg,syrup,false
exclusiv dry syrup,exclusiv,Treatment of Resistance Tuberculosis (TB),ANTI,115,60,Torrent,250mg,capsule,false
esgiflux d 30mg/20mg capsule sr,esgiflux,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,73,473,Zydus,30mg,tablet,true
etoroot 90 tablet,etoroot,Pain relief,PAIN,198,140,Zydus,500mg,injection,true
etidale 0.25mg tablet md,etidale,Treatment of Short term anxiety,NEURO,65,222,Mankind,25mg,tablet,false
esmomax 40mg injection,esmomax,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,88,105,Cipla,40mg,syrup,false
eutor 90mg tablet,eutor,Pain relief,PAIN,37,386,Zydus,90mg,injection,false
euclar dry syrup,euclar,Treatment of Bacterial infections,ANTI,137,206,Torrent,650mg,tablet,true
ellpara 650 tablet,ellpara,Pain relief,PAIN,200,151,Torrent,200mg,tablet,true
effipride m 1mg/500mg tablet pr,effipride,Treatment of Type 2 diabetes mellitus,ANTI,73,82,Abbott,1mg,capsule,true
engenac sp 50mg/325mg/10mg tablet,engenac,Pain relief,PAIN,162,191,Dr Reddy,50mg,syrup,false
etortho t 60mg/4mg tablet,etortho,Treatment of Pain due to muscle spasm,PAIN,145,204,Alkem,60mg,capsule,false
expod 25mg oral drops,expod,Treatment of Bacterial infections,ANTI,99,335,Zydus,25mg,tablet,false
etohis 90mg tablet,etohis,Pain relief,PAIN,200,263,Lupin,90mg,syrup,true
elfix o dry syrup,elfix,Treatment of Typhoid fever,ANTI,51,391,Alkem,250mg,injection,false
etoxful-th tablet,etoxful-th,Treatment of Pain due to muscle spasm,PAIN,54,355,Abbott,250mg,tablet,false
ecef sb 1000mg/500mg injection,ecef,Treatment of Bacterial infections,ANTI,188,174,Lupin,1000mg,syrup,true
exostat 40mg tablet,exostat,Treatment of Gout,PAIN,63,321,Dr Reddy,40mg,capsule,false
elebact 100mg tablet dt,elebact,Treatment of Bacterial infections,ANTI,137,400,Dr Reddy,100mg,tablet,false
eurocid d 10mg/20mg capsule,eurocid,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,170,470,Mankind,10mg,capsule,true
emonac p oral suspension,emonac,Treatment of Fever,PAIN,92,419,Dr Reddy,250mg,tablet,false
edicord 1000 injection,edicord,Treatment of Rheumatic disorder,HORMONES,128,477,Torrent,500mg,capsule,true
elspas-plus tablet,elspas-plus,Treatment of Abdominal pain,GASTRO,114,389,Zydus,500mg,syrup,true
eezole 400mg tablet,eezole,Treatment of Parasitic infections,ANTI,88,339,Sun Pharma,400mg,capsule,false
eepod dry syrup,eepod,Treatment of Bacterial infections,ANTI,91,427,Abbott,500mg,injection,true
eerab d 10mg/20mg tablet,eerab,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,54,120,Torrent,10mg,capsule,true
elehist 16mg tablet,elehist,Treatment of Meniere's disease,NEURO,42,235,Dr Reddy,16mg,syrup,true
elbogesic p 60mg/325mg tablet,elbogesic,Pain relief,PAIN,197,53,Dr Reddy,60mg,injection,false
eecoxib 90mg tablet,eecoxib,Pain relief,PAIN,188,166,Dr Reddy,90mg,injection,false
ethaconz-t tablet,ethaconz-t,Heavy menstrual bleeding,BLOOD,30,185,Cipla,250mg,syrup,false
elmoxy-cv dry syrup,elmoxy-cv,Treatment of Resistance Tuberculosis (TB),ANTI,64,454,Mankind,500mg,tablet,false
evezor 500 tablet,evezor,Treatment of Bacterial infections,ANTI,69,381,Cipla,200mg,injection,true
elwirab d 10mg/20mg tablet,elwirab,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,118,500,Alkem,10mg,tablet,true
eonem 500mg injection,eonem,Severe bacterial infections,ANTI,137,186,Alkem,500mg,tablet,false
elamer 800mg tablet,elamer,High phosphate levels in blood,OTHERS,25,483,Zydus,800mg,injection,false
exilam beta tablet,exilam,Treatment of Anxiety disorder,NEURO,117,165,Zydus,100mg,tablet,false
extrum cv 200mg/125mg tablet,extrum,Treatment of Respiratory tract infection,ANTI,113,150,Lupin,200mg,syrup,true
ecogat bcd 400mg tablet,ecogat,Bacterial infections,GASTRO,125,364,Mankind,400mg,injection,true
embulide plus 50 mg/125 mg syrup,embulide,Pain relief,PAIN,47,160,Zydus,50 mg,capsule,false
