name,genericName,description,category,price,stockQuantity,manufacturer,dosage,form,prescriptionRequired
klotree 1% cream,klotree,Treatment of Fungal skin infections,DERMA,143,221,Dr Reddy,250mg,syrup,true
ketobenz cream,ketobenz,Fungal skin infections,DERMA,153,358,Abbott,250mg,injection,false
ketosel shampoo,ketosel,Treatment of Dandruff,DERMA,116,263,Mankind,250mg,tablet,false
kufcol d syrup,kufcol,Treatment of Dry cough,RESPIRATORY,32,323,Dr Reddy,250mg,tablet,true
koldeen tablet,koldeen,Treatment of Common cold,RESPIRATORY,69,219,Zydus,650mg,capsule,false
kolderon syrup,kolderon,Treatment of Common cold,RESPIRATORY,39,390,Dr Reddy,100mg,syrup,true
kefix forte 200mg tablet,kefix,Treatment of Bacterial infections,ANTI,184,442,Alkem,200mg,syrup,false
kyor 200mg/200mcg kit,kyor,Medical abortion,GYNAECOLOGICAL,180,449,Lupin,200mg,capsule,false
kifen-sp tablet,kifen-sp,Pain relief,PAIN,72,427,Cipla,650mg,injection,true
kosliv 300 tablet,kosliv,Treatment of Primary biliary cirrhosis,GASTRO,182,328,Alkem,650mg,syrup,false
koldonil-n tablet,koldonil-n,Treatment of Common cold,RESPIRATORY,150,229,Alkem,250mg,syrup,false
ketozig 200mg tablet,ketozig,Fungal infections,OPHTHAL,69,380,Lupin,200mg,tablet,true
ketoskin cream,ketoskin,Fungal skin infections,DERMA,163,233,Cipla,100mg,tablet,true
keralyte s ointment,keralyte,Treatment of Eczema,DERMA,141,357,Sun Pharma,500mg,tablet,false
klosoft cream,klosoft,Treatment of Allergic skin conditions,DERMA,124,161,Sun Pharma,200mg,capsule,true
kyodox forte 20mg/20mg/5mg tablet,kyodox,Treatment of Nausea and vomiting in pregnancy,GASTRO,21,448,Cipla,20mg,syrup,false
ketoriv 10mg tablet,ketoriv,Pain relief,OPHTHAL,144,309,Abbott,10mg,capsule,true
kiopan 40 tablet,kiopan,Treatment of Heartburn,GASTRO,120,103,Sun Pharma,650mg,injection,false
ketoraz 200mg tablet,ketoraz,Fungal infections,OPHTHAL,89,204,Dr Reddy,200mg,injection,true
kozin 5mg tablet,kozin,Treatment of Allergic conditions,RESPIRATORY,175,426,Mankind,5mg,syrup,true
ketocool 2% soap,ketocool,Fungal skin infections,DERMA,43,410,Zydus,100mg,capsule,true
koolscab 5% lotion,koolscab,Scabies,DERMA,70,68,Alkem,650mg,injection,true
kfusi 2% ointment,kfusi,Treatment of Bacterial skin infections,DERMA,174,61,Sun Pharma,650mg,capsule,true
klosoft n cream,klosoft,Treatment of Bacterial skin infections,DERMA,184,217,Zydus,250mg,syrup,false
kozing tablet,kozing,Treatment of Neuropathic pain,NEURO,200,305,Lupin,500mg,capsule,false
kingmont l 5mg/10mg tablet,kingmont,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,162,454,Zydus,5mg,syrup,true
kinax p 0.25mg/20mg tablet,kinax,Anxiety disorder,NEURO,46,175,Torrent,25mg,injection,false
ketolen 200mg tablet,ketolen,Fungal infections,OPHTHAL,176,371,Abbott,200mg,tablet,false
korandil iv 48mg injection,korandil,Treatment of Angina (heart-related chest pain),CARDIAC,117,425,Mankind,48mg,capsule,false
krocef 500 tablet,krocef,Treatment of Bacterial infections,ANTI,181,398,Abbott,100mg,injection,false
kace 100mg/500mg tablet,kace,Pain relief,PAIN,86,226,Zydus,100mg,syrup,true
kancin 500mg injection,kancin,Bacterial infections,ANTI,58,366,Abbott,500mg,capsule,true
kyrambol m1 tablet,kyrambol,Treatment of Type 2 diabetes mellitus,ANTI,25,450,Zydus,500mg,syrup,false
kofimed-ls syrup,kofimed-ls,Treatment of Cough with mucus,RESPIRATORY,159,184,Alkem,100mg,injection,true
kindercin-f eye drop,kindercin-f,Treatment of Bacterial eye infections,OPHTHAL,70,350,Torrent,500mg,syrup,false
kanzine-m tablet,kanzine-m,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,66,197,Dr Reddy,500mg,injection,true
kmylen nt 75mg/10mg/1500mcg tablet,kmylen,Treatment of Neuropathic pain,NEURO,119,93,Torrent,75mg,capsule,false
kastclav 500mg tablet,kastclav,Treatment of Bacterial infections,ANTI,68,485,Torrent,500mg,tablet,true
kexi lb 200mg tablet,kexi,Bacterial infections,ANTI,114,146,Alkem,200mg,capsule,false
kavam 625 tablet,kavam,Treatment of Bacterial infections,ANTI,26,340,Torrent,100mg,tablet,false
ketopz powder,ketopz,Fungal infections,OPHTHAL,81,237,Dr Reddy,100mg,injection,true
keptil 100mg tablet,keptil,Treatment of Bacterial infections,ANTI,164,215,Lupin,100mg,capsule,true
krisp 2mg tablet,krisp,Treatment of Schizophrenia,NEURO,92,470,Dr Reddy,2mg,tablet,false
k-flox-mz oral suspension,k-flox-mz,Treatment of Bacterial & parasitic infections,GASTRO,58,457,Mankind,250mg,syrup,true
klariday oral suspension,klariday,Treatment of Bacterial infections,ANTI,152,336,Abbott,500mg,injection,false
koffset dx syrup sugar free,koffset,Treatment of Dry cough,RESPIRATORY,110,314,Dr Reddy,250mg,injection,false
ketovas soap,ketovas,Fungal skin infections,DERMA,102,247,Cipla,100mg,injection,false
kolac eye drop,kolac,Post-operative eye pain and inflammation,OPHTHAL,117,243,Mankind,250mg,syrup,true
kool rl 75mg/20mg capsule,kool,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,169,207,Alkem,75mg,capsule,false
kinal 200mg tablet,kinal,Fungal infections,OPHTHAL,98,483,Mankind,200mg,capsule,true
ketoya 2% cream,ketoya,Fungal skin infections,DERMA,191,334,Dr Reddy,250mg,syrup,false
keftra 500mg injection,keftra,Treatment of Bacterial infections,ANTI,25,124,Zydus,500mg,tablet,false
ketanov eye drop,ketanov,Post-operative eye pain and inflammation,OPHTHAL,125,158,Cipla,500mg,capsule,true
kflow oz 200mg/500mg tablet,kflow,Treatment of Bacterial & parasitic infections,GASTRO,79,92,Abbott,200mg,syrup,true
kaetrol tablet,kaetrol,Pain relief,OPHTHAL,108,415,Abbott,100mg,injection,true
ketonof tablet,ketonof,Fungal infections,OPHTHAL,118,290,Sun Pharma,100mg,injection,false
ketimix zpto shampoo,ketimix,Treatment of Dandruff,DERMA,45,139,Dr Reddy,200mg,injection,false
keloc-az lotion,keloc-az,Treatment of Fungal skin infections,DERMA,158,240,Cipla,650mg,syrup,true
ketosav 1% soap,ketosav,Treatment of Fungal skin infections,DERMA,62,408,Cipla,100mg,capsule,true
kuvadex 20mg tablet,kuvadex,Vitiligo,DERMA,54,298,Torrent,20mg,syrup,false
koxma syrup,koxma,Dry cough,RESPIRATORY,144,162,Dr Reddy,250mg,injection,true
k par suspension,k,Pain relief,PAIN,37,190,Torrent,650mg,injection,true
ketox 2% shampoo,ketox,Treatment of Fungal infections,OPHTHAL,32,483,Dr Reddy,250mg,injection,true
ketsenz eye drop,ketsenz,Post-operative eye pain and inflammation,OPHTHAL,59,496,Sun Pharma,100mg,injection,true
kyocet-lm suspension,kyocet-lm,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,122,467,Dr Reddy,200mg,tablet,true
kuftan d syrup,kuftan,Dry cough,RESPIRATORY,182,82,Mankind,200mg,injection,true
kospar-mds oral suspension,kospar-mds,Pain relief,PAIN,66,346,Zydus,250mg,injection,true
kofzime ls syrup,kofzime,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,158,72,Zydus,650mg,syrup,false
keter o eye drop,keter,Treatment of Allergic conjunctivitis,OPHTHAL,35,349,Dr Reddy,100mg,injection,false
kryptocyp syrup sugar free,kryptocyp,Appetite stimulant,VITAMINS,137,328,Zydus,250mg,capsule,false
kenamore 40mg injection,kenamore,Severe allergic reactions,DERMA,184,89,Cipla,40mg,injection,false
keygraf 2 capsule,keygraf,Prevention of organ rejection in transplant patients,ANTI,125,339,Dr Reddy,650mg,capsule,true
kenaz 2% soap,kenaz,Fungal skin infections,DERMA,136,379,Zydus,100mg,capsule,true
klog 40mg injection,klog,Treatment of Bleeding,BLOOD,67,167,Torrent,40mg,capsule,true
kemoram 5mg tablet,kemoram,Treatment of Hypertension (high blood pressure),CARDIAC,144,424,Alkem,5mg,syrup,true
kidcet syrup,kidcet,Treatment of Allergic conditions,RESPIRATORY,128,490,Zydus,200mg,tablet,false
kefloxin 500mg capsule,kefloxin,Treatment of Bacterial infections,ANTI,185,356,Dr Reddy,500mg,injection,true
ketoset 2% soap,ketoset,Fungal skin infections,DERMA,89,290,Mankind,200mg,capsule,true
ketosam 10mg tablet dt,ketosam,Pain relief,OPHTHAL,180,280,Mankind,10mg,injection,true
ketolice tablet,ketolice,Pain due to muscle spasm,PAIN,47,317,Lupin,650mg,injection,true
ketocure 2% cream,ketocure,Fungal skin infections,DERMA,59,89,Abbott,200mg,syrup,true
kefprox xp injection,kefprox,Bacterial infections,ANTI,22,497,Cipla,500mg,tablet,false
kudzu plus 100 mg/500 mg/15 mg tablet,kudzu,Pain relief,PAIN,181,92,Abbott,100 mg,tablet,false
kycetam 500mg tablet,kycetam,Treatment of Epilepsy/Seizures,NEURO,62,171,Zydus,500mg,injection,true
kricure-l cream,kricure-l,Treatment of Fungal skin infections,DERMA,126,398,Abbott,200mg,capsule,true
ketarich shampoo,ketarich,Treatment of Dandruff,DERMA,40,324,Dr Reddy,650mg,injection,false
ketsia injection,ketsia,General Anaesthesia,PAIN,117,84,Mankind,200mg,tablet,false
kosgesic t 60mg/4mg tablet,kosgesic,Treatment of Pain due to muscle spasm,PAIN,78,301,Alkem,60mg,capsule,true
kmin 50mg injection,kmin,General Anaesthesia,PAIN,186,278,Abbott,50mg,capsule,false
kola 7.5mg tablet,kola,Treatment of Schizophrenia,NEURO,185,438,Sun Pharma,5mg,capsule,false
kilbac 4000 mg/500 mg injection,kilbac,Bacterial infections,ANTI,153,436,Torrent,4000 mg,tablet,false
kyzacort 6mg tablet,kyzacort,Treatment of Inflammatory conditions,HORMONES,159,416,Torrent,6mg,injection,true
kymolol 50 tablet er,kymolol,Treatment of Hypertension (high blood pressure),CARDIAC,167,147,Cipla,250mg,capsule,true
kenspas-m tablet,kenspas-m,Treatment of Abdominal pain,GASTRO,125,297,Mankind,500mg,capsule,true
kazmith forte injection,kazmith,Nutritional deficiencies,VITAMINS,53,253,Dr Reddy,650mg,capsule,false
kvert d 15mg/20mg tablet,kvert,Vertigo,GASTRO,51,419,Alkem,15mg,capsule,false
keren 250mg tablet,keren,Treatment of Malaria,OPHTHAL,45,419,Cipla,250mg,injection,true
kividol 1.5mg tablet,kividol,Schizophrenia,NEURO,110,486,Dr Reddy,5mg,injection,true
koflink dm syrup,koflink,Treatment of Dry cough,RESPIRATORY,117,336,Zydus,650mg,tablet,true
kenimix sbr powder,kenimix,Diarrhea,GASTRO,187,422,Cipla,250mg,injection,false
kuzet 1miu injection,kuzet,Severe bacterial infections,GASTRO,126,244,Alkem,250mg,injection,true
kaytus-ls syrup,kaytus-ls,Asthma,RESPIRATORY,99,499,Sun Pharma,250mg,syrup,true
komlinz 600mg tablet,komlinz,Treatment of Severe bacterial infections,ANTI,187,400,Mankind,600mg,capsule,false
kion 2mg oral drops,kion,Treatment of Nausea,GASTRO,79,459,Alkem,2mg,tablet,false
kufsafe-ls syrup,kufsafe-ls,Treatment of Cough with mucus,RESPIRATORY,199,444,Alkem,500mg,syrup,false
kesropred 4mg tablet,kesropred,Treatment of Rheumatic disorder,HORMONES,86,297,Cipla,4mg,tablet,true
keemox 250mg tablet,keemox,Treatment of Bacterial infections,ANTI,141,148,Cipla,250mg,syrup,true
kipinex 500mg/500mg injection,kipinex,Treatment of Bacterial infections,ANTI,182,347,Lupin,500mg,injection,true
ketoday soap,ketoday,Fungal skin infections,DERMA,46,473,Zydus,250mg,tablet,true
kriflox 200mg tablet,kriflox,Treatment of Bacterial infections,ANTI,148,206,Sun Pharma,200mg,capsule,true
kodac s tablet,kodac,Pain relief,PAIN,73,58,Dr Reddy,250mg,tablet,false
kefmax syrup,kefmax,Treatment of Bacterial infections,ANTI,85,64,Zydus,200mg,capsule,false
kriscoff dx syrup,kriscoff,Treatment of Dry cough,RESPIRATORY,123,237,Torrent,100mg,tablet,true
kuffrest ls syrup,kuffrest,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,172,283,Lupin,100mg,injection,true
kryptopan-dsr capsule,kryptopan-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,169,410,Torrent,100mg,tablet,false
ketax  cream,ketax,Fungal skin infections,DERMA,45,350,Dr Reddy,100mg,capsule,false
kufstar-x syrup,kufstar-x,Treatment of Cough,RESPIRATORY,116,439,Lupin,200mg,capsule,false
keyzol cream,keyzol,Fungal skin infections,DERMA,163,108,Lupin,250mg,capsule,false
kitcure 2% cream,kitcure,Fungal skin infections,DERMA,104,167,Sun Pharma,500mg,syrup,false
kriptan m 500mg/20mg tablet sr,kriptan,Treatment of Type 2 diabetes mellitus,ANTI,194,174,Mankind,500mg,injection,true
kairos-d tablet,kairos-d,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,31,286,Mankind,250mg,syrup,true
kastclav cv 250mg/125mg tablet,kastclav,Treatment of Bacterial infections,ANTI,96,379,Lupin,250mg,syrup,true
kemcid oral suspension,kemcid,Treatment of Acidity,GASTRO,141,173,Torrent,200mg,syrup,true
k cefo 250mg tablet,k,Treatment of Bacterial infections,ANTI,70,310,Sun Pharma,250mg,syrup,false
kufnil-d syrup,kufnil-d,Treatment of Cough,RESPIRATORY,45,363,Zydus,100mg,injection,true
ketzol 2% shampoo,ketzol,Treatment of Fungal infections,OPHTHAL,114,262,Mankind,500mg,injection,false
kenacet-m tablet,kenacet-m,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,115,289,Cipla,200mg,tablet,false
kuffnix-dx syrup,kuffnix-dx,Treatment of Dry cough,RESPIRATORY,87,476,Torrent,500mg,tablet,true
kpod-cv 325 tablet,kpod-cv,Treatment of Respiratory tract infection,ANTI,146,417,Sun Pharma,200mg,capsule,false
kivokast l kid tablet,kivokast,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,31,458,Torrent,100mg,capsule,false
ketor 200mg tablet,ketor,Treatment of Rheumatoid arthritis,PAIN,153,286,Alkem,200mg,syrup,true
kaifluk 150mg tablet,kaifluk,Treatment of Fungal infections,ANTI,41,415,Zydus,150mg,capsule,false
kecet syrup,kecet,Treatment of Allergic conditions,RESPIRATORY,21,484,Alkem,100mg,capsule,true
kepdox cv 200mg/125mg tablet,kepdox,Treatment of Respiratory tract infection,ANTI,198,74,Torrent,200mg,injection,true
ketocad 10mg tablet,ketocad,Pain relief,OPHTHAL,108,242,Cipla,10mg,syrup,true
ketocross cream,ketocross,Fungal skin infections,DERMA,143,65,Cipla,250mg,syrup,false
kainoxy 625 lb tablet,kainoxy,Bacterial infections,ANTI,172,491,Cipla,200mg,tablet,true
kaiclav 500mg/125mg tablet,kaiclav,Treatment of Bacterial infections,ANTI,90,411,Cipla,500mg,syrup,true
ketokey 2% soap,ketokey,Fungal skin infections,DERMA,34,211,Sun Pharma,100mg,syrup,true
kineto n 100mg/10mg tablet,kineto,Pain relief,PAIN,58,76,Alkem,100mg,syrup,true
kofcube-dx syrup sugar free,kofcube-dx,Treatment of Dry cough,RESPIRATORY,85,67,Zydus,200mg,injection,false
klyocin 500mg injection,klyocin,Treatment of Bacterial infections,ANTI,156,305,Cipla,500mg,syrup,false
kdox 200mg tablet,kdox,Treatment of Bacterial infections,ANTI,163,260,Lupin,200mg,capsule,true
kinex 5mg tablet,kinex,Pain relief,PAIN,93,220,Zydus,5mg,syrup,false
ketoderv shampoo,ketoderv,Treatment of Fungal infections,OPHTHAL,97,212,Mankind,500mg,injection,true
kainotel 3d 40mg/5mg/12.5mg tablet,kainotel,Hypertension (high blood pressure),CARDIAC,26,409,Lupin,40mg,syrup,true
kryporab 20mg tablet,kryporab,Gastroesophageal reflux disease (Acid reflux),GASTRO,54,455,Cipla,20mg,capsule,true
klowin 0.5mg tablet md,klowin,Treatment of Anxiety disorder,NEURO,116,166,Mankind,5mg,capsule,true
k rbd 30mg/20mg capsule,k,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,46,239,Alkem,30mg,capsule,true
k-muce ointment,k-muce,Treatment of Bacterial skin infections,DERMA,164,349,Cipla,500mg,capsule,true
kuferex blue syrup,kuferex,Treatment of Cough with mucus,RESPIRATORY,107,284,Lupin,650mg,syrup,true
ketzol tablet,ketzol,Fungal infections,OPHTHAL,193,203,Torrent,650mg,injection,true
kineflex-one injection,kineflex-one,Osteoarthritis,PAIN,77,99,Abbott,200mg,injection,false
k-fen 0.5 eye drop,k-fen,Prevention of Asthma,OPHTHAL,183,359,Zydus,650mg,syrup,true
kaftum 500mg tablet,kaftum,Treatment of Bacterial infections,ANTI,161,414,Lupin,500mg,tablet,true
kar-b 20mg tablet er,kar-b,Treatment of Hypertension (high blood pressure),CARDIAC,144,448,Torrent,20mg,tablet,false
ketozit 2% cream,ketozit,Fungal skin infections,DERMA,90,117,Cipla,650mg,syrup,false
kenaz 100mg/325mg tablet,kenaz,Pain relief,PAIN,152,127,Zydus,100mg,injection,true
kimid 2% cream,kimid,Fungal skin infections,DERMA,112,391,Zydus,500mg,syrup,true
kvpod 200mg tablet,kvpod,Treatment of Bacterial infections,ANTI,193,293,Alkem,200mg,capsule,false
ketoset shampoo,ketoset,Treatment of Dandruff,DERMA,148,485,Mankind,200mg,injection,false
kanfit-o syrup,kanfit-o,Treatment of Acidity,GASTRO,55,487,Lupin,100mg,tablet,false
kuff q la syrup,kuff,Cough with mucus,RESPIRATORY,176,286,Mankind,200mg,tablet,true
kaziflur eye drop,kaziflur,Treatment of Post-operative eye pain and inflammation,OPHTHAL,69,374,Torrent,100mg,syrup,true
k ocin eye drop,k,Treatment of Eye infection,OPHTHAL,27,371,Dr Reddy,250mg,capsule,true
kd clav 500mg/125mg tablet,kd,Treatment of Bacterial infections,ANTI,42,140,Torrent,500mg,syrup,false
kentran mf 500mg/250mg tablet,kentran,Treatment of Heavy menstrual bleeding,BLOOD,42,217,Zydus,500mg,syrup,false
kezole soap,kezole,Fungal skin infections,DERMA,29,98,Alkem,100mg,tablet,false
ketocon m eye drop,ketocon,Treatment of Bacterial eye infections,OPHTHAL,136,491,Abbott,200mg,tablet,false
ketozac 2% shampoo,ketozac,Treatment of Fungal infections,OPHTHAL,20,417,Abbott,100mg,syrup,false
kcid o oral suspension,kcid,Treatment of Acidity,GASTRO,166,124,Alkem,200mg,capsule,true
ketmed 200mg tablet,ketmed,Fungal infections,OPHTHAL,169,287,Dr Reddy,200mg,tablet,false
kidivent-ls-p syrup,kidivent-ls-p,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,127,396,Cipla,100mg,injection,false
karplat 150mg injection,karplat,Ovarian cancer,ANTI,187,450,Torrent,150mg,injection,false
kotrazol 200mg capsule,kotrazol,Treatment of Fungal infections,OPHTHAL,112,252,Sun Pharma,200mg,injection,false
kinac sp 100mg/325mg/15mg tablet,kinac,Pain relief,PAIN,107,265,Lupin,100mg,capsule,false
kaisyp dx syrup,kaisyp,Treatment of Dry cough,RESPIRATORY,45,499,Mankind,100mg,syrup,false
kosdine am ointment,kosdine,Managing Wound infection,DERMA,125,53,Torrent,100mg,tablet,true
kufquit ls syrup,kufquit,Treatment of Cough with mucus,RESPIRATORY,62,267,Dr Reddy,500mg,injection,false
kilache sp tablet,kilache,Pain relief,PAIN,26,333,Cipla,500mg,injection,true
kofover d jr syrup,kofover,Treatment of Dry cough,RESPIRATORY,164,376,Sun Pharma,250mg,injection,false
krisbro d syrup,krisbro,Treatment of Dry cough,RESPIRATORY,118,427,Abbott,200mg,syrup,false
ketogail 200mg tablet,ketogail,Fungal infections,OPHTHAL,26,299,Lupin,200mg,injection,true
k pan-d sr capsule,k,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,141,192,Zydus,500mg,tablet,true
ketoric 2% soap,ketoric,Fungal skin infections,DERMA,198,86,Dr Reddy,250mg,syrup,true
ketoskip tablet,ketoskip,Pain due to muscle spasm,PAIN,200,397,Lupin,100mg,syrup,true
ken-dsr capsule,ken-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,126,316,Mankind,500mg,capsule,false
ketomex th 50mg/4mg tablet,ketomex,Pain due to muscle spasm,PAIN,85,65,Cipla,50mg,tablet,true
ketolide 50mg injection,ketolide,General Anaesthesia,PAIN,197,491,Cipla,50mg,injection,true
kealverm 400mg tablet,kealverm,Treatment of Parasitic infections,ANTI,176,208,Mankind,400mg,tablet,true
kam 500mg injection,kam,Bacterial infections,OPHTHAL,82,329,Mankind,500mg,capsule,false
ketimix cream,ketimix,Fungal skin infections,DERMA,46,181,Dr Reddy,250mg,tablet,true
kobavin tablet,kobavin,Cognitive enhancer,VITAMINS,34,119,Dr Reddy,100mg,tablet,false
koolsore oral gel,koolsore,Treatment of Mouth ulcers,STOMATOLOGICALS,87,467,Lupin,200mg,injection,true
kastgest 300mg soft gelatin capsule,kastgest,Hormone replacement therapy,GYNAECOLOGICAL,94,69,Torrent,300mg,syrup,true
klat 250 mg/250 mg tablet,klat,Heavy menstrual bleeding,BLOOD,199,64,Lupin,250 mg,tablet,true
ktodin eye drop,ktodin,Treatment of Allergic conjunctivitis,OPHTHAL,50,404,Dr Reddy,250mg,tablet,false
koycal syrup,koycal,Cough,RESPIRATORY,78,300,Mankind,500mg,tablet,true
kofben syrup,kofben,Cough,RESPIRATORY,26,201,Cipla,650mg,syrup,false
kaydol 37.5mg/325mg tablet,kaydol,Moderate to severe pain,PAIN,82,345,Lupin,5mg,capsule,false
koxi 600mg tablet,koxi,Tuberculosis (TB),ANTI,115,249,Alkem,600mg,syrup,false
kairacort 6 tablet,kairacort,Treatment of Inflammatory conditions,HORMONES,115,257,Zydus,500mg,syrup,false
kefsta 100mg dry syrup,kefsta,Treatment of Bacterial infections,ANTI,180,114,Cipla,100mg,capsule,false
ketozox 2% cream,ketozox,Fungal skin infections,DERMA,67,286,Cipla,250mg,capsule,true
krisflu m 5mg/10mg tablet,krisflu,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,199,164,Sun Pharma,5mg,injection,true
ketoclenz shampoo,ketoclenz,Treatment of Fungal infections,OPHTHAL,196,242,Mankind,650mg,capsule,true
kapspas tablet,kapspas,Treatment of Abdominal pain,GASTRO,43,376,Lupin,100mg,capsule,false
ketoril cream,ketoril,Fungal skin infections,DERMA,73,433,Sun Pharma,250mg,injection,false
keedu ir 6mg/400mg tablet,keedu,Treatment of Worm infections,ANTI,160,134,Lupin,6mg,injection,true
kostic ac ear drop,kostic,Treatment of Ear infection,OTOLOGICALS,131,88,Zydus,650mg,capsule,false
kosfix-az tablet,kosfix-az,Bacterial infections,ANTI,121,465,Sun Pharma,500mg,injection,true
korogen-np tablet,korogen-np,Treatment of Neuropathic pain,NEURO,105,439,Zydus,500mg,tablet,true
ketzz 200 tablet,ketzz,Fungal infections,OPHTHAL,126,379,Alkem,250mg,capsule,true
krofix-cv 325 tablet,krofix-cv,Treatment of Bacterial infections,ANTI,30,345,Abbott,200mg,tablet,true
koffshri d syrup,koffshri,Treatment of Dry cough,RESPIRATORY,146,267,Sun Pharma,200mg,capsule,true
keycool d 30 mg/20 mg tablet,keycool,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,123,244,Torrent,30 mg,injection,false
kidon 8mg tablet,kidon,Treatment of Nausea,GASTRO,37,481,Zydus,8mg,injection,false
kinetal 20mg/1ml injection,kinetal,Peripheral vascular disease,CARDIAC,25,220,Dr Reddy,20mg,injection,false
ketalar 50mg/ml injection,ketalar,General Anaesthesia,PAIN,137,225,Cipla,50mg,injection,false
ketam 10mg injection,ketam,General Anaesthesia,PAIN,36,63,Sun Pharma,10mg,tablet,false
konzol-d 10mg/20mg tablet,konzol-d,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,68,300,Abbott,10mg,tablet,true
kefcef ds 100mg dry syrup,kefcef,Treatment of Bacterial infections,ANTI,150,457,Mankind,100mg,syrup,true
kufsafe-a syrup,kufsafe-a,Cough with mucus,RESPIRATORY,70,54,Zydus,500mg,tablet,false
kycomin g 300mg/500mcg tablet,kycomin,Treatment of Neuropathic pain,NEURO,51,160,Lupin,300mg,syrup,true
ketogud soap,ketogud,Fungal skin infections,DERMA,196,399,Dr Reddy,650mg,injection,false
ketolak soap,ketolak,Fungal skin infections,DERMA,52,461,Sun Pharma,250mg,tablet,true
kolimef-p tablet,kolimef-p,Pain relief,PAIN,43,113,Zydus,500mg,syrup,false
ketovex soap,ketovex,Fungal skin infections,DERMA,66,392,Lupin,500mg,tablet,true
keepcila 10mg tablet,keepcila,Treatment of Hypertension (high blood pressure),CARDIAC,42,86,Mankind,10mg,injection,false
ketopin soap,ketopin,Dandruff,DERMA,77,470,Lupin,100mg,syrup,false
kilake plus 100mg/325mg tablet,kilake,Pain relief,PAIN,53,404,Mankind,100mg,syrup,true
kufrid dmr tablet,kufrid,Dry cough,RESPIRATORY,175,113,Zydus,250mg,injection,true
kloryl m cream,kloryl,Treatment of Skin infections,DERMA,29,203,Lupin,200mg,syrup,false
ketopan cream,ketopan,Fungal skin infections,DERMA,53,457,Alkem,100mg,capsule,true
kamzi 500mg tablet,kamzi,Treatment of Bacterial infections,ANTI,130,206,Torrent,500mg,injection,true
kincef 500 tablet,kincef,Treatment of Bacterial infections,ANTI,37,349,Lupin,650mg,tablet,false
