name,genericName,description,category,price,stockQuantity,manufacturer,dosage,form,prescriptionRequired
atorva tablet,atorva,High cholesterol,CARDIAC,37,324,Zydus,200mg,capsule,false
asthakind-ls expectorant cola sugar free,asthakind-ls,Treatment of Cough with mucus,RESPIRATORY,54,102,Abbott,200mg,syrup,true
ascoril ls drops,ascoril,Acute Sore throat,RESPIRATORY,40,399,Sun Pharma,250mg,capsule,false
azmarda 50mg tablet,azmarda,Treatment of Heart failure,CARDIAC,150,205,Lupin,50mg,injection,true
amixide-h tablet,amixide-h,Treatment of Depression,NEURO,29,337,Zydus,500mg,syrup,false
ab-flo-n tablet,ab-flo-n,Treatment of Chronic obstructive pulmonary disease (COPD),RESPIRATORY,184,499,Torrent,500mg,capsule,false
af kit tablet,af,Treatment of Syndromic treatment of vaginal discharge,GYNAECOLOGICAL,68,450,Dr Reddy,500mg,tablet,false
amlokind 5 tablet,amlokind,Treatment of Hypertension (high blood pressure),CARDIAC,180,129,Mankind,100mg,syrup,true
amlong tablet,amlong,Treatment of Hypertension (high blood pressure),CARDIAC,33,96,Cipla,200mg,capsule,false
akt 4 kit,akt,Treatment of Tuberculosis (TB),ANTI,174,286,Dr Reddy,200mg,syrup,true
ascoril d junior cough syrup,ascoril,Treatment of Dry cough,RESPIRATORY,120,434,Torrent,500mg,tablet,false
amitone 10mg tablet,amitone,Treatment of Depression,NEURO,124,291,Abbott,10mg,syrup,false
aulin 100mg tablet,aulin,Pain relief,PAIN,129,126,Dr Reddy,100mg,capsule,false
amikacin sulphate 500mg injection,amikacin,Bacterial infections,OPHTHAL,197,216,Dr Reddy,500mg,injection,false
ambrodil-lx syrup,ambrodil-lx,Treatment of Cough with mucus,RESPIRATORY,142,75,Mankind,100mg,injection,false
aquasol a capsule,aquasol,Treatment of Vitamin A deficiency,VITAMINS,60,151,Torrent,200mg,tablet,true
ab phylline sr 200 tablet,ab,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,175,486,Zydus,200mg,capsule,true
azoran tablet,azoran,Prevention of organ rejection in transplant patients,ANTI,166,250,Mankind,200mg,injection,true
aztor 10 tablet,aztor,High cholesterol,CARDIAC,77,251,Sun Pharma,250mg,syrup,true
atorva 40 tablet,atorva,High cholesterol,CARDIAC,96,389,Zydus,500mg,capsule,false
azax 500 tablet,azax,Treatment of Bacterial infections,ANTI,69,407,Dr Reddy,500mg,tablet,true
alex syrup sugar free,alex,Treatment of Dry cough,RESPIRATORY,52,215,Zydus,650mg,tablet,true
anxit 0.5 tablet,anxit,Treatment of Anxiety,NEURO,186,232,Cipla,100mg,tablet,true
anxit 0.25mg tablet,anxit,Treatment of Anxiety,NEURO,143,110,Alkem,25mg,syrup,true
acitrom 2 tablet,acitrom,Treatment and prevention of Blood clots,CARDIAC,43,209,Cipla,500mg,capsule,false
angispan - tr 2.5mg capsule,angispan,Treatment of Angina (heart-related chest pain),CARDIAC,35,146,Zydus,5mg,syrup,false
azeflo nasal spray,azeflo,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,196,160,Dr Reddy,500mg,syrup,true
acemiz -mr tablet,acemiz,Treatment of Muscular pain,PAIN,152,414,Lupin,500mg,capsule,false
akurit 4 tablet,akurit,Treatment of Tuberculosis (TB),ANTI,184,461,Abbott,100mg,capsule,false
aerocort inhaler,aerocort,Asthma,RESPIRATORY,194,160,Lupin,100mg,syrup,false
adaferin gel,adaferin,Acne,DERMA,143,494,Zydus,500mg,injection,false
acivir 400 dt tablet,acivir,Herpes Simplex Virus Infections,ANTI,122,361,Lupin,100mg,injection,false
aptimust syrup,aptimust,Appetite stimulant,VITAMINS,101,281,Abbott,200mg,syrup,true
augmentin 1000 duo tablet,augmentin,Treatment of Bacterial infections,ANTI,191,69,Torrent,200mg,injection,false
ambrodil syrup,ambrodil,Treatment of Respiratory tract disorders associated with viscid mucus,RESPIRATORY,170,309,Cipla,250mg,syrup,false
acogut tablet,acogut,Treatment of Functional dyspepsia,GASTRO,60,406,Lupin,650mg,tablet,false
atarax drops,atarax,Treatment of Anxiety,RESPIRATORY,67,234,Abbott,500mg,tablet,true
amlip 5 tablet,amlip,Treatment of Hypertension (high blood pressure),CARDIAC,190,108,Lupin,200mg,tablet,false
antid 300mcg/ml injection,antid,Prevention of Infections,VACCINES,160,113,Mankind,200mg,capsule,false
alerid syrup,alerid,Treatment of Allergic conditions,RESPIRATORY,28,313,Dr Reddy,500mg,injection,false
aldactone 50 tablet,aldactone,Hypertension (high blood pressure),CARDIAC,86,405,Zydus,650mg,syrup,false
ampoxin 500 capsule,ampoxin,Treatment of Bacterial infections,ANTI,104,343,Mankind,250mg,syrup,false
azee 250 tablet,azee,Treatment of Bacterial infections,ANTI,73,288,Torrent,200mg,capsule,true
alerid tablet,alerid,Treatment of Allergic conditions,RESPIRATORY,44,400,Torrent,650mg,syrup,false
augmentin 375 tablet,augmentin,Treatment of Bacterial infections,ANTI,114,209,Cipla,250mg,syrup,false
acenac-p  tablet,acenac-p,Pain relief,PAIN,184,390,Mankind,650mg,capsule,true
acivir cream,acivir,Herpes labialis,DERMA,24,196,Torrent,500mg,tablet,false
ab-flo capsule,ab-flo,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,144,203,Alkem,500mg,capsule,false
ab phylline n tablet,ab,Treatment of Chronic obstructive pulmonary disease (COPD),RESPIRATORY,63,80,Sun Pharma,200mg,syrup,true
amifru 40 tablet,amifru,Treatment of Edema,CARDIAC,143,341,Abbott,250mg,syrup,true
avamys nasal spray,avamys,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,21,271,Sun Pharma,650mg,capsule,false
alkasol oral solution sugar free,alkasol,Treatment of Gout,UROLOGY,32,469,Dr Reddy,250mg,tablet,false
aciloc 300 tablet,aciloc,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,111,419,Mankind,500mg,syrup,true
aziderm 20% cream,aziderm,Treatment of Acne,DERMA,52,129,Cipla,200mg,injection,false
ace proxyvon tablet,ace,Pain relief,PAIN,106,204,Cipla,500mg,tablet,false
ano metrogyl cream,ano,Treatment of Anal fissure,CARDIAC,20,409,Alkem,650mg,injection,false
admenta 5 tablet,admenta,Alzheimer's disease,NEURO,55,477,Mankind,200mg,capsule,true
aceclo-mr tablet,aceclo-mr,Treatment of Muscular pain,PAIN,160,103,Cipla,650mg,syrup,true
alerid-d tablet,alerid-d,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,41,85,Cipla,650mg,syrup,false
acemiz-s tablet,acemiz-s,Pain relief,PAIN,137,232,Sun Pharma,650mg,tablet,false
allercet-dc tablet,allercet-dc,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,93,420,Zydus,250mg,syrup,true
aztolet  10 tablet,aztolet,Heart attack prevention and high cholesterol,CARDIAC,165,151,Sun Pharma,100mg,tablet,false
augmentin 1.2gm injection,augmentin,Treatment of Bacterial infections,ANTI,37,139,Torrent,250mg,tablet,true
ambrodil-plus rf syrup,ambrodil-plus,Common cold,RESPIRATORY,59,271,Sun Pharma,500mg,syrup,false
amlopres-at tablet,amlopres-at,Treatment of Hypertension (high blood pressure),CARDIAC,65,262,Abbott,650mg,tablet,true
ajaduo 25mg/5mg tablet,ajaduo,Treatment of Type 2 diabetes mellitus,ANTI,38,434,Cipla,25mg,injection,false
avanair 100 tablet,avanair,Erectile dysfunction,SEX,194,237,Torrent,250mg,syrup,false
acton-or tablet sr,acton-or,Pain relief,PAIN,186,490,Sun Pharma,500mg,capsule,false
aquazide 12.5 tablet,aquazide,Treatment of Hypertension (high blood pressure),CARDIAC,50,357,Lupin,100mg,syrup,true
alaspan am tablet,alaspan,Cough,RESPIRATORY,56,209,Sun Pharma,250mg,capsule,false
althrocin 250 tablet,althrocin,Treatment of Bacterial infections,ANTI,64,393,Abbott,200mg,syrup,false
azikem 500mg tablet,azikem,Treatment of Bacterial infections,ANTI,45,441,Zydus,500mg,injection,false
aldosmin 500mg tablet,aldosmin,Varicose veins,CARDIAC,34,292,Torrent,500mg,syrup,false
amlovas 5 tablet,amlovas,Treatment of Hypertension (high blood pressure),CARDIAC,126,478,Alkem,500mg,syrup,false
acitrom 1 tablet,acitrom,Treatment and prevention of Blood clots,CARDIAC,84,431,Abbott,650mg,syrup,true
af 150 tablet dt,af,Treatment of Fungal infections,ANTI,192,55,Zydus,100mg,injection,false
ascoril sf expectorant,ascoril,Treatment of Cough with mucus,RESPIRATORY,196,67,Zydus,500mg,syrup,false
amaryl m  1mg tablet pr,amaryl,Treatment of Type 2 diabetes mellitus,ANTI,59,479,Torrent,1mg,syrup,true
azithral xl 200 liquid,azithral,Treatment of Bacterial infections,ANTI,118,69,Abbott,650mg,syrup,true
af 400 tablet,af,Treatment of Fungal infections,ANTI,196,126,Zydus,200mg,syrup,false
amantrel tablet,amantrel,Parkinson's disease,ANTI,194,227,Dr Reddy,250mg,syrup,true
atorva 20 tablet,atorva,High cholesterol,CARDIAC,90,85,Torrent,250mg,injection,false
acenac-mr tablet,acenac-mr,Treatment of Muscular pain,PAIN,180,92,Dr Reddy,200mg,tablet,true
ambrolite-s expectorant,ambrolite-s,Cough,RESPIRATORY,119,356,Mankind,250mg,tablet,true
asthalin 4 tablet,asthalin,Treatment of Chronic obstructive pulmonary disease (COPD),RESPIRATORY,41,295,Abbott,100mg,syrup,true
abiways tablet,abiways,Treatment of Chronic obstructive pulmonary disease (COPD),RESPIRATORY,94,253,Lupin,500mg,injection,false
amaryl m  2mg tablet pr,amaryl,Treatment of Type 2 diabetes mellitus,ANTI,177,63,Mankind,2mg,injection,true
ampilox capsule,ampilox,Treatment of Bacterial infections,ANTI,115,162,Sun Pharma,100mg,capsule,false
adrenaline tartrate injection,adrenaline,Severe allergic reactions,CARDIAC,40,491,Cipla,650mg,tablet,false
acogut 300 er tablet,acogut,Treatment of Functional dyspepsia,GASTRO,103,315,Lupin,650mg,capsule,false
acuvin tablet,acuvin,Pain relief,PAIN,95,435,Dr Reddy,100mg,injection,false
ab-flo sr tablet,ab-flo,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,66,304,Mankind,200mg,syrup,false
air-m tablet,air-m,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,109,333,Cipla,250mg,tablet,true
atorlip-f tablet,atorlip-f,Treatment of High cholesterol,CARDIAC,116,322,Dr Reddy,650mg,syrup,false
advent forte 457mg syrup tangy orange,advent,Treatment of Resistant Tuberculosis (TB),ANTI,45,216,Lupin,457mg,tablet,true
amlodac 5 tablet,amlodac,Treatment of Hypertension (high blood pressure),CARDIAC,128,497,Alkem,500mg,injection,false
aztor 40 tablet,aztor,High cholesterol,CARDIAC,150,466,Abbott,650mg,injection,false
ascoril plus expectorant,ascoril,Treatment of Cough,RESPIRATORY,140,375,Cipla,100mg,tablet,false
alupent 10mg tablet,alupent,Treatment and prevention of Chronic obstructive pulmonary disease (COPD),RESPIRATORY,193,353,Mankind,10mg,injection,true
amlip at tablet,amlip,Treatment of Hypertension (high blood pressure),CARDIAC,103,449,Torrent,200mg,tablet,false
asthakind-p drops,asthakind-p,Treatment of Cough with mucus,RESPIRATORY,159,413,Sun Pharma,200mg,syrup,true
allegra nasal spray,allegra,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,72,200,Lupin,250mg,tablet,true
addnok 0.2mg tablet,addnok,Opioid (Morphine) dependence,NEURO,191,174,Mankind,2mg,capsule,true
aldosmin 1000mg tablet,aldosmin,Varicose veins,CARDIAC,101,390,Dr Reddy,1000mg,tablet,false
andre i-kul eye drop,andre,Treatment of Allergic eye disease,OPHTHAL,22,183,Zydus,100mg,injection,false
antiflu 75mg capsule,antiflu,Treatment of Influenza (flu),ANTI,193,418,Lupin,75mg,capsule,false
alerfix total tablet sr,alerfix,Treatment of Respiratory tract disorders associated with viscid mucus,RESPIRATORY,115,291,Mankind,200mg,tablet,true
alex-l cough syrup mango,alex-l,Treatment of Dry cough,RESPIRATORY,120,432,Zydus,100mg,syrup,true
atropine sulphate injection,atropine,Bradycardia,OPHTHAL,81,171,Zydus,650mg,tablet,true
aquaviron injection 1ml,aquaviron,Treatment of Male hypogonadism,SEX,127,73,Lupin,200mg,tablet,true
aciclovir 400 tablet,aciclovir,Herpes Simplex Virus Infections,ANTI,131,286,Zydus,250mg,capsule,false
alkof dx syrup,alkof,Treatment of Dry cough,RESPIRATORY,51,158,Alkem,100mg,injection,false
atm 500 tablet,atm,Treatment of Bacterial infections,ANTI,67,331,Abbott,250mg,syrup,false
assurans tablet,assurans,Treatment of Erectile dysfunction,SEX,115,119,Sun Pharma,100mg,syrup,false
ambrolite d syrup,ambrolite,Treatment of Dry cough,RESPIRATORY,98,352,Zydus,500mg,capsule,true
actrapid hm 100iu/ml penfill,actrapid,Diabetes,ANTI,147,348,Lupin,500mg,tablet,true
aten 50 tablet,aten,Treatment of Hypertension (high blood pressure),CARDIAC,117,309,Zydus,100mg,syrup,true
azmarda 100mg tablet,azmarda,Treatment of Heart failure,CARDIAC,190,50,Sun Pharma,100mg,capsule,false
asthalin ax syrup,asthalin,Treatment of Cough with mucus,RESPIRATORY,176,104,Lupin,650mg,tablet,false
alzolam 0.5mg tablet,alzolam,Treatment of Anxiety,NEURO,24,372,Dr Reddy,5mg,injection,true
a kare combipack,a,Medical abortion,GYNAECOLOGICAL,129,69,Abbott,500mg,tablet,true
ambulax tablet,ambulax,Anxiety disorder,NEURO,47,285,Lupin,200mg,syrup,true
amlovas-at tablet,amlovas-at,Treatment of Hypertension (high blood pressure),CARDIAC,200,190,Dr Reddy,650mg,syrup,true
asthakind-dx junior syrup cherry,asthakind-dx,Treatment of Dry cough,RESPIRATORY,87,398,Torrent,200mg,syrup,false
advent 228.5mg dry syrup,advent,Treatment of Resistant Tuberculosis (TB),ANTI,84,354,Mankind,5mg,injection,true
acivir 800 dt tablet,acivir,Herpes Simplex Virus Infections,ANTI,176,282,Alkem,100mg,syrup,false
alfusin tablet pr,alfusin,Treatment of Benign prostatic hyperplasia,UROLOGY,146,210,Lupin,250mg,injection,false
aziwok 500 tablet,aziwok,Treatment of Bacterial infections,ANTI,78,268,Zydus,500mg,syrup,true
alkacitral liquid,alkacitral,Treatment of Gout,UROLOGY,150,449,Zydus,200mg,capsule,false
almox-cv 625 tablet,almox-cv,Treatment of Bacterial infections,ANTI,35,94,Sun Pharma,100mg,injection,true
azithral 100 liquid,azithral,Treatment of Bacterial infections,ANTI,158,73,Sun Pharma,100mg,injection,false
azee 100mg dry syrup peppermint,azee,Treatment of Bacterial infections,ANTI,62,392,Sun Pharma,100mg,syrup,true
ace-proxyvon cr tablet,ace-proxyvon,Pain relief,PAIN,161,339,Torrent,650mg,syrup,true
ascoril c  syrup,ascoril,Dry cough,RESPIRATORY,160,482,Zydus,500mg,injection,true
aprezo 30mg tablet,aprezo,Plaque psoriasis,PAIN,179,497,Lupin,30mg,capsule,true
apidra 100iu cartridge,apidra,Diabetes,ANTI,197,224,Torrent,200mg,syrup,true
amlosafe 3d tablet,amlosafe,Hypertension (high blood pressure),CARDIAC,190,296,Dr Reddy,650mg,injection,false
andial 2mg tablet,andial,Diarrhea,GASTRO,161,213,Alkem,2mg,syrup,true
acenext p 100mg/325mg tablet,acenext,Pain relief,PAIN,172,428,Mankind,100mg,tablet,true
acnesol a nano gel,acnesol,Treatment of Acne,DERMA,106,169,Mankind,100mg,tablet,false
ascoril flu syrup,ascoril,Treatment of Common cold,RESPIRATORY,125,174,Torrent,250mg,tablet,true
asomex 2.5 tablet,asomex,Treatment of Hypertension (high blood pressure),CARDIAC,36,198,Cipla,200mg,syrup,true
angiplat 2.5 capsule tr,angiplat,Treatment of Angina (heart-related chest pain),CARDIAC,79,364,Alkem,100mg,capsule,true
alkof cofgel  tablet,alkof,Dry cough,RESPIRATORY,21,259,Alkem,500mg,capsule,true
azithral 250mg dt tablet,azithral,Treatment of Bacterial infections,ANTI,39,63,Mankind,250mg,injection,false
alzolam 0.25mg tablet,alzolam,Treatment of Anxiety,NEURO,85,248,Abbott,25mg,tablet,true
advent 625 tablet,advent,Treatment of Bacterial infections,ANTI,46,242,Mankind,100mg,injection,true
alsita m 50mg/500mg tablet,alsita,Treatment of Type 2 diabetes mellitus,ANTI,97,309,Alkem,50mg,capsule,false
axogurd-sr tablet,axogurd-sr,Treatment of Neuropathic pain,NEURO,64,162,Alkem,650mg,injection,false
azoflox uti tablet,azoflox,Treatment of Urinary tract infections (UTIs),ANTI,132,460,Abbott,100mg,syrup,false
azulix 2 mf tablet pr,azulix,Treatment of Type 2 diabetes mellitus,ANTI,92,470,Lupin,500mg,tablet,false
amaryl mv 2mg tablet sr,amaryl,Treatment of Type 2 diabetes mellitus,ANTI,200,165,Sun Pharma,2mg,capsule,false
azulix 1 mf tablet pr,azulix,Treatment of Type 2 diabetes mellitus,ANTI,121,451,Sun Pharma,200mg,tablet,false
aten 25 tablet,aten,Treatment of Hypertension (high blood pressure),CARDIAC,37,102,Mankind,100mg,tablet,true
azibact 500 tablet,azibact,Treatment of Bacterial infections,ANTI,36,61,Abbott,200mg,injection,false
amlopres tl tablet,amlopres,Treatment of Hypertension (high blood pressure),CARDIAC,31,247,Mankind,100mg,syrup,false
ambrolite syrup,ambrolite,Treatment of Respiratory tract disorders associated with viscid mucus,RESPIRATORY,178,482,Abbott,650mg,syrup,true
actapro tablet,actapro,Treatment of Functional dyspepsia,GASTRO,62,306,Torrent,100mg,injection,true
aztor 20 tablet,aztor,High cholesterol,CARDIAC,33,300,Dr Reddy,200mg,syrup,false
alkof syrup,alkof,Treatment of Cough with mucus,RESPIRATORY,169,318,Lupin,100mg,syrup,false
atorfit cv 10 capsule,atorfit,Heart attack prevention and high cholesterol,CARDIAC,125,453,Cipla,200mg,capsule,true
acnesol gel,acnesol,Treatment of Bacterial infections,ANTI,52,249,Alkem,200mg,capsule,true
amtas 5 tablet,amtas,Treatment of Hypertension (high blood pressure),CARDIAC,35,348,Dr Reddy,100mg,injection,true
alrgee 120mg tablet,alrgee,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,57,100,Dr Reddy,120mg,tablet,false
avil 50mg tablet,avil,Treatment of Allergic conditions,RESPIRATORY,150,53,Mankind,50mg,injection,true
arip mt 5 tablet,arip,Schizophrenia,NEURO,53,175,Mankind,100mg,syrup,false
alivher tablet,alivher,Treatment of Erectile dysfunction,SEX,138,127,Zydus,500mg,syrup,true
apdrops lp  eye drop bak free,apdrops,Treatment of Eye infection with inflammation,OPHTHAL,112,71,Dr Reddy,500mg,capsule,false
amrox-ls syrup,amrox-ls,Treatment of Cough with mucus,RESPIRATORY,136,290,Mankind,100mg,syrup,true
altonil 3mg tablet,altonil,Treatment of Insomnia,OTHERS,77,444,Lupin,3mg,syrup,true
allercet cold tablet,allercet,Treatment of Common cold,RESPIRATORY,75,408,Alkem,200mg,tablet,false
atorlip 10 tablet,atorlip,High cholesterol,CARDIAC,183,413,Abbott,500mg,syrup,false
admenta 10 tablet,admenta,Alzheimer's disease,NEURO,184,444,Cipla,650mg,tablet,true
amox 500mg capsule,amox,Treatment of Bacterial infections,ANTI,183,417,Zydus,500mg,syrup,false
asthalin respirator solution,asthalin,Treatment of Chronic obstructive pulmonary disease (COPD),RESPIRATORY,32,457,Dr Reddy,200mg,capsule,false
add tears lubricant eye drop,add,Treatment of Dry eyes,OPHTHAL,76,159,Abbott,200mg,injection,false
almox 250 capsule,almox,Treatment of Bacterial infections,ANTI,70,258,Lupin,250mg,syrup,true
aztor asp 75 capsule,aztor,Treatment of Prevention of heart attack and stroke,CARDIAC,107,130,Mankind,200mg,capsule,true
alkacip syrup,alkacip,Treatment of Gout,UROLOGY,28,190,Torrent,650mg,injection,false
arbitel-trio 50 tablet er,arbitel-trio,Hypertension (high blood pressure),CARDIAC,89,66,Cipla,500mg,injection,true
acivir 200 dt tablet,acivir,Herpes Simplex Virus Infections,ANTI,134,140,Alkem,100mg,injection,true
augmentin es oral suspension,augmentin,Treatment of Bacterial infections,ANTI,139,80,Abbott,200mg,tablet,true
amrolstar cream,amrolstar,Fungal nail infections,DERMA,95,411,Abbott,250mg,capsule,false
adalene nanogel gel,adalene,Treatment of Acne,DERMA,152,219,Alkem,100mg,syrup,true
apigat 2.5 tablet,apigat,Treatment and prevention of Blood clots,BLOOD,136,447,Zydus,250mg,tablet,false
aeromont-b tablet,aeromont-b,Treatment of Allergic conditions,RESPIRATORY,26,475,Zydus,100mg,capsule,true
amlopres 5 tablet,amlopres,Treatment of Hypertension (high blood pressure),CARDIAC,152,221,Mankind,500mg,syrup,false
abevia-n tablet,abevia-n,Treatment of Chronic obstructive pulmonary disease (COPD),RESPIRATORY,154,59,Sun Pharma,650mg,tablet,false
acamprol tablet,acamprol,Alcohol addiction,NEURO,127,146,Abbott,200mg,syrup,true
ancool  oral suspension sugar free,ancool,Acidity,GASTRO,120,145,Torrent,100mg,capsule,false
atormac cv10 capsule,atormac,Heart attack prevention and high cholesterol,CARDIAC,177,295,Alkem,500mg,tablet,true
apdrops pd eye drop,apdrops,Treatment of Bacterial infections,OPHTHAL,159,308,Torrent,100mg,syrup,false
amnurite  10 tablet sr,amnurite,Neuropathic pain,NEURO,179,240,Torrent,650mg,capsule,true
atonide gel,atonide,Skin conditions with inflammation & itching,DERMA,115,198,Sun Pharma,500mg,injection,true
