name,genericName,description,category,price,stockQuantity,manufacturer,dosage,form,prescriptionRequired
nimfenac-mr tablet,nimfenac-mr,Treatment of Muscular pain,PAIN,25,264,Sun Pharma,500mg,capsule,true
nimup 100mg/500mg tablet,nimup,Pain relief,PAIN,120,96,Lupin,100mg,syrup,false
nam p 50 mg/125 mg suspension,nam,Pain relief,PAIN,52,401,Abbott,50 mg,capsule,true
nicetamol 125mg/5ml suspension,nicetamol,Pain relief,PAIN,168,53,Abbott,125mg,capsule,false
nimlin syrup,nimlin,Pain relief,PAIN,50,365,Sun Pharma,100mg,injection,true
nirdine m ointment,nirdine,Treatment of Wound infection,DERMA,129,54,Dr Reddy,100mg,injection,true
nimus 100mg tablet,nimus,Pain relief,PAIN,190,381,Sun Pharma,100mg,capsule,true
nimeka plus 100 mg/500 mg suspension,nimeka,Pain relief,PAIN,166,220,Lupin,100 mg,capsule,false
nutam 1200mg tablet,nutam,Alzheimer's disease,NEURO,20,362,Abbott,1200mg,capsule,false
new airoml 1 mg/50 mg/0.5 mg liquid,new,Cough,RESPIRATORY,105,366,Zydus,1 mg,capsule,true
netsafe 10mg injection,netsafe,Bacterial infections,ANTI,45,235,Mankind,10mg,injection,true
novatax o 100mg tablet,novatax,Treatment of Bacterial infections,ANTI,176,292,Abbott,100mg,tablet,false
novodoxim 50mg syrup,novodoxim,Treatment of Bacterial infections,ANTI,170,66,Alkem,50mg,tablet,false
nimcox tablet,nimcox,Pain relief,PAIN,68,200,Sun Pharma,250mg,capsule,true
niolox 400mg tablet,niolox,Treatment of Bacterial infections,ANTI,95,79,Abbott,400mg,capsule,false
nimtech gel,nimtech,Pain relief,PAIN,103,398,Mankind,500mg,injection,true
nimvista 50mg syrup,nimvista,Pain relief,PAIN,31,347,Dr Reddy,50mg,tablet,true
naxen 750mg tablet cr,naxen,Pain relief,PAIN,106,85,Sun Pharma,750mg,syrup,false
novadol 50mg injection,novadol,Moderate to severe pain,PAIN,48,105,Torrent,50mg,injection,true
numlotor 5 mg/10 mg tablet,numlotor,High blood pressure with high cholesterol,CARDIAC,36,251,Mankind,5 mg,capsule,false
norgel rd 30mg/20mg tablet,norgel,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,139,218,Abbott,30mg,capsule,false
neurospark 500mg injection,neurospark,Treatment of Stroke,NEURO,198,153,Zydus,500mg,capsule,true
nexonac 100mg tablet,nexonac,Pain relief,PAIN,39,399,Alkem,100mg,capsule,true
nusar amh 50 mg/5 mg/12.5 mg tablet,nusar,Hypertension (high blood pressure),CARDIAC,86,51,Sun Pharma,50 mg,capsule,true
numbcaine heavy 20mg injection,numbcaine,Local anesthesia (Numb tissues in a specific area),PAIN,54,202,Abbott,20mg,tablet,true
nesufen plus 100mg/325mg tablet,nesufen,Pain relief,PAIN,175,214,Lupin,100mg,injection,true
necter 1.5gm injection,necter,Treatment of Bacterial infections,ANTI,101,221,Cipla,650mg,tablet,false
nalvin tablet,nalvin,Treatment of Common cold,RESPIRATORY,27,255,Lupin,200mg,syrup,true
nimnos p 100mg/325mg tablet,nimnos,Pain relief,PAIN,96,202,Torrent,100mg,syrup,true
ncef t 1000mg/125mg injection,ncef,Bacterial infections,ANTI,138,69,Lupin,1000mg,injection,true
neokanyn 500mg injection,neokanyn,Bacterial infections,ANTI,191,467,Dr Reddy,500mg,injection,true
neuroleen 1500mcg injection,neuroleen,Vitamin B12 deficiency,VITAMINS,28,411,Torrent,250mg,injection,true
nuzit 250mg tablet,nuzit,Treatment of Bacterial infections,ANTI,143,339,Lupin,250mg,capsule,false
neslin 500mg injection,neslin,Bacterial infections,ANTI,195,216,Alkem,500mg,syrup,true
nightmax 20 tablet,nightmax,Treatment of Erectile dysfunction,SEX,180,283,Abbott,200mg,capsule,false
niroxi 20mg injection,niroxi,Pain relief,PAIN,35,403,Dr Reddy,20mg,capsule,true
nugesia 50mg/125mg suspension,nugesia,Pain relief,PAIN,178,161,Mankind,50mg,tablet,false
nevijoy 5mg tablet,nevijoy,Treatment of Hypertension (high blood pressure),CARDIAC,109,78,Torrent,5mg,capsule,false
nutick cream,nutick,Treatment of Melasma,DERMA,149,446,Cipla,200mg,tablet,true
nidcuf ax syrup,nidcuf,Treatment of Cough with mucus,RESPIRATORY,116,461,Lupin,500mg,tablet,false
nandorex 100mg injection,nandorex,Treatment of Post menopausal osteoporosis,HORMONES,49,284,Lupin,100mg,injection,true
neurovin ng 300mg/10mg tablet,neurovin,Treatment of Neuropathic pain,NEURO,98,467,Alkem,300mg,injection,false
nu-vycin dry syrup,nu-vycin,Treatment of Severe bacterial infections,GASTRO,94,200,Alkem,200mg,tablet,false
nervoba 1500mcg injection,nervoba,Vitamin B12 deficiency,VITAMINS,183,415,Alkem,250mg,injection,false
npton 200 injection,npton,Hormone replacement therapy,GYNAECOLOGICAL,188,130,Sun Pharma,200mg,capsule,true
nimpex p 100mg/325mg tablet,nimpex,Pain relief,PAIN,41,304,Mankind,100mg,tablet,true
nimunix p 100mg/325mg tablet,nimunix,Pain relief,PAIN,165,199,Alkem,100mg,capsule,false
nexef tbz 1000mg/125mg injection,nexef,Bacterial infections,ANTI,145,133,Zydus,1000mg,capsule,true
nd net 50mg injection,nd,Treatment of Post menopausal osteoporosis,HORMONES,197,313,Alkem,50mg,syrup,true
nimofed-p tablet,nimofed-p,Pain relief,PAIN,57,170,Torrent,100mg,tablet,true
numigliptin 20 tablet,numigliptin,Treatment of Type 2 diabetes mellitus,ANTI,43,371,Dr Reddy,650mg,tablet,false
nycid mr 250mg/50mg/325mg tablet,nycid,Treatment of Pain due to muscle spasm,PAIN,65,335,Dr Reddy,250mg,injection,false
nozof 0.1% nasal drops,nozof,Nasal congestion (blocked nose),RESPIRATORY,110,387,Lupin,200mg,capsule,true
nofsterone 5mg tablet,nofsterone,Treatment of Heavy menstrual bleeding,GYNAECOLOGICAL,74,102,Cipla,5mg,capsule,false
nikgest 200 soft gelatin capsule,nikgest,Hormone replacement therapy,GYNAECOLOGICAL,77,221,Alkem,100mg,syrup,false
nayapime-tz 281.25mg injection,nayapime-tz,Bacterial infections,ANTI,71,96,Abbott,25mg,capsule,false
norbetol injection,norbetol,Treatment of Hypertensive emergency,CARDIAC,73,354,Sun Pharma,500mg,injection,true
noc-alpha injection,noc-alpha,Malaria,ANTI,131,444,Mankind,250mg,capsule,false
nurate 5mg capsule,nurate,Treatment of Heavy menstrual bleeding,GYNAECOLOGICAL,45,61,Cipla,5mg,capsule,true
nd cip 500mg tablet,nd,Treatment of Bacterial infections,GASTRO,126,176,Sun Pharma,500mg,tablet,false
nitroblu 6.4mg tablet,nitroblu,Treatment of Angina (heart-related chest pain),CARDIAC,144,346,Lupin,4mg,tablet,true
nutracef o 200mg/200mg tablet,nutracef,Treatment of Bacterial infections,ANTI,96,463,Dr Reddy,200mg,tablet,false
nimotus plus 100mg/325mg tablet,nimotus,Pain relief,PAIN,119,180,Torrent,100mg,injection,true
nazodox-plus tablet,nazodox-plus,Treatment of Common cold,RESPIRATORY,138,483,Dr Reddy,200mg,injection,true
ndwish 50mg injection,ndwish,Treatment of Post menopausal osteoporosis,HORMONES,135,345,Dr Reddy,50mg,syrup,false
nandrone 50mg injection,nandrone,Treatment of Post menopausal osteoporosis,HORMONES,193,372,Lupin,50mg,injection,true
none 5mg tablet,none,Treatment of Heavy menstrual bleeding,GYNAECOLOGICAL,178,158,Lupin,5mg,tablet,true
nurolone plus injection,nurolone,Treatment of Nutritional deficiencies,VITAMINS,93,248,Zydus,250mg,capsule,false
naxim o lb 200mg/200mg tablet,naxim,Treatment of Bacterial infections,ANTI,197,335,Lupin,200mg,injection,false
n met 500mg tablet sr,n,Treatment of Type 2 diabetes mellitus,ANTI,85,64,Dr Reddy,500mg,injection,true
nimsan 100mg tablet,nimsan,Pain relief,PAIN,190,235,Abbott,100mg,capsule,false
noaler-m syrup,noaler-m,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,143,291,Abbott,200mg,syrup,true
nelpram 10mg tablet,nelpram,Treatment of Depression,NEURO,168,99,Torrent,10mg,tablet,false
novobact 4000mg/500mg injection,novobact,Bacterial infections,ANTI,145,80,Zydus,4000mg,tablet,false
norlead-pn tablet,norlead-pn,Treatment of Neuropathic pain,NEURO,177,131,Mankind,250mg,capsule,true
neodran mf 80mg/250mg tablet,neodran,Treatment of Abdominal pain,GASTRO,120,152,Cipla,80mg,injection,true
novo p 10mg/10mg tablet,novo,Treatment of Nausea and vomiting in pregnancy,GASTRO,192,152,Abbott,10mg,tablet,false
nimucide 100mg/325mg tablet,nimucide,Pain relief,PAIN,169,79,Cipla,100mg,injection,true
noir 500mg/125mg tablet,noir,Treatment of Bacterial infections,ANTI,114,389,Dr Reddy,500mg,tablet,false
nucipro eye drop,nucipro,Bacterial eye infections,OPHTHAL,25,472,Mankind,100mg,syrup,false
nimbus plus 50 mg/125 mg suspension,nimbus,Pain relief,PAIN,132,484,Dr Reddy,50 mg,injection,true
nilup p 100 mg/500 mg suspension,nilup,Pain relief,PAIN,144,101,Abbott,100 mg,capsule,true
nexipride 150mg tablet sr,nexipride,Gastroesophageal reflux disease (Acid reflux),NEURO,162,248,Zydus,150mg,syrup,true
nelsid d 20 mg/100 mg tablet,nelsid,Abdominal pain,GASTRO,33,426,Dr Reddy,20 mg,capsule,false
narodac 25mg injection,narodac,Treatment of Post menopausal osteoporosis,HORMONES,167,460,Zydus,25mg,tablet,true
nimoks 100mg tablet,nimoks,Pain relief,PAIN,156,56,Mankind,100mg,tablet,false
nexzi 250mg tablet,nexzi,Treatment of Bacterial infections,ANTI,40,123,Zydus,250mg,injection,true
neotic 10mg syrup,neotic,Treatment of Anxiety,RESPIRATORY,110,280,Abbott,10mg,syrup,false
neclodyl syrup,neclodyl,Dry cough,RESPIRATORY,82,102,Cipla,200mg,tablet,true
necflo-oz 200mg/500mg tablet,necflo-oz,Treatment of Bacterial & parasitic infections,GASTRO,144,156,Abbott,200mg,injection,true
nexocef 2gm injection,nexocef,Treatment of Bacterial infections,ANTI,161,233,Cipla,100mg,capsule,true
n-gra 50mg tablet,n-gra,Treatment of Erectile dysfunction,SEX,125,197,Mankind,50mg,tablet,false
norfed nm suspension,norfed,Treatment of Bacterial & parasitic infections,GASTRO,112,257,Torrent,100mg,tablet,true
nacpo tablet,nacpo,Treatment of Muscular pain,PAIN,176,317,Alkem,250mg,syrup,false
nudoxim 50mg tablet dt,nudoxim,Treatment of Bacterial infections,ANTI,169,470,Cipla,50mg,injection,false
n t dip plus 0.5mg/10mg tablet,n,Treatment of Anxiety disorder,NEURO,72,399,Alkem,5mg,tablet,false
nogic tablet md lemon,nogic,Pain relief,PAIN,24,370,Torrent,650mg,syrup,false
noboyle cream,noboyle,Treatment of Bacterial skin infections,DERMA,26,317,Abbott,500mg,capsule,false
naxer fast 75mg injection,naxer,Pain relief,PAIN,112,84,Dr Reddy,75mg,capsule,false
neuroserge 400mg capsule,neuroserge,Alzheimer's disease,NEURO,166,192,Mankind,400mg,tablet,true
nexclox 125mg/125mg injection,nexclox,Bacterial infections,ANTI,104,346,Dr Reddy,125mg,tablet,false
noreen 400mg tablet,noreen,Bacterial infections,ANTI,184,219,Abbott,400mg,tablet,false
nolone 4mg tablet,nolone,Treatment of Severe allergic reactions,OPHTHAL,105,409,Mankind,4mg,injection,false
neumazo tablet,neumazo,Treatment of Bacterial infections,ANTI,59,288,Alkem,650mg,tablet,true
nislox 200mg tablet,nislox,Treatment of Bacterial infections,ANTI,133,262,Dr Reddy,200mg,injection,false
nimd 100mg tablet,nimd,Pain relief,PAIN,55,235,Lupin,100mg,tablet,false
nozodor 500mg injection,nozodor,Severe bacterial infections,ANTI,139,500,Cipla,500mg,capsule,false
nirmox 250mg tablet,nirmox,Treatment of Bacterial infections,ANTI,187,91,Abbott,250mg,tablet,false
nitraz 5mg tablet sr,nitraz,Treatment of Insomnia,NEURO,98,327,Zydus,5mg,syrup,true
nevimat 200mg tablet,nevimat,Treatment of HIV infection,ANTI,181,130,Dr Reddy,200mg,syrup,true
ngl 6.4mg tablet,ngl,Treatment of Angina (heart-related chest pain),CARDIAC,83,96,Torrent,4mg,syrup,true
nimby p 100mg/500mg tablet,nimby,Pain relief,PAIN,101,299,Sun Pharma,100mg,capsule,false
nable a 250mg/125mg tablet,nable,Treatment of Bacterial infections,ANTI,50,231,Dr Reddy,250mg,capsule,false
nootromer 400mg tablet,nootromer,Alzheimer's disease,NEURO,187,158,Abbott,400mg,syrup,false
nupod cv 100mg/62.5mg tablet dt,nupod,Treatment of Respiratory tract infection,ANTI,22,496,Mankind,100mg,capsule,false
novoceft 250 tablet,novoceft,Treatment of Bacterial infections,ANTI,148,388,Lupin,100mg,syrup,false
nondec 50mg injection,nondec,Treatment of Post menopausal osteoporosis,HORMONES,175,453,Alkem,50mg,tablet,true
nimvive-p tablet,nimvive-p,Pain relief,PAIN,154,341,Lupin,500mg,syrup,false
nikther injection,nikther,Malaria,ANTI,32,105,Sun Pharma,200mg,tablet,false
nimroze p 100mg/325mg tablet,nimroze,Pain relief,PAIN,171,330,Cipla,100mg,capsule,false
nimopol tablet,nimopol,Pain relief,PAIN,123,384,Zydus,100mg,syrup,true
neurolyten nt 75mg/10mg tablet,neurolyten,Treatment of Neuropathic pain,NEURO,45,231,Sun Pharma,75mg,capsule,true
neodase 10mg tablet,neodase,Pain relief,PAIN,59,228,Alkem,10mg,injection,false
neokast dx 400mg/10mg tablet,neokast,Treatment and prevention of Asthma,RESPIRATORY,57,98,Alkem,400mg,capsule,false
niyavit m injection,niyavit,Treatment of Nutritional deficiencies,VITAMINS,38,286,Mankind,650mg,tablet,true
nitoclav-dx capsule,nitoclav-dx,Bacterial infections,ANTI,159,457,Sun Pharma,650mg,tablet,true
napsrom 500mg/10mg tablet,napsrom,Prevention of Migraine,PAIN,109,397,Mankind,500mg,syrup,true
nimnol sp 100mg/325mg/15mg tablet,nimnol,Pain relief,PAIN,145,421,Lupin,100mg,capsule,false
nuroson 1500mcg injection,nuroson,Treatment of Rheumatic disorder,HORMONES,129,356,Abbott,500mg,injection,false
novopod 100mg tablet dt,novopod,Treatment of Bacterial infections,ANTI,81,291,Zydus,100mg,tablet,true
nixime o 200mg/200mg tablet,nixime,Treatment of Bacterial infections,ANTI,95,444,Torrent,200mg,capsule,false
niyapar a 100mg/325mg tablet,niyapar,Pain relief,PAIN,24,327,Abbott,100mg,capsule,false
nosidus oral suspension,nosidus,Treatment of Common cold,RESPIRATORY,72,67,Abbott,200mg,capsule,true
nimros plus 100mg/325mg tablet,nimros,Pain relief,PAIN,175,64,Sun Pharma,100mg,capsule,true
nexmic 100mg injection,nexmic,Treatment of Bleeding,BLOOD,35,94,Mankind,100mg,tablet,true
nadrole 50mg injection,nadrole,Treatment of Post menopausal osteoporosis,HORMONES,89,481,Alkem,50mg,syrup,false
no kol oral suspension,no,Treatment of Common cold,RESPIRATORY,86,97,Torrent,650mg,tablet,true
nexjoy 10mg tablet,nexjoy,Treatment of Depression,NEURO,184,216,Alkem,10mg,injection,false
nadec 25mg injection,nadec,Treatment of Post menopausal osteoporosis,HORMONES,69,79,Cipla,25mg,capsule,true
nexzid tz 1000mg/125mg injection,nexzid,Bacterial infections,ANTI,144,439,Sun Pharma,1000mg,injection,false
neuroflo plus injection,neuroflo,Nutritional deficiencies,VITAMINS,142,311,Mankind,650mg,syrup,true
n met 1000mg tablet sr,n,Treatment of Type 2 diabetes mellitus,ANTI,139,343,Mankind,1000mg,tablet,false
n tron 2mg injection,n,Treatment of Nausea,GASTRO,198,455,Lupin,2mg,capsule,false
niminol-p tablet,niminol-p,Pain relief,PAIN,71,474,Cipla,200mg,syrup,true
naxim lb 200mg tablet,naxim,Bacterial infections,ANTI,112,224,Mankind,200mg,syrup,true
nevcort 6mg syrup,nevcort,Treatment of Inflammatory conditions,HORMONES,65,404,Zydus,6mg,capsule,false
nestoflox 200mg tablet,nestoflox,Treatment of Bacterial infections,ANTI,172,362,Alkem,200mg,tablet,true
nevclev 500mg/125mg tablet,nevclev,Treatment of Bacterial infections,ANTI,142,318,Sun Pharma,500mg,syrup,false
navovin 25mg injection,navovin,Treatment of Post menopausal osteoporosis,HORMONES,52,129,Zydus,25mg,capsule,true
nanrone dec 25 injection,nanrone,Treatment of Post menopausal osteoporosis,HORMONES,110,498,Zydus,100mg,syrup,false
nandus 50mg injection,nandus,Treatment of Post menopausal osteoporosis,HORMONES,73,431,Zydus,50mg,tablet,true
necnil 75mg injection,necnil,Pain relief,PAIN,77,314,Zydus,75mg,injection,false
nimnil 100mg tablet,nimnil,Pain relief,PAIN,137,115,Dr Reddy,100mg,syrup,true
nepafora eye drop,nepafora,Post-operative eye pain and inflammation,OPHTHAL,153,302,Abbott,200mg,capsule,true
neuroscan 500mg syrup,neuroscan,Alzheimer's disease,NEURO,113,278,Zydus,500mg,syrup,false
nutracof-at expectorant,nutracof-at,Treatment of Cough with mucus,RESPIRATORY,62,335,Alkem,250mg,injection,false
ng xone t 1000mg/125mg injection,ng,Bacterial infections,ANTI,149,186,Abbott,1000mg,syrup,true
novazide tbz 1000mg/125mg injection,novazide,Bacterial infections,ANTI,114,105,Torrent,1000mg,tablet,true
nexarap m 500mg/250mg tablet,nexarap,Treatment of Heavy menstrual bleeding,BLOOD,133,198,Dr Reddy,500mg,capsule,false
nortix 20mg injection,nortix,Pain relief,PAIN,20,272,Torrent,20mg,injection,true
neonox t 400mg/600mg tablet,neonox,Treatment of Diarrhea,GASTRO,125,436,Sun Pharma,400mg,capsule,true
nimfaith-p tablet,nimfaith-p,Pain relief,PAIN,200,213,Torrent,650mg,syrup,false
nimew 100mg tablet md,nimew,Pain relief,PAIN,99,466,Torrent,100mg,syrup,true
neuroryl 1500mcg injection,neuroryl,Vitamin B12 deficiency,VITAMINS,62,151,Sun Pharma,650mg,capsule,true
nexrel injection,nexrel,Treatment of Bleeding,BLOOD,31,118,Dr Reddy,250mg,capsule,false
nymwin-p tablet,nymwin-p,Pain relief,PAIN,151,185,Zydus,100mg,syrup,false
nymex p 100mg/325mg tablet,nymex,Pain relief,PAIN,156,446,Zydus,100mg,capsule,true
navflox 200 tablet,navflox,Treatment of Bacterial infections,ANTI,20,156,Cipla,650mg,injection,false
notrilin plus 75mg/10mg/1500mcg tablet,notrilin,Treatment of Neuropathic pain,NEURO,60,91,Sun Pharma,75mg,tablet,true
nervicin plus injection,nervicin,Treatment of Nutritional deficiencies,VITAMINS,22,289,Abbott,200mg,tablet,true
nicozee 10mg tablet,nicozee,Treatment of Angina (heart-related chest pain),CARDIAC,24,108,Mankind,10mg,injection,false
nimudec plus syrup,nimudec,Pain relief,PAIN,193,126,Zydus,100mg,syrup,true
neodrox 250mg tablet,neodrox,Treatment of Bacterial infections,ANTI,92,253,Lupin,250mg,syrup,false
nufenac a 200mg tablet,nufenac,Pain relief,PAIN,181,297,Alkem,200mg,syrup,true
neticin 200mg injection,neticin,Bacterial infections,ANTI,139,361,Cipla,200mg,injection,true
nypa suspension,nypa,Pain relief,PAIN,166,65,Alkem,100mg,capsule,true
nimcell p  tablet 100 mg/500 mg,nimcell,Pain relief,PAIN,51,452,Torrent,100 mg,capsule,false
nirxime 50mg syrup,nirxime,Treatment of Bacterial infections,ANTI,57,442,Zydus,50mg,syrup,true
nexim 50mg syrup,nexim,Treatment of Bacterial infections,ANTI,179,261,Torrent,50mg,tablet,false
nimusen 50mg suspension,nimusen,Pain relief,PAIN,196,377,Mankind,50mg,injection,true
nimjet tablet dt,nimjet,Pain relief,PAIN,118,230,Zydus,500mg,injection,false
nimobid 100mg tablet,nimobid,Pain relief,PAIN,79,484,Dr Reddy,100mg,injection,false
narebox 4mg tablet,narebox,Depression,NEURO,109,108,Alkem,4mg,injection,true
nimupain 50mg suspension,nimupain,Pain relief,PAIN,164,205,Alkem,50mg,tablet,false
nebitroy 5mg tablet,nebitroy,Treatment of Hypertension (high blood pressure),CARDIAC,47,153,Abbott,5mg,injection,false
nucid 20mg tablet,nucid,Gastroesophageal reflux disease (Acid reflux),GASTRO,76,85,Lupin,20mg,syrup,true
nigmeta 25mg tablet er,nigmeta,Treatment of Hypertension (high blood pressure),CARDIAC,89,84,Abbott,25mg,syrup,true
nimosh mr kid tablet,nimosh,Pain due to muscle spasm,PAIN,40,64,Abbott,250mg,tablet,false
nimotek gold 100mg/500mg tablet,nimotek,Pain relief,PAIN,58,161,Lupin,100mg,syrup,true
norit m suspension,norit,Treatment of Bacterial & parasitic infections,GASTRO,198,496,Torrent,200mg,tablet,false
norgold tz 400mg/600mg tablet,norgold,Treatment of Diarrhea,GASTRO,157,139,Sun Pharma,400mg,injection,false
nexospas 500mg injection,nexospas,Treatment of Bleeding,BLOOD,98,412,Dr Reddy,500mg,capsule,true
nrc 20mg injection,nrc,Treatment of Iron deficiency anemia,GYNAECOLOGICAL,111,206,Torrent,20mg,capsule,true
nesprex 20mg tablet dt,nesprex,Pain relief,PAIN,130,89,Lupin,20mg,syrup,true
newzid m 80mg/500mg soft gelatin capsule,newzid,Treatment of Type 2 diabetes mellitus,ANTI,162,328,Sun Pharma,80mg,injection,false
nidalox 250mg/300mg tablet,nidalox,Treatment of Diarrhea,ANTI,111,293,Sun Pharma,250mg,syrup,true
nepa 250mg injection,nepa,Treatment of Bacterial infections,ANTI,63,68,Torrent,250mg,capsule,false
nimfox p 100mg/325mg tablet,nimfox,Pain relief,PAIN,60,400,Dr Reddy,100mg,tablet,false
neepod 50mg tablet dt,neepod,Treatment of Bacterial infections,ANTI,74,244,Mankind,50mg,tablet,false
nebesel 2.5mg tablet,nebesel,Treatment of Hypertension (high blood pressure),CARDIAC,35,289,Dr Reddy,5mg,capsule,true
naeva 25mg injection,naeva,Hormone replacement therapy,GYNAECOLOGICAL,141,167,Sun Pharma,25mg,capsule,false
nefazor 750mg tablet er,nefazor,Angina (heart-related chest pain),CARDIAC,193,108,Lupin,750mg,tablet,false
nexrami 5mg tablet,nexrami,Treatment of Hypertension (high blood pressure),CARDIAC,35,96,Sun Pharma,5mg,syrup,false
nexator 20mg tablet,nexator,High cholesterol,CARDIAC,83,75,Torrent,20mg,injection,false
necxon-s 1gm/0.5gm injection,necxon-s,Bacterial infections,ANTI,187,333,Lupin,100mg,injection,true
nizbro 200mg tablet sr,nizbro,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,128,239,Sun Pharma,200mg,syrup,true
nufelt p 100mg/325mg tablet,nufelt,Pain relief,PAIN,132,208,Torrent,100mg,injection,true
newsulf sprinkling powder,newsulf,Bacterial skin infections,DERMA,44,475,Abbott,650mg,tablet,true
nimut-p tablet,nimut-p,Pain relief,PAIN,111,447,Abbott,500mg,tablet,false
niprow 100mg tablet sr,niprow,Treatment of Bacterial infections of urinary tract,UROLOGY,137,430,Lupin,100mg,syrup,false
nervinez gold 2500mcg injection,nervinez,Vitamin B12 deficiency,VITAMINS,73,476,Lupin,100mg,capsule,false
nazocept oral drops,nazocept,Treatment of Common cold,RESPIRATORY,119,389,Mankind,500mg,syrup,false
novocit 250mg injection,novocit,Treatment of Stroke,NEURO,99,163,Abbott,250mg,tablet,false
nexef o 1000mg injection,nexef,Treatment of Bacterial infections,ANTI,164,297,Sun Pharma,1000mg,tablet,false
numbis p 100mg/325mg tablet,numbis,Pain relief,PAIN,173,324,Cipla,100mg,syrup,true
neutsam 2500mcg injection,neutsam,Vitamin B12 deficiency,VITAMINS,194,376,Mankind,650mg,syrup,true
